baseline,n_seeds,mean_diff_logloss,ci95_lo,ci95_hi,wilcoxon_p,mut_better_in_seeds,rel_pct
rolling_1,12,-0.4902035248205811,-0.49716107581160873,-0.4811613717806438,0.00048828125,12,-51.20775610674684
decay_hl1,12,-0.1234472356264672,-0.12520278352925132,-0.121557418953049,0.00048828125,12,-20.904571776446904
rolling_3,12,-0.11854061964426177,-0.12048365763511085,-0.11673322939032502,0.00048828125,12,-20.24187184060838
decay_hl3,12,-0.08427042589688559,-0.08546195002589015,-0.08298262481718574,0.00048828125,12,-15.2843615340432
expanding,12,-0.05193527267570989,-0.05382168156969342,-0.05029817669208649,0.00048828125,12,-10.006497590488484
decay_hl7,12,-0.05083324220369798,-0.051551608852404486,-0.05007106527644755,0.00048828125,12,-9.815006947062026
rolling_7,12,-0.04288165711411024,-0.04400194169649695,-0.041751733592219877,0.00048828125,12,-8.408796640849577
uniform5,12,-0.03689084469038851,-0.0377765137279621,-0.035999585857022676,0.00048828125,12,-7.320032308043671
m1_global_mix,12,-0.0348041990638202,-0.03605616643670554,-0.03376815488233608,0.00048828125,12,-6.9347040486521205
adamoe,12,-0.03460384661132474,-0.03546276857174307,-0.033761744886461026,0.00048828125,12,-6.897537509864849
diff_forgetting,12,-0.02423092304809105,-0.02485972872857671,-0.023632275459162223,0.00048828125,12,-4.931889585013639
rolling_14,12,-0.0214189702446216,-0.02229340997412549,-0.02054398829418373,0.00048828125,12,-4.3846480635333185
validation_selected(h=rolling_14),12,-0.0214189702446216,-0.02229340997412549,-0.02054398829418373,0.00048828125,12,-4.3846480635333185
han_arw,12,-0.0214189702446216,-0.02229340997412549,-0.02054398829418373,0.00048828125,12,-4.3846480635333185
m2_context_gate,12,-0.020780167868890222,-0.0215748909551896,-0.02001538383976008,0.00048828125,12,-4.259449716611239
m5b_smooth0.3,12,-0.010395954934315116,-0.011362437662685536,-0.009465583376903817,0.00048828125,12,-2.1772719771856064
ensemble3,12,0.0071189122904595226,0.006567843741168949,0.007628840561787753,0.00048828125,0,1.5477198158942098
m5b_smooth0.01,12,0.007904432747799936,0.007374729382796987,0.00842711233910564,0.00048828125,0,1.7214393666368857
m5b_smooth0,12,0.00812375616398906,0.007568393457380737,0.008632358482065521,0.00048828125,0,1.7700494100391428
m5b_smooth0.001,12,0.008178404133971076,0.007621935605225517,0.008694981883477594,0.00048828125,0,1.7821686181665153
