method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
rolling_14,0.3523714095533808,0.3502463852140785,0.3544535010444458,0.11125073115715109,0.9134491069074918,0.038890788491895194,0.0
han_arw,0.3523714095533808,0.3502463852140785,0.3544535010444458,0.11125073115715109,0.9134491069074918,0.038890788491895194,0.0
m5b_smooth0.01,0.35353271055962354,0.35147396119817365,0.35561177097843144,0.11148557343297509,0.9134781280937601,0.041310343479076694,0.0011613010062428144
m5b_smooth0.001,0.3535761801190776,0.35148860364183565,0.3556408129005285,0.11149945365393131,0.9134611106119559,0.041449024598648514,0.0012047705656968617
amgtp_fixed_beta0,0.353593524511931,0.3515102715824971,0.35565247940388217,0.1115042630952662,0.9134518618203634,0.0414363827967845,0.0012221149585501848
m5b_smooth0,0.353593524511931,0.3515102715824971,0.35565247940388217,0.1115042630952662,0.9134518618203634,0.0414363827967845,0.0012221149585501848
ensemble3,0.35459478236498965,0.35254310310990106,0.3566204239239816,0.11175995321654983,0.9132910239853551,0.04314544386011054,0.0022233728116089037
amgtp_no_state,0.3546950329098956,0.35262669033119665,0.3567264940467725,0.11179117060503221,0.9132866404043979,0.04325797873201234,0.0023236233565148367
amgtp,0.3546992433324509,0.3526307751953244,0.3567270462942659,0.11179241577826744,0.9132851861117648,0.04328157242695345,0.002327833779070097
amgtp_hidden8,0.35477623151820903,0.35272435579253686,0.35680774284259853,0.11181358998856135,0.9132693148946733,0.04346715466009908,0.0024048219648283506
amgtp_hidden16,0.35479477672617915,0.3527364760928343,0.3568238667123345,0.11181835047729982,0.9132676998116533,0.04336909518320121,0.00242336717279842
m5b_smooth0.3,0.3548907504936234,0.35273463344194933,0.3570963806413766,0.11180145193882639,0.9131990364917321,0.04318710603221956,0.0025193409402426456
amgtp_global_q,0.3554452911177831,0.35340687230580525,0.35744231324265285,0.11196781504954119,0.913165059850848,0.04455158694079176,0.003073881564402305
amgtp_fixed_beta_hi,0.3564559947093771,0.3544335740889461,0.3584615379860519,0.11229509024804335,0.9128374512401135,0.04539099740471643,0.004084585155996401
fixed_share,0.35810159774322803,0.35603922444527053,0.3601314215452863,0.11291320560643586,0.9119175783009186,0.04465621308706446,0.005730188189847295
learn_alpha,0.3585952043441054,0.3564781254500766,0.3606543844498431,0.1131776713595471,0.9112553485109565,0.043524291203234956,0.006223794790724762
m5b_smooth0.1,0.36208290887988265,0.3597709278600554,0.3643886192992378,0.11496261870592875,0.9068333001542135,0.034449107459757364,0.009711499326501899
validation_selected(h=rolling_7),0.3682089371435961,0.3660273362736787,0.37043191457612407,0.11774261903272523,0.9009342755265153,0.024552261361279276,0.015837527590215384
rolling_7,0.3682089371435961,0.3660273362736787,0.37043191457612407,0.11774261903272523,0.9009342755265153,0.024552261361279276,0.015837527590215384
adamoe,0.38128346913612343,0.37910232392047427,0.383546541300191,0.12114455476090519,0.8994204481634784,0.04813246334315197,0.028912059582742695
amgtp_uniform_q,0.3830704821381371,0.3808637118255906,0.3853399336867557,0.1218954997727859,0.8979354777400858,0.04672085626744065,0.03069907258475629
uniform5,0.3830704853573485,0.38086371506275585,0.3853399368708053,0.12189550088967958,0.8979354777400858,0.0467208605079013,0.030699075803967673
diff_forgetting,0.39191234069423925,0.38963893097137503,0.3941617792540214,0.12165533329998365,0.9176457437517174,0.10762733303311035,0.03954093114085851
m2_context_gate,0.3920332898708706,0.3894952131055305,0.39448675741725886,0.12493613058395339,0.8928151813613256,0.04756233112463883,0.03966188031748988
m1_global_mix,0.39295869883422924,0.39045009091842114,0.39537935700182775,0.12527406472272876,0.8923802358632534,0.047739758098455896,0.040587289280848544
expanding,0.41870436186360444,0.41444639454271165,0.423249510643218,0.1334492037379039,0.886764915254121,0.07868927263714717,0.06633295231022365
rolling_3,0.4216830886751116,0.4182550524376239,0.4251072867326354,0.13646389966022351,0.8681989272148486,0.035054212262636185,0.06931167912173085
decay_hl7,0.45513056054667606,0.45228351268886463,0.458005236810257,0.14394883717537496,0.9140017875376437,0.1621820179433401,0.10275915099329518
decay_hl3,0.5214116690417865,0.5186602421239561,0.5241898922161605,0.17105721829228387,0.8964213032296755,0.19094276893935166,0.16904025948840565
decay_hl1,0.594037951205892,0.5920464898181689,0.5960303240370896,0.2025763720242888,0.8461617987682465,0.14830736881514925,0.2416665416525113
rolling_1,0.6887091607218825,0.6801840954899288,0.6978085617010982,0.2011435657208945,0.770481433542794,0.1427648975023632,0.33633775116850184
