baseline,n_seeds,mean_diff_logloss,ci95_lo,ci95_hi,wilcoxon_p,mut_better_in_seeds,rel_pct
rolling_1,12,-0.2740043244466113,-0.2803437895108566,-0.2657716535009439,0.00048828125,12,-39.11237666132711
decay_hl1,12,-0.13549940810563063,-0.13743389055862545,-0.1332604854193957,0.00048828125,12,-24.10799918209785
decay_hl3,12,-0.09445214410064018,-0.0958513676329947,-0.09276608078160958,0.00048828125,12,-18.12885763484146
rolling_7,12,-0.07011895038078869,-0.0719973511520216,-0.06822682539519966,0.00048828125,12,-14.117780723387906
decay_hl7,12,-0.06148496371752262,-0.06240883104926262,-0.060432467623439,0.00048828125,12,-12.59841719635115
rolling_3,12,-0.0533591186632768,-0.05429257676237399,-0.05229882816532727,0.00048828125,12,-11.118536176486352
rolling_14,12,-0.053188709806142855,-0.0549029715000616,-0.05157050569589821,0.00048828125,12,-11.086964578322176
m5b_smooth0.001,12,-0.015543075061777952,-0.01941792021903509,-0.01250579849609868,0.00048828125,12,-3.5157746149696023
m5b_smooth0,12,-0.01410005242833065,-0.01702927432427403,-0.01136475056760314,0.00048828125,12,-3.1998136598392013
amgtp_fixed_beta0,12,-0.01410005242833065,-0.01702927432427403,-0.01136475056760314,0.00048828125,12,-3.1998136598392013
m5b_smooth0.01,12,-0.013835441819315947,-0.01865635551568193,-0.00992758909565621,0.00048828125,12,-3.1416504618539927
han_arw,12,-0.013287887579433505,-0.016679576109670576,-0.01008606740820942,0.00048828125,12,-3.0210721063487833
diff_forgetting,12,-0.011913933920320896,-0.012700192590133962,-0.01118257860425388,0.00048828125,12,-2.7171842376250344
uniform5,12,-0.009552563804299525,-0.009987997687286317,-0.009108799320662822,0.00048828125,12,-2.190428446516465
amgtp_uniform_q,12,-0.009552563519768853,-0.009987997417290912,-0.009108799054628346,0.00048828125,12,-2.1904283827019357
adamoe,12,-0.008719931911574849,-0.00913091724619892,-0.008305301848344453,0.00048828125,12,-2.0033285745844798
validation_selected(h=expanding),12,-0.008067622416559686,-0.008888586957890712,-0.007306422491933875,0.00048828125,12,-1.856247955546644
expanding,12,-0.008067622416559686,-0.008888586957890712,-0.007306422491933875,0.00048828125,12,-1.856247955546644
m2_context_gate,12,-0.007085641536135973,-0.007667049838313657,-0.006444770056992257,0.00048828125,12,-1.633999644514572
amgtp_fixed_beta_hi,12,-0.00286554024402746,-0.004716451991353118,-0.0011522154943749497,0.01611328125,10,-0.6673082340171966
fixed_share,12,-0.0023885675821222704,-0.0027643731442386302,-0.0020213897605903955,0.00048828125,12,-0.5568524859576164
learn_alpha,12,-0.0017092863599951723,-0.0020869679942047917,-0.0013377746572620678,0.00048828125,12,-0.3991220859179833
amgtp_global_q,12,-0.0010669914430603185,-0.0014406112351369644,-0.0006604356122329768,0.00244140625,10,-0.24951904646661568
amgtp_hidden8,12,-0.0005977677773733823,-0.0015631141686502537,0.0001966364842836707,0.33935546875,8,-0.13994328889011284
amgtp_hidden16,12,-0.00026248909057465425,-0.00112217543190505,0.0005022408376516027,0.85009765625,5,-0.061499538129882556
amgtp_no_state,12,0.00036274078991878345,-0.00034670993504559385,0.0009869985938672193,0.2333984375,4,0.08511255808235163
ensemble3,12,0.0011495102354382308,-0.00029087429109196406,0.002557420736375018,0.26611328125,4,0.2702169355227627
m5b_smooth0.3,12,0.002182237636295062,9.205624464407499e-05,0.003891357907623137,0.09228515625,2,0.5142299396189133
m1_global_mix,12,0.002184685865765895,0.00178022063935343,0.0025223790727623555,0.00048828125,0,0.514809818769112
m5b_smooth0.1,12,0.004995813748856909,0.004431017377866186,0.005539043843628057,0.00048828125,0,1.1850877771160457
