regime,seed_set,method,log_loss,log_loss_se,n_seeds,brier,pr_auc,roc_auc,ece,mean_excess_over_oracle,recovery_time_days,peak_post_shift_excess,cumulative_post_shift_regret,stationary_downside,log_loss_A,log_loss_B
s8_irregular_recurring,confirm,learn_alpha,0.4459378006323475,0.0064537219757273044,12,0.14418506043842425,0.7058657844769058,0.8349898901505778,0.06479650892637584,0.050005782167193806,,,,,0.4469071994130472,0.44497037751408297
s8_irregular_recurring,confirm,m5b_smooth0.3,0.44676322669739993,0.0055698233455444245,12,0.14483760988321764,0.702749843072743,0.8353859785878127,0.05586179163399189,0.050831208232246204,,,,,0.44728689967677426,0.44624136773669076
s8_irregular_recurring,confirm,adamoe,0.4470925169037132,0.006024454381660072,12,0.1448602793588045,0.7014585566280535,0.8336166824387635,0.058960391104445176,0.05116049843855952,,,,,0.4480673588702991,0.44611937540631713
s8_irregular_recurring,confirm,m1_global_mix,0.4482023961926071,0.006046809589511825,12,0.14591469281357963,0.6956124210234269,0.8306099518554632,0.045345133085972905,0.052270377727453445,,,,,0.44902890737636453,0.44737729766654666
s8_irregular_recurring,confirm,amgtp_uniform_q,0.44907497792536955,0.006017072043653199,12,0.14562298186141662,0.6983825790694134,0.8318873578774985,0.05898874364804873,0.053142959460215834,,,,,0.45005792762621316,0.4480937889880676
s8_irregular_recurring,confirm,uniform5,0.4490749779924697,0.006017071943943349,12,0.1456229819888438,0.6983825892203402,0.8318873604151519,0.05898874513338237,0.053142959527316014,,,,,0.45005792770071235,0.4480937890477666
s8_irregular_recurring,confirm,fixed_share,0.4499857111135623,0.006796832036804938,12,0.14548790993154434,0.7014121163317645,0.8314341870677316,0.06554994483470471,0.05405369264840854,,,,,0.4509383099362004,0.449035424679904
s8_irregular_recurring,confirm,han_arw,0.45226718053931986,0.0077919753723721735,12,0.1443949291574919,0.7050563626769465,0.8334858778341426,0.04770029132077308,0.056335162074166056,,,,,0.4537171370492375,0.45081873527472666
s8_irregular_recurring,confirm,amgtp_fixed_beta_hi,0.4594720188317862,0.006136609953126743,12,0.14940146156604953,0.6873328652439272,0.8237971103635057,0.059051207226246814,0.06354000036663245,,,,,0.4604712459523002,0.45847395343788516
s8_irregular_recurring,confirm,amgtp_no_state,0.4603544439608545,0.005069793927299589,12,0.14967467269268897,0.6843883225833012,0.823283579538661,0.05912445603378172,0.06442242549570082,,,,,0.46129866514888346,0.45941250932783845
s8_irregular_recurring,confirm,amgtp,0.4608249220217417,0.006275955672269041,12,0.14954272624378998,0.6848202156494744,0.8228903149651644,0.056723633969336246,0.06489290355658801,,,,,0.4616591426113812,0.4599921164528447
