regime,seed_set,method,log_loss,log_loss_se,n_seeds,brier,pr_auc,roc_auc,ece,mean_excess_over_oracle,recovery_time_days,peak_post_shift_excess,cumulative_post_shift_regret,stationary_downside,log_loss_A,log_loss_B
s2_gradual,confirm,han_arw,0.3580936090760887,0.002049409332841022,12,0.11345028954100367,0.7842271655725619,0.8960765143262625,0.034635680835197434,0.0,,,,,0.3580797344116972,0.35811955907843734
s2_gradual,confirm,rolling_14,0.3580936090760887,0.002049409332841022,12,0.11345028954100367,0.7842271655725619,0.8960765143262625,0.034635680835197434,0.0,,,,,0.3580797344116972,0.35811955907843734
s2_gradual,confirm,validation_selected(h=rolling_14),0.3580936090760887,0.002049409332841022,12,0.11345028954100367,0.7842271655725619,0.8960765143262625,0.034635680835197434,0.0,,,,,0.3580797344116972,0.35811955907843734
s2_gradual,confirm,m5b_smooth0.01,0.3591857236793616,0.00204856729939877,12,0.11369165527432756,0.7840935236081386,0.8959152983112767,0.03640661149704264,0.0010921146032728058,,,,,0.35926478783812854,0.35911864478209493
s2_gradual,confirm,m5b_smooth0.001,0.359217547749534,0.0020542756803149332,12,0.1137092678055065,0.7839656742374012,0.8958449244851687,0.036307339654054034,0.0011239386734452346,,,,,0.35930119656250975,0.3591458938189683
s2_gradual,confirm,amgtp_fixed_beta0,0.359236632222044,0.002056887710070808,12,0.1137185517294901,0.7839094718932152,0.8958135542693973,0.03620610363761833,0.001143023145955256,,,,,0.3593173495038445,0.3591679176087601
s2_gradual,confirm,m5b_smooth0,0.359236632222044,0.002056887710070808,12,0.1137185517294901,0.7839094718932152,0.8958135542693973,0.03620610363761833,0.001143023145955256,,,,,0.3593173495038445,0.3591679176087601
s2_gradual,confirm,ensemble3,0.36027121990317723,0.002053774392620021,12,0.11397438021256874,0.7834873553147766,0.8955014528758111,0.03760641061820858,0.002177610827088445,,,,,0.3604260749662862,0.3601283832616074
s2_gradual,confirm,amgtp,0.3602993052638213,0.0020521872250439284,12,0.11401758412552475,0.7832764050458575,0.8954368077368177,0.03747517138146062,0.0022056961877325323,,,,,0.36037104425084604,0.36023949047404447
s2_gradual,confirm,amgtp_no_state,0.3603649229440505,0.0020533598317084463,12,0.11403649040081328,0.7832331834950828,0.8954107518410893,0.037536762203827616,0.002271313867961765,,,,,0.3604338058817533,0.36030796285544486
s2_gradual,confirm,amgtp_global_q,0.3610979182487954,0.0020469772022144042,12,0.11423222621678798,0.7828587898162752,0.8951177238422018,0.03830949603753175,0.0030043091727065406,,,,,0.361098664195709,0.3611089660623239
s2_gradual,confirm,m5b_smooth0.1,0.3617871672248911,0.0020241396259747654,12,0.1143677911066114,0.7823492821998862,0.8946566407790112,0.038602864866072055,0.0036935581488024036,,,,,0.3619555364988254,0.361630779199277
s2_gradual,confirm,amgtp_fixed_beta_hi,0.36228733150560727,0.0020563797109469815,12,0.11461567718773363,0.7817346840287586,0.894557129933358,0.03901548827382898,0.0041937224295184915,,,,,0.3623500060126397,0.36223651988760547
s2_gradual,confirm,m5b_smooth0.3,0.3649986505604716,0.0020798988807990367,12,0.11545588093943797,0.7785371291144094,0.8924125727766956,0.038564739753294594,0.006905041484382802,,,,,0.3651033554745879,0.3649055514703952
s2_gradual,confirm,rolling_7,0.3714394584524457,0.002084017602474218,12,0.11857789054214447,0.7610496864666696,0.8835069639460277,0.02217269776882243,0.01334584937635694,,,,,0.3715164576528089,0.37137444028937466
s2_gradual,confirm,adamoe,0.38614791294118916,0.0022931556036957174,12,0.12318041669382858,0.7500183551648626,0.8772915967643655,0.03726130472896733,0.0280543038651004,,,,,0.38622250702416244,0.3860852656652746
s2_gradual,confirm,amgtp_uniform_q,0.3877745793229556,0.002322336924919297,12,0.12382147672354911,0.7473302451579024,0.875840822794677,0.036478405318430634,0.029680970246866823,,,,,0.3878523505174869,0.3877087970116562
s2_gradual,confirm,uniform5,0.38777458168993384,0.0023223369584399784,12,0.12382147766162609,0.7473302451579024,0.875840822794677,0.036478408438081256,0.029680972613845114,,,,,0.38785235291005066,0.38770879935333213
s2_gradual,confirm,m1_global_mix,0.40423075441118206,0.002342351906798434,12,0.12999007435537632,0.717488029058894,0.8592496801569606,0.02367265065793514,0.04613714533509325,,,,,0.4041807881937593,0.4042929963829769
s2_gradual,confirm,m2_context_gate,0.4045073369482697,0.0023512891346923076,12,0.13009203310552467,0.7170846639406712,0.8590778671784807,0.023949892856789366,0.04641372787218095,,,,,0.4044643910668202,0.40456248893069185
s2_gradual,confirm,diff_forgetting,0.4144285231421752,0.002557192464711724,12,0.13214149002118905,0.7517602500349114,0.8788943614863535,0.08586155980873282,0.05633491406608639,,,,,0.41463587235557536,0.4142337629033947
s2_gradual,confirm,rolling_3,0.4274900308070853,0.0022341352217188793,12,0.1370555345432625,0.6955062149380247,0.8469583722388015,0.043006240718981965,0.0693964217309965,,,,,0.4273082332345363,0.4276846139056764
s2_gradual,confirm,decay_hl7,0.4463655017041088,0.002626970511496825,12,0.14250074477194044,0.7819386179750932,0.8947821229361557,0.1421185215968708,0.08827189262802006,,,,,0.44673095637986854,0.4460122066589321
s2_gradual,confirm,expanding,0.472613978881048,0.0036467427396612686,12,0.1550419091523412,0.6081601608157197,0.7963121541590209,0.031387650632669455,0.11452036980495932,,,,,0.4728794176904682,0.47236408377387923
s2_gradual,confirm,decay_hl3,0.499305295712539,0.0031335803530520012,12,0.16287591894834688,0.7533448736492846,0.8794210072293097,0.1664365455075552,0.1412116866364503,,,,,0.49992155108659664,0.49870119486980996
