regime,seed_set,method,log_loss,log_loss_se,n_seeds,brier,pr_auc,roc_auc,ece,mean_excess_over_oracle,recovery_time_days,peak_post_shift_excess,cumulative_post_shift_regret,stationary_downside,log_loss_A,log_loss_B
s3b_recurring_p9,confirm,m5b_smooth0.1,0.4338023745626017,0.004129323842666705,12,0.14033561288210203,0.6739467564679812,0.8362003094052312,0.04028007210749616,-0.001043459369738157,,,,,0.43449720309745565,0.4331174583925112
s3b_recurring_p9,confirm,ensemble3,0.4346037284121212,0.004143895830506634,12,0.14064407354893135,0.6722843924941612,0.835483860427837,0.04034381956569886,-0.00024210552021868576,,,,,0.43523642043092575,0.4339808425844414
s3b_recurring_p9,confirm,han_arw,0.4358288022986542,0.004157182716073104,12,0.14102996129064763,0.6694512226777615,0.8335777536873422,0.03900303367357086,0.000982968366314278,,,,,0.436330565101304,0.43533635937995047
s3b_recurring_p9,confirm,expanding,0.4358288022986542,0.004157182716073104,12,0.14102996129064763,0.6694512226777615,0.8335777536873422,0.03900303367357086,0.000982968366314278,,,,,0.436330565101304,0.43533635937995047
s3b_recurring_p9,confirm,validation_selected(h=expanding),0.4358288022986542,0.004157182716073104,12,0.14102996129064763,0.6694512226777615,0.8335777536873422,0.03900303367357086,0.000982968366314278,,,,,0.436330565101304,0.43533635937995047
s3b_recurring_p9,confirm,amgtp_no_state,0.4360156361474729,0.004088500910204367,12,0.1411955520438082,0.6693867693073803,0.8339239540164307,0.03983456047881162,0.0011698022151330765,,,,,0.4366093404676588,0.4354317692934561
s3b_recurring_p9,confirm,amgtp_hidden8,0.4361120291043306,0.004093831617911968,12,0.14123806964457034,0.6690901327170712,0.8337656680551254,0.03960858203025912,0.001266195171990772,,,,,0.43669872675089344,0.4355350519276649
s3b_recurring_p9,confirm,amgtp_fixed_beta_hi,0.4363470194569985,0.0040846878044692985,12,0.14131686313824554,0.6687839187276482,0.8335583909755316,0.039678075809706934,0.0015011855246586702,,,,,0.43694866272388316,0.4357551141732683
s3b_recurring_p9,confirm,amgtp_hidden16,0.43636586195084415,0.004109897314389906,12,0.14134426279733692,0.668458975612601,0.8334416278418447,0.039668017291397295,0.001520028018504321,,,,,0.43695870432822087,0.43578284193378014
s3b_recurring_p9,confirm,amgtp,0.4365555650223871,0.0041079093376530165,12,0.14139693645542092,0.6684023770702127,0.833310936268678,0.0397620262500707,0.0017097310900472927,,,,,0.43717080092087496,0.4359500924381821
s3b_recurring_p9,confirm,m2_context_gate,0.43659928614821153,0.004158710255045495,12,0.1413593854539197,0.6682057303879164,0.8329551127417774,0.03956745553985514,0.001753452215871601,,,,,0.43719415291806457,0.4360140300020279
s3b_recurring_p9,confirm,amgtp_global_q,0.436695094375344,0.004080146668721508,12,0.14144612705068507,0.6682871084211245,0.8330513992134575,0.039615634868806794,0.0018492604430041491,,,,,0.4372779799177076,0.4361221104327349
s3b_recurring_p9,confirm,m5b_smooth0.01,0.4368540417400095,0.004163756716769847,12,0.14152582644922973,0.6672223971746524,0.8325756126706613,0.03881372660910102,0.0020082078076696826,,,,,0.43743569112031744,0.4362820629656621
s3b_recurring_p9,confirm,m5b_smooth0.001,0.4370152836848993,0.004211371532556651,12,0.14159280823222434,0.6668417575100332,0.8323707413145968,0.03858966800745886,0.0021694497525593924,,,,,0.4375980561493404,0.4364421934615536
s3b_recurring_p9,confirm,amgtp_fixed_beta0,0.43716329500807855,0.004171263817407003,12,0.14164085574734894,0.6664844846775511,0.8321041805642647,0.03850849225723529,0.0023174610757385676,,,,,0.43775693412085864,0.4365792982321564
s3b_recurring_p9,confirm,m5b_smooth0,0.43716329500807855,0.004171263817407003,12,0.14164085574734894,0.6664844846775511,0.8321041805642647,0.03850849225723529,0.0023174610757385676,,,,,0.43775693412085864,0.4365792982321564
