regime,seed_set,method,log_loss,log_loss_se,n_seeds,brier,pr_auc,roc_auc,ece,mean_excess_over_oracle,recovery_time_days,peak_post_shift_excess,cumulative_post_shift_regret,stationary_downside,log_loss_A,log_loss_B
avazu,all,amgtp_no_state,0.3825248800279779,0.0001449273150496154,8,0.1182669063434072,0.3504266453158404,0.7429423370894523,0.012338696801404002,-0.000393101531330589,,,,,,
avazu,all,amgtp,0.38252603854759193,0.00014478614805948914,8,0.1182671959867116,0.3504238392578387,0.74293940190797,0.012340120068205167,-0.0003923405274916499,,,,,,
avazu,all,amgtp_global_q,0.3825394712286373,0.0001483781944206777,8,0.11827127461326598,0.35039791409169296,0.742929583896202,0.012355345581379504,-0.000385467692751015,,,,,,
avazu,all,m5b_smooth0.01,0.38255145144172903,0.00015670941710188335,8,0.11827144268310272,0.3502856504389258,0.7429084165490882,0.012313799924442426,-0.00036909328173193316,,,,,,
avazu,all,ensemble3,0.3825521212298718,0.00015409768844184003,8,0.1182647102901595,0.35029708545184945,0.7429067270381149,0.012316628082301396,-0.0003450654272669775,,,,,,
avazu,all,m5b_smooth0.001,0.3825619708318334,0.00014964564444195838,8,0.11827698655236296,0.3503020516581517,0.742866483909955,0.012380519434091483,-0.0003701645115114214,,,,,,
avazu,all,amgtp_fixed_beta_hi,0.38256593074965595,0.0001453047450954446,8,0.11827785025969012,0.35033869287955666,0.7428507351230393,0.012365683577442183,-0.000373439528431674,,,,,,
avazu,all,amgtp_fixed_beta0,0.3825843725830938,0.00016344333286097868,8,0.1182855108672628,0.35024989108836435,0.7428323710891312,0.012470480218200526,-0.00033422398528605937,,,,,,
avazu,all,m5b_smooth0,0.3825843725830938,0.00016344333286097868,8,0.1182855108672628,0.35024989108836435,0.7428323710891312,0.012470480218200526,-0.00033422398528605937,,,,,,
avazu,all,adamoe,0.38260759080272694,0.00014641911293453226,8,0.11829293091986759,0.35023360334747805,0.7427582565942903,0.012438756544384956,-0.0003382629689781364,,,,,,
avazu,all,uniform5,0.3826082897982391,0.00014639792114096587,8,0.1182931732012257,0.35023177187205196,0.7427566040909469,0.012440496924970327,-0.00033767914485017614,,,,,,
avazu,all,amgtp_uniform_q,0.3826082900472617,0.00014639792838626144,8,0.1182931732154263,0.35023177177559356,0.7427566040336259,0.012440492997467982,-0.00033767892909579347,,,,,,
avazu,all,m5b_smooth0.1,0.3826902620274269,0.00015299808118424528,8,0.11830985428441625,0.34995759946359806,0.7425739475475277,0.012350788427489115,-0.00023490580213502386,,,,,,
avazu,all,m5b_smooth0.3,0.38273151628630986,0.00011469531651037298,8,0.11832857773686555,0.3498580774197887,0.7425331251517571,0.012636404474820796,-0.0002024237235571083,,,,,,
avazu,all,m2_context_gate,0.3830405497496408,0.00014703865974025784,8,0.1183987273323718,0.34927718329524876,0.7420450983646905,0.013177369052600956,0.00024959149039017136,,,,,,
avazu,all,m1_global_mix,0.38308607851122284,0.00013906202904266917,8,0.11840891975512766,0.34918835931716696,0.741959959143867,0.013252957999701982,0.00030554154794840225,,,,,,
avazu,all,validation_selected(h=rolling_14),0.3837678871176866,0.00018664125597978143,8,0.1186360116567427,0.3475776263741088,0.7406175551428299,0.013821722122914024,0.0008180211238345912,,,,,,
avazu,all,rolling_14,0.3837678871176866,0.00018664125597978143,8,0.1186360116567427,0.3475776263741088,0.7406175551428299,0.013821722122914024,0.0008180211238345912,,,,,,
avazu,all,han_arw,0.383772897068546,0.00018838210929698592,8,0.11863671786967443,0.34755812781634643,0.7406130030717365,0.013823459729755757,0.0008216952839526091,,,,,,
avazu,all,rolling_7,0.3841266264270825,0.00016564937713891786,8,0.11879473282395334,0.34648194212717354,0.7396524597684186,0.013977259456736946,0.00120068102266936,,,,,,
avazu,all,expanding,0.3843949198855827,0.0001602909519233486,8,0.11872116971671938,0.3457076535848552,0.7393045073597747,0.013099648155576748,0.00174204158917163,,,,,,
avazu,all,rolling_3,0.3853211359198843,0.00017047517666732488,8,0.11914421061355104,0.3449737332999503,0.7381703654357119,0.017145171106860813,0.0024558204282634347,,,,,,
avazu,all,rolling_1,0.3894586342497903,0.00022145737882776125,8,0.1204635842191887,0.3376488719965338,0.7322423284192741,0.023490638196742835,0.006921181736679445,,,,,,
avazu,all,diff_forgetting,0.38996674359049643,0.00016470225673114722,8,0.1201882552994237,0.3332928458616028,0.7284549687403095,0.016066993963150186,0.007287824322800621,,,,,,
avazu,all,decay_hl7,0.39023182783394555,0.00016583250378330712,8,0.12025857591933167,0.33278220072111797,0.7278970401620521,0.01619075076725099,0.007516433715216644,,,,,,
avazu,all,decay_hl3,0.39370870145428627,0.0001713863271921056,8,0.12122582575391928,0.32319824168283623,0.720258067327499,0.01812552194088929,0.011073668505888482,,,,,,
avazu,all,decay_hl1,0.40027562767207514,0.00016939979050929676,8,0.12296904051282584,0.3076236764355123,0.7055600263507361,0.02247278001847973,0.01791571724809171,,,,,,
