regime,seed_set,method,log_loss,log_loss_se,n_seeds,brier,pr_auc,roc_auc,ece,mean_excess_over_oracle,recovery_time_days,peak_post_shift_excess,cumulative_post_shift_regret,stationary_downside,log_loss_A,log_loss_B
s1_abrupt,confirm,rolling_14,0.3368922046279989,0.0015670301762896574,12,0.10573034225004459,0.8354058072871395,0.9161755302746055,0.039382258515679676,0.0,25.0,0.0,0.0,,0.33688824617070456,0.3369053820724857
s1_abrupt,confirm,m5b_smooth0.01,0.33819527264343147,0.001567112979510637,12,0.10600041410169027,0.8352455227317486,0.9160560394281875,0.04149252218690044,0.0013030680154325581,25.0,0.0025927365608616796,0.01067016541949837,,0.33830518153968087,0.3380946893288039
s1_abrupt,confirm,m5b_smooth0.001,0.3382131486790787,0.0015622114314935228,12,0.1060066907489277,0.8352233645282306,0.9160452211786853,0.04144197726061923,0.0013209440510797846,25.0,0.0025790318692445005,0.007824305798893635,,0.338321158941826,0.33811447067722916
s1_abrupt,confirm,amgtp_fixed_beta0,0.3382423265414373,0.0015684347629311784,12,0.10601503597592456,0.8352115861170967,0.9160343182157318,0.04145150195135462,0.0013501219134383895,25.0,0.003075171816977159,0.008861567430391312,,0.33835030720695336,0.33814367615984203
s1_abrupt,confirm,m5b_smooth0,0.3382423265414373,0.0015684347629311784,12,0.10601503597592456,0.8352115861170967,0.9160343182157318,0.04145150195135462,0.0013501219134383895,25.0,0.003075171816977159,0.008861567430391312,,0.33835030720695336,0.33814367615984203
s1_abrupt,confirm,amgtp_no_state,0.33876271141751024,0.0015527901817805347,12,0.1061477497932704,0.835030094611381,0.9159346413440889,0.04212299422111069,0.0018705067895113004,25.0,0.003978274980046885,0.012916054172746027,,0.338864710212982,0.33867001296934923
s1_abrupt,confirm,han_arw,0.33887266586421266,0.001543275937304943,12,0.10652744517259403,0.832487117585404,0.9145510791022423,0.03764919143490227,0.001980461236213755,25.454545454545453,0.01918596312663032,0.051130916215345594,,0.33887113723120854,0.33888365715529734
s1_abrupt,confirm,amgtp,0.33893319373566194,0.0015595228086774187,12,0.1061938683136285,0.8349589033957813,0.9158951709586997,0.04220678506302025,0.0020409891076629575,25.0,0.0025895690721246256,0.00971061718345583,,0.3390305585270172,0.33884513367429797
s1_abrupt,confirm,ensemble3,0.3392074088315349,0.0015612472986625827,12,0.10627889764114812,0.834713998905889,0.9157106355478285,0.04207944836515526,0.002315204203535894,25.0,0.003951282686716781,0.013788931204533594,,0.3393996856577521,0.339024569903388
s1_abrupt,confirm,amgtp_hidden8,0.33936069706818767,0.0015766957364341274,12,0.10629626725333396,0.8348399752700013,0.915826514911811,0.042818259684431446,0.0024684924401887636,25.0,0.003934759130398248,0.01589015636989249,,0.33944910623796365,0.33928159161034027
s1_abrupt,confirm,amgtp_hidden16,0.339386141198416,0.0015774956919862159,12,0.10630150223088086,0.8348395297867285,0.915825158171118,0.042837441143635385,0.002493936570417047,25.0,0.004147200866959068,0.016453835081651293,,0.3394745726344452,0.33930701215715264
s1_abrupt,confirm,amgtp_global_q,0.3400552285175274,0.001541486884175821,12,0.10645323457192758,0.8346353266045572,0.9156659452081485,0.043494645241420056,0.0031630238895285455,25.0,0.004887400144086294,0.017418001658254426,,0.34005266119305566,0.3400669522442439
s1_abrupt,confirm,amgtp_fixed_beta_hi,0.34352738724275045,0.001623652883529759,12,0.10744066150792435,0.8327547080422947,0.9146251248246443,0.0464907869418679,0.006635182614751533,25.0,0.014918855864240124,0.0696796444159473,,0.34360423795086265,0.3434598497804215
s1_abrupt,confirm,fixed_share,0.3456077803870286,0.0015845069359401076,12,0.10859093879820207,0.8273168127160417,0.9117585274202483,0.04086173526876584,0.008715575759029771,25.0,0.014273988912459573,0.0675711766742248,,0.34567047501794484,0.34555438856034665
