day,mean_alpha
4,0.10871428571428571
5,0.10871428571428574
6,0.10866208370469577
7,0.10890416261029276
8,0.10921852687217376
9,0.11001898723172798
10,0.11106291672026655
11,0.11140269589001395
12,0.1109985826268689
13,0.11010839580510352
14,0.10931136429208482
15,0.10831840455043631
16,0.10732978016855965
17,0.10644445501201293
18,0.10571467568235718
19,0.10489000661738102
20,0.10440068530325525
21,0.10350840086500493
22,0.10271711217971316
23,0.10206638439576873
24,0.10128285464980497
25,0.10061453071615664
26,0.09999910114010716
27,0.09917869784338842
28,0.09867800283845678
29,0.09808037420758414
30,0.0972404269998842
31,0.09694787895552093
32,0.09685647566258515
33,0.09717668530130083
34,0.09783075290043405
35,0.09925121555028608
36,0.1010944610198918
37,0.10343542100118018
38,0.10501263333590416
39,0.1059505229698878
40,0.10624147227650128
41,0.10500222493820859
42,0.10318518301858304
43,0.10043164704785207
44,0.0972000850355272
45,0.09448543243178492
46,0.09188465857933945
47,0.08990372174952035
48,0.08777657390908677
49,0.08597802764917117
50,0.08478619810135285
51,0.08342906387424967
52,0.08172603697053918
53,0.08052715976388275
54,0.07946189054517108
55,0.07855228578338283
56,0.07738519358591509
57,0.07626286846984087
58,0.0753036858583267
59,0.07408101921643394
60,0.07304597727048041
61,0.08240043654543032
62,0.0941226577778087
63,0.10206245685650836
64,0.10703901890525933
65,0.10952126479480508
66,0.1087052397352106
67,0.10634646275062998
68,0.10157200829316979
69,0.09774948800062619
70,0.09431697653548507
71,0.0916562051018861
72,0.08880999509825288
73,0.08678931886249533
74,0.08488424307676176
75,0.08326632400601512
76,0.08169701323889259
77,0.08054689953952202
78,0.07957760246690142
79,0.07900525324033263
80,0.0778986769496162
81,0.07699256534099815
82,0.07619466327956258
83,0.0751393594310682
84,0.07443205273391863
85,0.07358552811956239
86,0.07292154212349647
87,0.07198135383862944
88,0.07115510323352893
89,0.07040976155705014
90,0.06979377446744459
91,0.06949237763926908
92,0.06980115565831961
93,0.07072114778576188
94,0.071851894941658
95,0.07385649370553576
96,0.07596364508136712
97,0.07911274036916219
98,0.08102146561929532
99,0.08234791986364629
100,0.08318511593804931
101,0.08274752692407342
102,0.08131063261369892
103,0.07953054373465014
104,0.07778709359684635
105,0.07596798097970181
106,0.07410787690965231
107,0.0725920642786197
108,0.07150703985985944
109,0.07043441569761454
110,0.06993291211596595
111,0.06907619710197138
112,0.06812168114423818
113,0.067464186965586
114,0.06676033777234093
115,0.06605532298887161
116,0.06566036287225922
117,0.06505982034120365
118,0.06455134693433295
119,0.06377317094994067
