day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.2082386463880539,0.015887992456555367,0.21067695319652557,0.20601187646389008
6,0.5404385328292847,0.01622704043984413,0.5382007956504822,0.5427989363670349
7,0.8233566880226135,0.030116792768239975,0.8174358010292053,0.8291680216789246
8,0.8297079801559448,0.032164160162210464,0.8210034966468811,0.8383315801620483
9,0.5364547967910767,0.026206621900200844,0.5273857116699219,0.5456089377403259
10,0.26005643606185913,0.01209943275898695,0.2568648159503937,0.2633298933506012
11,0.3802505433559418,0.012641355395317078,0.37417447566986084,0.3862782120704651
12,0.5134057402610779,0.01667362079024315,0.5057066082954407,0.5213872194290161
13,0.36806604266166687,0.01319143082946539,0.3637169897556305,0.372351735830307
14,0.13514608144760132,0.01977674663066864,0.13590718805789948,0.13439100980758667
15,0.04818665236234665,0.01263345219194889,0.04956750571727753,0.0467589907348156
16,0.029078977182507515,0.009711474180221558,0.030655762180685997,0.02752307616174221
17,0.023123476654291153,0.008510992862284184,0.02444797195494175,0.021791895851492882
18,0.02475317381322384,0.008571994490921497,0.026383157819509506,0.023144781589508057
19,0.03553910553455353,0.010774260386824608,0.03742167726159096,0.033605653792619705
20,0.05323956161737442,0.013139897026121616,0.0566098615527153,0.050005752593278885
21,0.08363767713308334,0.015020819380879402,0.0884106382727623,0.07890904694795609
22,0.15370690822601318,0.016561394557356834,0.15978161990642548,0.14735892415046692
23,0.24631966650485992,0.014193402603268623,0.25437259674072266,0.2383308708667755
24,0.358411580324173,0.008941292762756348,0.3655134439468384,0.351366251707077
25,0.6905024647712708,0.025585606694221497,0.6916694045066833,0.6893587112426758
26,0.9286186695098877,0.018065711483359337,0.9269332885742188,0.9302423000335693
27,0.976469874382019,0.008737276308238506,0.9751874208450317,0.9777402877807617
28,0.9854363799095154,0.006265898700803518,0.9845322370529175,0.9863812327384949
29,0.9870026111602783,0.0054935794323682785,0.9856610894203186,0.9882625341415405
30,0.9813115000724792,0.006911599542945623,0.9797657132148743,0.9828065633773804
31,0.9698410034179688,0.009761755354702473,0.9672475457191467,0.9724138975143433
32,0.9512963891029358,0.01221853494644165,0.947589099407196,0.9548109769821167
33,0.9224220514297485,0.014402782544493675,0.9171563982963562,0.9275286793708801
34,0.8838291764259338,0.014474881812930107,0.8766014575958252,0.8905187845230103
35,0.8597155809402466,0.013535179197788239,0.8522090315818787,0.8670343160629272
36,0.830763041973114,0.012776819057762623,0.8234655261039734,0.8383280038833618
37,0.7929025292396545,0.01139424555003643,0.7855532765388489,0.7999728918075562
38,0.7825983762741089,0.01116332970559597,0.7762669920921326,0.7888044118881226
39,0.7924554944038391,0.011983628384768963,0.7876105308532715,0.7974115014076233
40,0.8054539561271667,0.01364800613373518,0.8012546300888062,0.809586763381958
41,0.8486711978912354,0.015340047888457775,0.845097541809082,0.8524206876754761
42,0.8683233857154846,0.016350580379366875,0.8639768362045288,0.8726236820220947
43,0.8199799656867981,0.01774071529507637,0.8151281476020813,0.8251872062683105
44,0.6812789440155029,0.012555793859064579,0.6750642657279968,0.6870539784431458
45,0.6177793145179749,0.009150744415819645,0.6120721101760864,0.6229845285415649
46,0.72304767370224,0.015700019896030426,0.7176099419593811,0.7282582521438599
47,0.8066110610961914,0.018392249941825867,0.8028798699378967,0.8102103471755981
48,0.8236668109893799,0.018457524478435516,0.8207827210426331,0.8267622590065002
49,0.8237988352775574,0.018112650141119957,0.8221690058708191,0.8255435824394226
50,0.8207120895385742,0.017184436321258545,0.8186390995979309,0.8228870630264282
51,0.8030961751937866,0.01718278042972088,0.800697386264801,0.8055964112281799
52,0.7894890904426575,0.017338890582323074,0.7881872653961182,0.7908570170402527
53,0.7633723020553589,0.017542310059070587,0.7618308067321777,0.76491379737854
54,0.7273002862930298,0.014709624461829662,0.7242519855499268,0.7301481366157532
55,0.873335599899292,0.01757672056555748,0.8682736754417419,0.8782709836959839
56,0.9591683149337769,0.010588965378701687,0.9563658833503723,0.9619371891021729
57,0.979438304901123,0.00650787353515625,0.9777445793151855,0.9810830950737
58,0.9807525277137756,0.006346108857542276,0.9790831804275513,0.9824151992797852
59,0.9747844338417053,0.007628435734659433,0.9728540182113647,0.9766639471054077
60,0.9616832733154297,0.010256660170853138,0.9586048126220703,0.9647494554519653
61,0.9363073110580444,0.012747426517307758,0.9318733811378479,0.9407589435577393
62,0.9085043668746948,0.013757433742284775,0.902859091758728,0.9140677452087402
63,0.8886551856994629,0.013576519675552845,0.8825823664665222,0.8950352072715759
64,0.884264349937439,0.012894482351839542,0.8785173296928406,0.8899657130241394
65,0.8690907955169678,0.013071446679532528,0.8631089925765991,0.875217854976654
66,0.8448811769485474,0.01248012576252222,0.8394923210144043,0.8503350615501404
67,0.8013136386871338,0.01194305531680584,0.795826256275177,0.8066995739936829
68,0.761606752872467,0.010920736007392406,0.7564935088157654,0.7669641971588135
69,0.7555388808250427,0.011925609782338142,0.750608503818512,0.7602258920669556
70,0.5975198149681091,0.006403234787285328,0.5925787091255188,0.6023889780044556
71,0.19406145811080933,0.02113390900194645,0.19415582716464996,0.1939709484577179
72,0.075858935713768,0.01583515852689743,0.07672827690839767,0.07501586526632309
73,0.06292644143104553,0.014194689691066742,0.06390112638473511,0.06193472072482109
74,0.08628982305526733,0.01625402458012104,0.08714073896408081,0.08542979508638382
75,0.16023163497447968,0.017868980765342712,0.16187411546707153,0.15868274867534637
76,0.25701603293418884,0.013335184194147587,0.25914421677589417,0.2548850178718567
77,0.3103124499320984,0.00908724032342434,0.3124725818634033,0.3080880045890808
78,0.3708280920982361,0.006703423801809549,0.37253859639167786,0.369094580411911
79,0.5237029790878296,0.016821928322315216,0.5226526856422424,0.524725615978241
80,0.7675376534461975,0.028251519426703453,0.764003336429596,0.7709882259368896
81,0.8927844166755676,0.02254161238670349,0.8907433152198792,0.8947144150733948
82,0.9226731657981873,0.018038621172308922,0.9207008481025696,0.9246426820755005
83,0.9209630489349365,0.01660768687725067,0.9189496636390686,0.9230200052261353
