method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
expanding,0.29312921823282095,0.29093204886374135,0.29554037258928306,0.08981940184052052,0.9287319465019236,0.05038855704385217,0.0
validation_selected(h=expanding),0.29312921823282095,0.29093204886374135,0.29554037258928306,0.08981940184052052,0.9287319465019236,0.05038855704385217,0.0
m1_global_mix,0.29312921823282095,0.29093204886374135,0.29554037258928306,0.08981940184052052,0.9287319465019236,0.05038855704385217,0.0
han_arw,0.29312921823282095,0.29093204886374135,0.29554037258928306,0.08981940184052052,0.9287319465019236,0.05038855704385217,0.0
m2_context_gate,0.2941575311203378,0.29193264051091183,0.29661307943366905,0.0901481698878951,0.9283581465385804,0.05106001712598291,0.0010283128875168517
m5b_smooth0.01,0.2942396010825754,0.2920324571508836,0.296669952390827,0.09016034645395983,0.9283508863544874,0.05103674521873006,0.0011103828497544433
ensemble3,0.2942659981443945,0.2920632365889962,0.2967164534139303,0.09017886353779825,0.9282985402462257,0.051204533060122855,0.001136779911573552
m5b_smooth0.001,0.29432481770130364,0.2921202642102301,0.29675123160681616,0.09019571447740332,0.9282804467853338,0.051069245719259276,0.0011955994684826284
m5b_smooth0,0.29434975858488155,0.29213669153702365,0.29677211984222424,0.09020771120319707,0.9282543345385839,0.050985684495805886,0.0012205403520605855
m5b_smooth0.1,0.29448863701626027,0.29230198867007384,0.2969441339248442,0.09026420513263933,0.9280106056872862,0.05069106283923514,0.0013594187834393226
m5b_smooth0.3,0.29971383349406927,0.29752927570954246,0.3021684170351181,0.09232011685773678,0.9229321037380644,0.045689638342962136,0.0065846152612482915
diff_forgetting,0.3043294317536011,0.30220131888836876,0.30671901932013407,0.09278536622186824,0.9283213991982027,0.06547207241298068,0.01120021352078015
rolling_14,0.3044461314851496,0.30220088477678575,0.3069476441634272,0.09452205576467365,0.916761600634564,0.03522270964046096,0.01131691325232853
adamoe,0.318736803928961,0.31635927760375154,0.32129213122540823,0.09967432119087045,0.9081463053374176,0.03726938094579205,0.025607585696140005
rolling_7,0.3196791754148983,0.31700703360114335,0.32240954764791957,0.10039852301930519,0.9030679172731599,0.022784221477753212,0.02654995718207729
uniform5,0.320460003346184,0.31805934803311364,0.323040178087649,0.10036784224268906,0.9066089696244228,0.03601884209755328,0.027330785113363065
rolling_3,0.36956998441426786,0.3662805126131741,0.37313959738730124,0.11687473824449503,0.8674554940537734,0.03135194322750575,0.07644076618144693
decay_hl7,0.39898834238534203,0.39613649665410366,0.40194534671167237,0.12420212058241109,0.9164103134379956,0.14369218231268155,0.10585912415252106
decay_hl3,0.45621310140925625,0.4535239567940622,0.4590508567574253,0.14545410056223423,0.8974535629293001,0.1707039815173393,0.16308388317643527
decay_hl1,0.5184909457664288,0.5164766539003591,0.5207539306879093,0.16855777502246905,0.8452823622430089,0.11122779386645858,0.2253617275336079
rolling_1,0.5864300067911548,0.5805626952703914,0.5923914753179214,0.16782814907577204,0.7674255257058296,0.11958374280821843,0.29330078855833386
