day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.21590903401374817,0.01322802435606718,0.2170393317937851,0.21477419137954712
6,0.4972170293331146,0.021068362519145012,0.49042847752571106,0.50350022315979
7,0.8507293462753296,0.029233692213892937,0.8422073721885681,0.8592172861099243
8,0.9512379765510559,0.015495573170483112,0.9463517665863037,0.9562761783599854
9,0.948054850101471,0.01635069213807583,0.9425711035728455,0.953437328338623
10,0.8789716958999634,0.025084631517529488,0.8691360354423523,0.8890999555587769
11,0.600753903388977,0.024604085832834244,0.5829164981842041,0.6183784604072571
12,0.597487211227417,0.02682768926024437,0.5766462087631226,0.617725670337677
13,0.8118005990982056,0.02832466922700405,0.7953190803527832,0.8282381892204285
14,0.7822713851928711,0.030228151008486748,0.7623739838600159,0.8021952509880066
15,0.4856724441051483,0.028846992179751396,0.46175727248191833,0.5091140866279602
16,0.18179170787334442,0.025119543075561523,0.17177672684192657,0.19191405177116394
17,0.11004749685525894,0.021212942898273468,0.10472175478935242,0.11578631401062012
18,0.10259062051773071,0.02033141814172268,0.09828200191259384,0.1067858412861824
19,0.11251071840524673,0.020239736884832382,0.1093277707695961,0.11570645123720169
20,0.14194154739379883,0.019774075597524643,0.1383846253156662,0.14546072483062744
21,0.19011753797531128,0.019392773509025574,0.1874137967824936,0.19275714457035065
22,0.271323561668396,0.015073631890118122,0.2688769996166229,0.2738734185695648
23,0.4011025130748749,0.009004761464893818,0.39837831258773804,0.4036509692668915
24,0.431881308555603,0.007869910448789597,0.4302629828453064,0.4335279166698456
25,0.6017515063285828,0.023432070389389992,0.5968343019485474,0.6065265536308289
26,0.8969131112098694,0.024676725268363953,0.8910207748413086,0.9027429819107056
27,0.98345947265625,0.007025981787592173,0.9817711710929871,0.985114336013794
28,0.9948794841766357,0.0025802759919315577,0.9942328929901123,0.9955123662948608
29,0.9963133931159973,0.002003404777497053,0.9957557916641235,0.9968454837799072
30,0.9962164759635925,0.002056407742202282,0.9956064224243164,0.9968250393867493
31,0.9944925308227539,0.0027271981816738844,0.9937164187431335,0.9952811002731323
32,0.9900231957435608,0.004014395643025637,0.9888267517089844,0.9912635684013367
33,0.9812682271003723,0.0058854189701378345,0.9794133901596069,0.9833155870437622
