origin,method,cfg,seed,inner_loss
6,ap_ops,lam0.75_tau4,1,0.42105131100057175
6,no_slope,lam0.75_tau4,1,0.4210762222276218
6,ap_ops,lam0.75_tau16,1,0.4210022964465823
6,no_slope,lam0.75_tau16,1,0.42109834558612397
6,ap_ops,lam0.75_tauinf,1,0.4209736494043134
6,no_slope,lam0.75_tauinf,1,0.4211237905820506
6,ap_ops,lam1_tau4,1,0.42142957869667513
6,no_slope,lam1_tau4,1,0.42115139769438886
6,ap_ops,lam1_tau16,1,0.4214294583906514
6,no_slope,lam1_tau16,1,0.4211513976961869
6,ap_ops,lam1_tauinf,1,0.4214292982259914
6,no_slope,lam1_tauinf,1,0.4211513976722444
7,ops,-,1,0.4216920377763055
7,persistent_ons,hl4,1,0.422008030000938
7,reset_ons,hl4,1,0.42205871943787765
7,persistent_ons,hl16,1,0.42198852950303206
7,reset_ons,hl16,1,0.42204630901429097
7,ap_ops,lam0_tau4,1,0.4216920377763055
7,no_slope,lam0_tau4,1,0.421777366789401
7,ap_ops,lam0_tau16,1,0.4216920377763055
7,no_slope,lam0_tau16,1,0.421777366789401
7,ap_ops,lam0_tauinf,1,0.4216920377763055
7,no_slope,lam0_tauinf,1,0.421777366789401
7,ap_ops,lam0.25_tau4,1,0.4216293176174633
7,no_slope,lam0.25_tau4,1,0.42173598225323605
7,ap_ops,lam0.25_tau16,1,0.421642985447617
7,no_slope,lam0.25_tau16,1,0.4217444625117767
7,ap_ops,lam0.25_tauinf,1,0.4216924097156115
7,no_slope,lam0.25_tauinf,1,0.42175221558558684
7,ap_ops,lam0.5_tau4,1,0.42162457166850886
7,no_slope,lam0.5_tau4,1,0.4217386286915078
7,ap_ops,lam0.5_tau16,1,0.42163144582990586
7,no_slope,lam0.5_tau16,1,0.4217581760541419
7,ap_ops,lam0.5_tauinf,1,0.42169532695249273
7,no_slope,lam0.5_tauinf,1,0.42178702081789743
7,ap_ops,lam0.75_tau4,1,0.42168919476725936
7,no_slope,lam0.75_tau4,1,0.4217670197042284
7,ap_ops,lam0.75_tau16,1,0.4216627107165766
7,no_slope,lam0.75_tau16,1,0.42178311923875467
7,ap_ops,lam0.75_tauinf,1,0.4217078172332666
7,no_slope,lam0.75_tauinf,1,0.4218066791421549
7,ap_ops,lam1_tau4,1,0.4219980076080926
7,no_slope,lam1_tau4,1,0.42181890511650927
7,ap_ops,lam1_tau16,1,0.42199788812717276
7,no_slope,lam1_tau16,1,0.4218189051133023
7,ap_ops,lam1_tauinf,1,0.4219977146606248
7,no_slope,lam1_tauinf,1,0.4218189050647053
8,ops,-,1,0.4010178573896105
8,persistent_ons,hl4,1,0.40098687438168934
8,reset_ons,hl4,1,0.4010191216714061
8,persistent_ons,hl16,1,0.4009837646983423
8,reset_ons,hl16,1,0.4010185649672046
8,ap_ops,lam0_tau4,1,0.4010178573896105
8,no_slope,lam0_tau4,1,0.40130475621259276
8,ap_ops,lam0_tau16,1,0.4010178573896105
8,no_slope,lam0_tau16,1,0.40130475621259276
8,ap_ops,lam0_tauinf,1,0.4010178573896105
8,no_slope,lam0_tauinf,1,0.40130475621259276
8,ap_ops,lam0.25_tau4,1,0.40093128704571734
8,no_slope,lam0.25_tau4,1,0.40124956798002726
8,ap_ops,lam0.25_tau16,1,0.40094201248881106
8,no_slope,lam0.25_tau16,1,0.40124600453267156
8,ap_ops,lam0.25_tauinf,1,0.4010171487412
8,no_slope,lam0.25_tauinf,1,0.40121884906256344
8,ap_ops,lam0.5_tau4,1,0.40089540000781637
8,no_slope,lam0.5_tau4,1,0.40122223900366444
8,ap_ops,lam0.5_tau16,1,0.4009054972320923
8,no_slope,lam0.5_tau16,1,0.4012225314557693
8,ap_ops,lam0.5_tauinf,1,0.4010157458356447
8,no_slope,lam0.5_tauinf,1,0.4012272683334762
8,ap_ops,lam0.75_tau4,1,0.40091123806652185
8,no_slope,lam0.75_tau4,1,0.4012189844554025
8,ap_ops,lam0.75_tau16,1,0.40090875452229674
8,no_slope,lam0.75_tau16,1,0.401221191752719
8,ap_ops,lam0.75_tauinf,1,0.4010116494335734
8,no_slope,lam0.75_tauinf,1,0.40123339771974253
8,ap_ops,lam1_tau4,1,0.4009853026198301
8,no_slope,lam1_tau4,1,0.4012374653980298
8,ap_ops,lam1_tau16,1,0.40098528793343124
8,no_slope,lam1_tau16,1,0.40123746539161853
8,ap_ops,lam1_tauinf,1,0.40098517143638807
8,no_slope,lam1_tauinf,1,0.4012374653746385
9,ops,-,1,0.3884182512791188
9,persistent_ons,hl4,1,0.38841246646145494
9,reset_ons,hl4,1,0.38846963004390206
9,persistent_ons,hl16,1,0.388408826105171
9,reset_ons,hl16,1,0.38846882034533425
9,ap_ops,lam0_tau4,1,0.3884182512791188
9,no_slope,lam0_tau4,1,0.38875513209301665
9,ap_ops,lam0_tau16,1,0.3884182512791188
9,no_slope,lam0_tau16,1,0.38875513209301665
9,ap_ops,lam0_tauinf,1,0.3884182512791188
9,no_slope,lam0_tauinf,1,0.38875513209301665
9,ap_ops,lam0.25_tau4,1,0.3883192912277454
9,no_slope,lam0.25_tau4,1,0.38870659431899873
9,ap_ops,lam0.25_tau16,1,0.38832671985717526
9,no_slope,lam0.25_tau16,1,0.3887038468235551
9,ap_ops,lam0.25_tauinf,1,0.3884174375978193
9,no_slope,lam0.25_tauinf,1,0.3886935831502422
9,ap_ops,lam0.5_tau4,1,0.3882840535337611
9,no_slope,lam0.5_tau4,1,0.3886864111723848
9,ap_ops,lam0.5_tau16,1,0.38829191232028587
9,no_slope,lam0.5_tau16,1,0.3886870645499481
9,ap_ops,lam0.5_tauinf,1,0.3884158272177075
9,no_slope,lam0.5_tauinf,1,0.38870587520953054
9,ap_ops,lam0.75_tau4,1,0.3883125327922868
9,no_slope,lam0.75_tau4,1,0.3886908852930115
9,ap_ops,lam0.75_tau16,1,0.3883115872473561
9,no_slope,lam0.75_tau16,1,0.3886933136078776
9,ap_ops,lam0.75_tauinf,1,0.38841112860335797
9,no_slope,lam0.75_tauinf,1,0.3887131710907379
9,ap_ops,lam1_tau4,1,0.3884106340475391
9,no_slope,lam1_tau4,1,0.3887177354287661
9,ap_ops,lam1_tau16,1,0.3884106246700472
9,no_slope,lam1_tau16,1,0.3887177354280913
9,ap_ops,lam1_tauinf,1,0.38841047437229786
9,no_slope,lam1_tauinf,1,0.3887177354285965
5,ops,-,2,0.42477362314385514
5,persistent_ons,hl4,2,0.42563308735211597
5,reset_ons,hl4,2,0.42560232594003566
5,persistent_ons,hl16,2,0.425595164337858
5,reset_ons,hl16,2,0.4255812296786101
5,ap_ops,lam0_tau4,2,0.42477362314385514
5,no_slope,lam0_tau4,2,0.42489296643861735
5,ap_ops,lam0_tau16,2,0.42477362314385514
5,no_slope,lam0_tau16,2,0.42489296643861735
5,ap_ops,lam0_tauinf,2,0.42477362314385514
5,no_slope,lam0_tauinf,2,0.42489296643861735
5,ap_ops,lam0.25_tau4,2,0.424753362463324
5,no_slope,lam0.25_tau4,2,0.424781442672483
5,ap_ops,lam0.25_tau16,2,0.4247748463189938
5,no_slope,lam0.25_tau16,2,0.4247900976412452
5,ap_ops,lam0.25_tauinf,2,0.4247904841382401
5,no_slope,lam0.25_tauinf,2,0.42480363286277956
5,ap_ops,lam0.5_tau4,2,0.42483034764102456
5,no_slope,lam0.5_tau4,2,0.42475763278959694
5,ap_ops,lam0.5_tau16,2,0.4248286996524672
5,no_slope,lam0.5_tau16,2,0.42478171148916416
5,ap_ops,lam0.5_tauinf,2,0.4248285951701545
5,no_slope,lam0.5_tauinf,2,0.42481125602402087
5,ap_ops,lam0.75_tau4,2,0.42502599308528505
5,no_slope,lam0.75_tau4,2,0.4247867625161772
5,ap_ops,lam0.75_tau16,2,0.42495473548366314
5,no_slope,lam0.75_tau16,2,0.4248085865380919
5,ap_ops,lam0.75_tauinf,2,0.4249050113704205
5,no_slope,lam0.75_tauinf,2,0.4248328339097737
5,ap_ops,lam1_tau4,2,0.42561351472568043
5,no_slope,lam1_tau4,2,0.42486069872271087
5,ap_ops,lam1_tau16,2,0.4256132062462427
5,no_slope,lam1_tau16,2,0.4248606987818541
5,ap_ops,lam1_tauinf,2,0.42561277810608295
5,no_slope,lam1_tauinf,2,0.4248606987948552
6,ops,-,2,0.42103828110633634
6,persistent_ons,hl4,2,0.42165172555513997
6,reset_ons,hl4,2,0.42168195658407004
6,persistent_ons,hl16,2,0.4216145857443486
6,reset_ons,hl16,2,0.42166119596073054
6,ap_ops,lam0_tau4,2,0.42103828110633634
6,no_slope,lam0_tau4,2,0.42105882179494203
6,ap_ops,lam0_tau16,2,0.42103828110633634
6,no_slope,lam0_tau16,2,0.42105882179494203
6,ap_ops,lam0_tauinf,2,0.42103828110633634
6,no_slope,lam0_tauinf,2,0.42105882179494203
6,ap_ops,lam0.25_tau4,2,0.4209963642033409
6,no_slope,lam0.25_tau4,2,0.4210449502485
6,ap_ops,lam0.25_tau16,2,0.4210115450483269
6,no_slope,lam0.25_tau16,2,0.4210614030559742
6,ap_ops,lam0.25_tauinf,2,0.42103949912401006
6,no_slope,lam0.25_tauinf,2,0.42107969008450713
6,ap_ops,lam0.5_tau4,2,0.42102695761351194
6,no_slope,lam0.5_tau4,2,0.4210763714187632
6,ap_ops,lam0.5_tau16,2,0.42101937149972524
6,no_slope,lam0.5_tau16,2,0.42110556048762116
6,ap_ops,lam0.5_tauinf,2,0.4210455270195314
6,no_slope,lam0.5_tauinf,2,0.42114335064009045
6,ap_ops,lam0.75_tau4,2,0.4211506208345956
6,no_slope,lam0.75_tau4,2,0.42113644954932045
6,ap_ops,lam0.75_tau16,2,0.4210778314388767
6,no_slope,lam0.75_tau16,2,0.4211598289614046
6,ap_ops,lam0.75_tauinf,2,0.42107128713885955
6,no_slope,lam0.75_tauinf,2,0.42118999699484627
6,ap_ops,lam1_tau4,2,0.4216325310699537
6,no_slope,lam1_tau4,2,0.4212253897316361
6,ap_ops,lam1_tau16,2,0.42163220797111656
6,no_slope,lam1_tau16,2,0.42122538978797014
6,ap_ops,lam1_tauinf,2,0.4216317554765961
6,no_slope,lam1_tauinf,2,0.42122538979630264
7,ops,-,2,0.4216912801103746
7,persistent_ons,hl4,2,0.42202618637641826
7,reset_ons,hl4,2,0.42208570246072724
7,persistent_ons,hl16,2,0.42199624392153723
7,reset_ons,hl16,2,0.42206907565513474
7,ap_ops,lam0_tau4,2,0.4216912801103746
7,no_slope,lam0_tau4,2,0.42175558585567063
7,ap_ops,lam0_tau16,2,0.4216912801103746
7,no_slope,lam0_tau16,2,0.42175558585567063
7,ap_ops,lam0_tauinf,2,0.4216912801103746
7,no_slope,lam0_tauinf,2,0.42175558585567063
7,ap_ops,lam0.25_tau4,2,0.4216179875294732
7,no_slope,lam0.25_tau4,2,0.42171149844374056
7,ap_ops,lam0.25_tau16,2,0.4216322614533505
7,no_slope,lam0.25_tau16,2,0.42171462056379777
7,ap_ops,lam0.25_tauinf,2,0.4216920841117035
7,no_slope,lam0.25_tauinf,2,0.4217086043111595
7,ap_ops,lam0.5_tau4,2,0.42160387363972107
7,no_slope,lam0.5_tau4,2,0.42170720467802436
7,ap_ops,lam0.5_tau16,2,0.42160930569109106
7,no_slope,lam0.5_tau16,2,0.42171973886101094
7,ap_ops,lam0.5_tauinf,2,0.42169396837385503
7,no_slope,lam0.5_tauinf,2,0.42173915678601503
7,ap_ops,lam0.75_tau4,2,0.42166139088573207
7,no_slope,lam0.75_tau4,2,0.4217301611026116
7,ap_ops,lam0.75_tau16,2,0.4216248341104118
7,no_slope,lam0.75_tau16,2,0.4217420024220844
7,ap_ops,lam0.75_tauinf,2,0.4217004755491377
7,no_slope,lam0.75_tauinf,2,0.421762142406132
7,ap_ops,lam1_tau4,2,0.42201064809797445
7,no_slope,lam1_tau4,2,0.42177837403338586
7,ap_ops,lam1_tau16,2,0.42201033134401933
7,no_slope,lam1_tau16,2,0.4217783740880613
7,ap_ops,lam1_tauinf,2,0.4220098381178765
7,no_slope,lam1_tauinf,2,0.4217783740879112
8,ops,-,2,0.4010059801475612
8,persistent_ons,hl4,2,0.40091740982325597
8,reset_ons,hl4,2,0.40096747950941125
8,persistent_ons,hl16,2,0.4009139232803647
8,reset_ons,hl16,2,0.4009669977604261
8,ap_ops,lam0_tau4,2,0.4010059801475612
8,no_slope,lam0_tau4,2,0.40130904479595514
8,ap_ops,lam0_tau16,2,0.4010059801475612
8,no_slope,lam0_tau16,2,0.40130904479595514
8,ap_ops,lam0_tauinf,2,0.4010059801475612
8,no_slope,lam0_tauinf,2,0.40130904479595514
8,ap_ops,lam0.25_tau4,2,0.40089532201863226
8,no_slope,lam0.25_tau4,2,0.40124113386285587
8,ap_ops,lam0.25_tau16,2,0.400903823453141
8,no_slope,lam0.25_tau16,2,0.4012353965149147
8,ap_ops,lam0.25_tauinf,2,0.40100566647747776
8,no_slope,lam0.25_tauinf,2,0.401193816002112
8,ap_ops,lam0.5_tau4,2,0.40084387492529516
8,no_slope,lam0.5_tau4,2,0.4012038499015698
8,ap_ops,lam0.5_tau16,2,0.4008549041214057
8,no_slope,lam0.5_tau16,2,0.40120154721204065
8,ap_ops,lam0.5_tauinf,2,0.40100504128464337
8,no_slope,lam0.5_tauinf,2,0.4011951423575611
8,ap_ops,lam0.75_tau4,2,0.40084971275388426
8,no_slope,lam0.75_tau4,2,0.4011931740023825
8,ap_ops,lam0.75_tau16,2,0.400852240720418
8,no_slope,lam0.75_tau16,2,0.4011938965288631
8,ap_ops,lam0.75_tauinf,2,0.4010031827360159
8,no_slope,lam0.75_tauinf,2,0.4012011876528161
8,ap_ops,lam1_tau4,2,0.4009156434145552
8,no_slope,lam1_tau4,2,0.40120640556964876
8,ap_ops,lam1_tau16,2,0.40091561770772866
8,no_slope,lam1_tau16,2,0.40120640556755416
8,ap_ops,lam1_tauinf,2,0.4009154101053121
8,no_slope,lam1_tauinf,2,0.4012064055615645
9,ops,-,2,0.3884053930125752
9,persistent_ons,hl4,2,0.3883705181776329
9,reset_ons,hl4,2,0.3884410875698923
9,persistent_ons,hl16,2,0.38836652276175637
9,reset_ons,hl16,2,0.38844033160808805
9,ap_ops,lam0_tau4,2,0.3884053930125752
9,no_slope,lam0_tau4,2,0.38877846336918126
9,ap_ops,lam0_tau16,2,0.3884053930125752
9,no_slope,lam0_tau16,2,0.38877846336918126
9,ap_ops,lam0_tauinf,2,0.3884053930125752
9,no_slope,lam0_tauinf,2,0.38877846336918126
9,ap_ops,lam0.25_tau4,2,0.38829222034337224
9,no_slope,lam0.25_tau4,2,0.3887163534011495
9,ap_ops,lam0.25_tau16,2,0.3882949182810212
9,no_slope,lam0.25_tau16,2,0.38871163438240985
9,ap_ops,lam0.25_tauinf,2,0.3884050360199486
9,no_slope,lam0.25_tauinf,2,0.38868581986162953
9,ap_ops,lam0.5_tau4,2,0.3882490542724459
9,no_slope,lam0.5_tau4,2,0.3886865494793015
9,ap_ops,lam0.5_tau16,2,0.3882551557368495
9,no_slope,lam0.5_tau16,2,0.3886857745819518
9,ap_ops,lam0.5_tauinf,2,0.38840432480474574
9,no_slope,lam0.5_tauinf,2,0.3886936572337472
9,ap_ops,lam0.75_tau4,2,0.3882735379791444
