day,method,n,log_loss,brier,ece,clicks
22,adamoe,528347,0.6076202351246944,0.2098533726497261,0.008084326853764258,195055
22,ops,528347,0.6075050637620591,0.20982024910203595,0.005356613807500239,195055
22,amgtp_only,528347,0.6076032267683343,0.2098461079887585,0.007993861748104803,195055
22,expanding_apops,528347,0.6081655049268463,0.21009448601879743,0.00595671720400813,195055
22,ttam,528347,0.6073965403253578,0.20977888846383677,0.005758948298393901,195055
23,expanding,506792,0.6086882428177521,0.21036235483376303,0.011555177173823731,186589
23,best_fixed_window,506792,0.6081634563231079,0.21014058075694156,0.00590048772798845,186589
23,arw,506792,0.6079839131261057,0.2100787000297375,0.011266396693131672,186589
23,adamoe,506792,0.6076584654834915,0.20990300610241314,0.0068101044282759815,186589
23,ops,506792,0.6076602486463412,0.2099176878954852,0.006953117728051895,186589
23,amgtp_only,506792,0.6076503998251414,0.2098993649415075,0.006802361352453262,186589
23,expanding_apops,506792,0.6082516870049528,0.21017503936365486,0.006573033121535917,186589
23,ttam,506792,0.6074207751360451,0.20982385735354286,0.005840861248748389,186589
24,expanding,436408,0.6158396890353611,0.21361860097021249,0.023142533089166722,164916
24,best_fixed_window,436408,0.6141984480124614,0.2128720743180064,0.009349512642169945,164916
24,arw,436408,0.6139766637172307,0.2127788239235068,0.008557427463481551,164916
24,adamoe,436408,0.6141832308479472,0.21288149351977437,0.014101384807727022,164916
24,ops,436408,0.6137783265176301,0.21268156109077313,0.0069525325942081315,164916
24,amgtp_only,436408,0.614184486875157,0.21288208196776987,0.014119141573337612,164916
24,expanding_apops,436408,0.6145290036299892,0.21300371156447553,0.00687062679941114,164916
24,ttam,436408,0.6137288486297732,0.21266550965535985,0.006460951211886406,164916
25,expanding,507128,0.612623967348252,0.2121176695535252,0.01462593161591211,188189
25,best_fixed_window,507128,0.611406720438598,0.21156625840075896,0.007506592932154024,188189
25,arw,507128,0.6117392248667661,0.2117349304409911,0.01067816192090355,188189
25,adamoe,507128,0.6112848441798193,0.21152025634910657,0.009020996746357151,188189
25,ops,507128,0.6112769051881418,0.21149901316529252,0.0075797930084130615,188189
25,amgtp_only,507128,0.6112662958175072,0.21151191533642366,0.008874151200183932,188189
25,expanding_apops,507128,0.6121857880904077,0.21189830023683645,0.0070952282728620674,188189
25,ttam,507128,0.6111418387913609,0.211448889404837,0.007180804758951846,188189
26,expanding,581336,0.600107751339718,0.20645550538346705,0.010408820766734762,206145
26,best_fixed_window,581336,0.5994085684539265,0.2061535268121531,0.009081195718853779,206145
26,arw,581336,0.5994085684539265,0.2061535268121531,0.009081195718853779,206145
26,adamoe,581336,0.5995154836893967,0.20618711385620828,0.010553319257174284,206145
26,ops,581336,0.5990131631385727,0.206034335340536,0.007260729341181019,206145
26,amgtp_only,581336,0.5995507948073695,0.20620165326124082,0.010692555631026328,206145
26,expanding_apops,581336,0.5996839366778871,0.20631549948261738,0.0066597291887832205,206145
26,ttam,581336,0.5988887266953232,0.20598914712718144,0.006653898834732682,206145
27,expanding,518487,0.6028997905906035,0.2077318594962736,0.009632997059844066,185940
27,best_fixed_window,518487,0.6024123487569822,0.20752875000545237,0.008764880959965688,185940
27,arw,518487,0.6024123487569822,0.20752875000545237,0.008764880959965688,185940
27,adamoe,518487,0.6021232784939973,0.20740119415116628,0.00771077078996278,185940
27,ops,518487,0.6021681483663707,0.20743002912388633,0.005829971114186784,185940
27,amgtp_only,518487,0.6021368601191432,0.20740552929880912,0.007763207993993125,185940
27,expanding_apops,518487,0.6025293772200684,0.20759692766539578,0.006551201781498766,185940
27,ttam,518487,0.6017539389225224,0.20729084641997858,0.0066114665112027085,185940
28,expanding,459375,0.6075185720239027,0.2097726587430746,0.01048228574317329,168527
28,best_fixed_window,459375,0.6071019417693897,0.20960968013271994,0.008955993272974371,168527
28,arw,459375,0.6071019417693897,0.20960968013271994,0.008955993272974371,168527
28,adamoe,459375,0.6065884910699127,0.20938788649867554,0.00950130387555126,168527
28,ops,459375,0.6064223453146522,0.2093310649659952,0.0072617344400250985,168527
28,amgtp_only,459375,0.6065994530296366,0.20939161915193522,0.009477726992744346,168527
28,expanding_apops,459375,0.6071081203144023,0.2096135107424102,0.00603620870468156,168527
28,ttam,459375,0.6062619689387491,0.20928053113552172,0.006449741039486916,168527
29,expanding,493827,0.6091173114007034,0.2105861326036523,0.015084769113286997,185143
29,best_fixed_window,493827,0.6080824165450427,0.2101214677808619,0.010955159923012416,185143
29,arw,493827,0.6080824165450427,0.2101214677808619,0.010955159923012416,185143
29,adamoe,493827,0.6079855506314898,0.21010211943420853,0.011987809084724618,185143
29,ops,493827,0.6077106427792905,0.2099679347827813,0.007588220469893493,185143
29,amgtp_only,493827,0.6079700502487636,0.21009574349958365,0.011892482402550036,185143
29,expanding_apops,493827,0.608449760309561,0.21027992323724104,0.007046327343235145,185143
29,ttam,493827,0.6075065054756414,0.209894878619475,0.006703427760843878,185143
30,expanding,468451,0.6103005966874699,0.21111817214025938,0.01583001815214321,176695
30,best_fixed_window,468451,0.6088871457450371,0.21049032631905693,0.010135509076986807,176695
30,arw,468451,0.6088871457450371,0.21049032631905693,0.010135509076986807,176695
30,adamoe,468451,0.6088398407212533,0.21048707934968916,0.012105847640467567,176695
30,ops,468451,0.6086523493314354,0.2103910276960266,0.0072115771423988465,176695
30,amgtp_only,468451,0.6088064693829086,0.21047174207952937,0.011602707460136441,176695
30,expanding_apops,468451,0.6096080731557513,0.21080140429261485,0.007212289743348336,176695
30,ttam,468451,0.6084707248232323,0.2103336432272012,0.006917316480930691,176695
