day,beta,q_expanding,q_rolling_1,q_rolling_3,q_rolling_7,q_rolling_14,m_expanding,m_rolling_1,m_rolling_3,m_rolling_7,m_rolling_14
4,0.2689414322376251,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
5,0.2988201975822449,0.19763502478599548,0.04909580573439598,0.35799846053123474,0.19763502478599548,0.19763502478599548,0.19953371584415436,0.168389230966568,0.23300966620445251,0.19953371584415436,0.19953371584415436
6,0.31534329056739807,0.29722005128860474,0.014513395726680756,0.09382575750350952,0.29722005128860474,0.29722005128860474,0.21921229362487793,0.13700895011425018,0.205354243516922,0.21921229362487793,0.21921229362487793
7,0.38095927238464355,0.3244307339191437,0.007947874255478382,0.018758216872811317,0.3244307339191437,0.32443076372146606,0.2386491596698761,0.11295981705188751,0.17109271883964539,0.2386491596698761,0.2386491745710373
8,0.5257158279418945,0.32558193802833557,0.013969570398330688,0.009284771978855133,0.32558193802833557,0.32558193802833557,0.2508395314216614,0.09907688945531845,0.14840452373027802,0.2508395314216614,0.2508395314216614
9,0.6914808750152588,0.33812087774276733,0.0715315118432045,0.014326833188533783,0.23790085315704346,0.33812087774276733,0.2586223781108856,0.09675249457359314,0.13641493022441864,0.2495877742767334,0.258622407913208
10,0.7863625884056091,0.19413979351520538,0.4450203776359558,0.030831141397356987,0.13586942851543427,0.19413983821868896,0.25430017709732056,0.11823851615190506,0.13042151927947998,0.24273954331874847,0.25430020689964294
11,0.8598104119300842,0.06715784966945648,0.7784102559089661,0.03420645743608475,0.053067538887262344,0.06715785712003708,0.2459556758403778,0.14763222634792328,0.12611162662506104,0.2343447357416153,0.2459557056427002
12,0.9416186809539795,0.03846288472414017,0.8552729487419128,0.03696555271744728,0.030835507437586784,0.038462888449430466,0.24038255214691162,0.1665850281715393,0.12378449738025665,0.22886531054973602,0.240382581949234
13,0.9669346809387207,0.037513721734285355,0.8428954482078552,0.05301786959171295,0.029059765860438347,0.03751372545957565,0.2381305694580078,0.17408140003681183,0.12301470339298248,0.2266426980495453,0.2381305992603302
14,0.9753183722496033,0.04866204783320427,0.7828757166862488,0.0838826522231102,0.03591690957546234,0.048662055283784866,0.23665910959243774,0.17880216240882874,0.12272241711616516,0.22515715658664703,0.23665913939476013
15,0.9687645435333252,0.07836330682039261,0.6487529873847961,0.13864755630493164,0.055872466415166855,0.07836330682039261,0.2354678511619568,0.18236413598060608,0.12281142175197601,0.22388872504234314,0.23546788096427917
16,0.9515768885612488,0.12312132120132446,0.46096721291542053,0.20676164329051971,0.08595766872167587,0.12319206446409225,0.23424017429351807,0.18542535603046417,0.12369951605796814,0.22239404916763306,0.23424091935157776
17,0.9304359555244446,0.17770197987556458,0.26542961597442627,0.2584438621997833,0.121367909014225,0.17705681920051575,0.23326754570007324,0.18680094182491302,0.12599614262580872,0.22067797183990479,0.23325738310813904
18,0.9236145615577698,0.2523147165775299,0.12983807921409607,0.2223912626504898,0.1431937962770462,0.2522621750831604,0.23369896411895752,0.18548762798309326,0.12821194529533386,0.2189135104417801,0.23368793725967407
19,0.9209175705909729,0.314912348985672,0.06289876997470856,0.13397939503192902,0.11506323516368866,0.37314581871032715,0.23578906059265137,0.18231503665447235,0.12840202450752258,0.2162397801876068,0.2372540980577469
20,0.9096411466598511,0.2666073143482208,0.039307959377765656,0.0851033478975296,0.07148711383342743,0.5374940037727356,0.23667316138744354,0.17821042239665985,0.1271628588438034,0.2120784968137741,0.2458750456571579
21,0.8780072927474976,0.17406664788722992,0.03656025603413582,0.08108653128147125,0.052329715341329575,0.655957043170929,0.2344144880771637,0.17333438992500305,0.1254916489124298,0.20657838881015778,0.2601810693740845
