method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.1,0.4236374375785721,0.41482678704086123,0.4321550016838658,0.13701067900721509,0.8474728392043901,0.03774461922702968,0.007977688919653773
m5b_smooth0.3,0.4258135250125196,0.4170278820451105,0.43507959909481136,0.13799974262088263,0.8431059844082964,0.03416937330133133,0.010153776353601335
m1_global_mix,0.42628528171681646,0.4165029186712288,0.43685975236761565,0.13840332639193428,0.8420748321583994,0.032821396044562905,0.010625533057898078
amgtp_no_state,0.42779097513682385,0.41888753375338755,0.4369430394526233,0.13860194523055833,0.8428840353299465,0.035854479426245124,0.012131226477905505
amgtp,0.4283556063451861,0.4187218181908806,0.43774156943140574,0.1386779178366733,0.8429127240257762,0.03749969715142965,0.012695857686267742
amgtp_fixed_beta_hi,0.42847555601859466,0.41959179575619465,0.437427651081362,0.1389685729943959,0.8423526940421431,0.03616386852045813,0.012815807359676332
amgtp_hidden8,0.42875879283111695,0.4198634563794569,0.43794650995964063,0.139075910423748,0.842102630256355,0.03555087371850098,0.013099044172198723
amgtp_hidden16,0.4295297590291658,0.4197590953078791,0.43920242303571944,0.13940984792137645,0.8402839673812256,0.03490463678988867,0.013870010370247357
amgtp_global_q,0.43002708104229276,0.4206640226853698,0.4392851723929289,0.1393346473085203,0.8409353946257735,0.03659995283413772,0.014367332383374348
ensemble3,0.4302970266280026,0.4208331605183135,0.4400938751177165,0.139662692588948,0.8408853073327579,0.037073186950564684,0.01463727796908432
learn_alpha,0.43072078276012415,0.4197367906451742,0.44208476355823456,0.13936751535385955,0.842211207832976,0.041299750673454524,0.015061034101205786
fixed_share,0.43141575852190045,0.4202035366059797,0.44318063240848304,0.13960252110094334,0.8416349876446979,0.0407194537441454,0.015756009862982097
m2_context_gate,0.4364737026003333,0.4264160063171265,0.44676964563394717,0.14205885028010168,0.835842978311795,0.03835011057796257,0.020813953941414873
expanding,0.4371399076949414,0.42402759690922426,0.4501938620687284,0.14157187342942615,0.8354198683780711,0.03906591078478577,0.02148015903602296
validation_selected(h=expanding),0.4371399076949414,0.42402759690922426,0.4501938620687284,0.14157187342942615,0.8354198683780711,0.03906591078478577,0.02148015903602296
adamoe,0.4377023493675833,0.4272450123344988,0.4484993933830174,0.14230932976967567,0.8315810755949347,0.032635900890896054,0.022042600708664997
amgtp_uniform_q,0.4385417156248752,0.42800927731459243,0.44946913368481295,0.14260952636579846,0.8308162720504914,0.03306188975917129,0.02288196696595682
uniform5,0.43854171590307484,0.42800927784600834,0.4494691338410552,0.14260952650936284,0.8308162720504914,0.033061890173950954,0.02288196724415648
diff_forgetting,0.44105040200532775,0.42873545509908156,0.45334612338338875,0.14270268856712354,0.8348417379977826,0.04528053054101181,0.025390653346409393
m5b_smooth0.001,0.44362115582233796,0.4313658596331107,0.4557105892785279,0.1442522714600308,0.8293145458021094,0.03887206519424982,0.027961407163419615
han_arw,0.44843081802311385,0.435943372573242,0.4606261583841656,0.14556502609540548,0.8261395699440061,0.040308904714884346,0.032771069364195465
amgtp_fixed_beta0,0.44874332529784544,0.4351521057686033,0.462263304789443,0.14555058825849962,0.8272784586235572,0.04417204853121767,0.033083576638927074
m5b_smooth0,0.44874332529784544,0.4351521057686033,0.462263304789443,0.14555058825849962,0.8272784586235572,0.04417204853121767,0.033083576638927074
m5b_smooth0.01,0.4627035871501872,0.4463999757945897,0.4797762971193678,0.15107540031623126,0.8130810258248754,0.04528858254490349,0.04704383849126892
rolling_3,0.481291827857766,0.46352037003738894,0.49991544129898624,0.15420953922903247,0.8125343787260232,0.0675290306366781,0.06563207919884756
rolling_14,0.48290300361671296,0.4632944565060072,0.5035690073101043,0.1582183025703684,0.7893321214158247,0.045265883300466415,0.06724325495779467
decay_hl7,0.4911708580163332,0.4830247494812841,0.4996741409035946,0.16024999831811976,0.8208883737350685,0.10028380404661502,0.07551110935741484
rolling_7,0.4988142412243735,0.4716542584994978,0.5264520839807586,0.16237250212786858,0.7841172998026653,0.062184524457525925,0.08315449256545522
decay_hl3,0.5247636013042358,0.5190906766454136,0.5307980647864611,0.17328014850839962,0.8117721668811191,0.12435386881310556,0.10910385264531744
decay_hl1,0.5666029979884089,0.5631930718441832,0.5700219459799477,0.1900076610811239,0.7983697150118408,0.15431230755539127,0.1509432493294904
rolling_1,0.7059486677995057,0.692810417242304,0.7201516128309823,0.20023976930936174,0.7412001134270739,0.14941007504546192,0.29028891914058735
