method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
rolling_14,0.33886335600153494,0.33616841433649836,0.34157698156506405,0.10646251955245273,0.9134465246673023,0.038621854417351546,0.0
han_arw,0.33970909427370627,0.3366410364307618,0.3428264831021355,0.10678500514592741,0.9127703837105661,0.03806644477930122,0.0008457382721713385
m5b_smooth0.01,0.3400516963960342,0.33737517833181724,0.3427044402059721,0.10669282682319935,0.9133703085000234,0.04058131331595373,0.0011883403944992908
m5b_smooth0,0.34005413337290186,0.33737739096130587,0.3427450558555317,0.10669994384071713,0.913348541629276,0.04055648997452845,0.001190777371366888
amgtp_fixed_beta0,0.34005413337290186,0.33737739096130587,0.3427450558555317,0.10669994384071713,0.913348541629276,0.04055648997452845,0.001190777371366888
m5b_smooth0.001,0.3400580340147624,0.3373956260156668,0.3427378252609771,0.1067006054642114,0.9133471862400361,0.04033020535411746,0.0011946780132274539
amgtp_no_state,0.34065107931572436,0.33795026892876867,0.34331327975430675,0.10684294376201499,0.913230805036964,0.041296958064404636,0.0017877233141893427
amgtp,0.340864631012226,0.3382103995975162,0.34350586173743825,0.10690490504515024,0.9131858082850889,0.04120170198425851,0.002001275010691141
ensemble3,0.3410090071817615,0.33832405140607846,0.34363327848417785,0.10694289495708226,0.913056664664002,0.04140860236180328,0.0021456511802265426
amgtp_global_q,0.3418482695575041,0.3391720846912268,0.3444790973434344,0.10712935549395933,0.9129694391596502,0.042078607473868275,0.0029849135559690218
m5b_smooth0.3,0.34506240197160076,0.34207470232367365,0.3480082648666486,0.10835988271326576,0.910268188539681,0.03983323288131648,0.006199045970065781
amgtp_fixed_beta_hi,0.345114901384809,0.3423061846859088,0.34793972575415505,0.10802377481776039,0.9120040932890091,0.04514715613991611,0.006251545383274007
m5b_smooth0.1,0.34640714870705275,0.3426164574935442,0.35058348647706444,0.10892234034105569,0.9086618130404202,0.038667897871732755,0.007543792705517762
rolling_7,0.3537810785546023,0.350585658344566,0.3569157662314407,0.11236008903506338,0.901132890114081,0.024936466385655665,0.014917722553067374
validation_selected(h=rolling_7),0.3537810785546023,0.350585658344566,0.3569157662314407,0.11236008903506338,0.901132890114081,0.024936466385655665,0.014917722553067374
adamoe,0.38033871046596157,0.3775863556851316,0.3831848649069943,0.1199449024120249,0.8925336121304508,0.053448048587231275,0.04147535446442662
amgtp_uniform_q,0.3835035599027885,0.38066594386426167,0.38646181783712513,0.12107129225453847,0.8905143861762874,0.05375490030061579,0.04464020390125356
uniform5,0.38350356273455194,0.38066594678830423,0.38646182074277236,0.12107129342756774,0.8905143861762874,0.05375490356033238,0.044640206733016934
m2_context_gate,0.4012277534256326,0.39764829891824355,0.40485524147074914,0.12891013382875657,0.8685674576147137,0.023304136262545478,0.06236439742409755
m1_global_mix,0.4012394148603275,0.3975917909802907,0.4050074116540572,0.12908098797298567,0.8684773657211959,0.02441179320701101,0.06237605885879252
rolling_3,0.409602696610353,0.4056520533341405,0.41386415091208384,0.13159402490838187,0.8651828948780903,0.034674205959210495,0.07073934060881805
diff_forgetting,0.4145509639541792,0.41091506160095237,0.4181944088212975,0.1295492765565802,0.910715129345359,0.13150335691606527,0.07568760795264415
decay_hl7,0.44182591810628924,0.4393502421652219,0.4445337534783119,0.13947835195957467,0.912545251210642,0.15916760319404008,0.10296256210475435
decay_hl3,0.5016020881858453,0.4986719421648683,0.5047213859755119,0.1633102775004235,0.8951411187509528,0.18695260196557173,0.16273873218431048
expanding,0.5406687388979188,0.5293730403424711,0.5524861114363031,0.1810748571993369,0.7237043501995731,0.04209360085659262,0.2018053828963838
decay_hl1,0.5701199268843727,0.5678140186673405,0.5725307618875872,0.19166553840619938,0.8432528389642878,0.18573682174557343,0.23125657088283766
rolling_1,0.6591392329644753,0.6521764012623733,0.6662427014876036,0.19159224987999404,0.7680310550623887,0.13698756391619313,0.3202758769629402
