method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
validation_selected(h=rolling_14),0.3542415638904077,0.3505512304395985,0.3576901540862081,0.11195970405020468,0.8955731713139903,0.03449597170700848,0.0
rolling_14,0.3542415638904077,0.3505512304395985,0.3576901540862081,0.11195970405020468,0.8955731713139903,0.03449597170700848,0.0
han_arw,0.3542415638904077,0.3505512304395985,0.3576901540862081,0.11195970405020468,0.8955731713139903,0.03449597170700848,0.0
m5b_smooth0.01,0.3553564021335251,0.35164036237734564,0.3587546525375441,0.11223215852603066,0.8954320851637219,0.03558371840447829,0.0011148382431174124
m5b_smooth0.001,0.3553581504817325,0.35164013120805326,0.35878521490025467,0.1122380453841051,0.8954025821673444,0.03562535210720569,0.00111658659132475
m5b_smooth0,0.35537854569534677,0.35165853440329264,0.3588160332798873,0.11224896064670223,0.8953796826824663,0.03565834245366896,0.0011369818049390666
amgtp_fixed_beta0,0.35537854569534677,0.35165853440329264,0.3588160332798873,0.11224896064670223,0.8953796826824663,0.03565834245366896,0.0011369818049390666
ensemble3,0.3563961320439148,0.35267697114384416,0.35981229855503094,0.11250117533300204,0.8950976032507679,0.036888658653675015,0.0021545681535070416
learn_alpha,0.35640646738864035,0.3526149453391405,0.3598507425669589,0.11253400641810014,0.8951309563027757,0.03723922241526166,0.0021649034982326367
amgtp,0.35645312186209155,0.3527324043658153,0.3598399995183964,0.11255801972941959,0.8949949705844541,0.03650770030088865,0.0022115579716838626
amgtp_no_state,0.3565191929484552,0.35279298018398675,0.3599089200009113,0.11257721347427115,0.8949694516717254,0.0366455112981283,0.0022776290580475353
amgtp_hidden16,0.3565666792262868,0.35284560568517476,0.35995767548025714,0.1125912250872321,0.894950742960159,0.03674097968529045,0.0023251153358790164
amgtp_hidden8,0.356566699165413,0.35284569407025196,0.3599576732464748,0.11259123550265744,0.894950398836607,0.03673714725428557,0.0023251352750052697
m5b_smooth0.1,0.3565687083826868,0.3528101957473264,0.3600430585339048,0.11248987984456273,0.895133990355382,0.03782854709116536,0.002327144492279149
amgtp_global_q,0.3572289561623982,0.3534951672076261,0.36061850483917207,0.11276407947679126,0.8946913019598494,0.03769803358628069,0.00298739227199053
fixed_share,0.3583140847177479,0.35465179824424764,0.3616920430678799,0.11317220346201573,0.894008400760757,0.03800394619401045,0.004072520827340174
amgtp_fixed_beta_hi,0.3584300107452271,0.354755693597675,0.36178380889837064,0.1131584616764095,0.8941322698435453,0.03858419938136974,0.004188446854819518
m5b_smooth0.3,0.36694535611686074,0.363354966412781,0.37035576853310426,0.11593878981689401,0.8883836385094408,0.039406784676909105,0.012703792226452978
rolling_7,0.36785987848500684,0.36378545113268634,0.371618247611551,0.11735664697429862,0.8827368797229529,0.021525472815667083,0.013618314594599177
adamoe,0.3820103273387226,0.37905111009062725,0.384755510131814,0.12163947350057067,0.8766639022323939,0.03648297095926807,0.027768763448314887
amgtp_uniform_q,0.38356494948344266,0.3806535183412288,0.3862845863990622,0.12225411714041892,0.87523712688526,0.03561569994978391,0.029323385593034962
uniform5,0.3835649516206336,0.38065352049025064,0.3862845885290056,0.12225411797979346,0.87523712688526,0.03561570234046685,0.02932338773022587
m1_global_mix,0.3999967123264357,0.39678174558768053,0.40303676394255683,0.12843212924062958,0.8586642720454211,0.022592915185177826,0.04575514843602795
m2_context_gate,0.4003097767049492,0.3969114263649126,0.4035407503528735,0.12859551304740088,0.8585934424348374,0.024196292734478656,0.046068212814541466
diff_forgetting,0.4088402019609928,0.4062947664800655,0.41144500713194143,0.1297192711746058,0.8780616061819112,0.08334443533357941,0.05459863807058517
rolling_3,0.42437039728626874,0.4190286812370008,0.42933347994191806,0.13601171304924795,0.8455885341332056,0.04321711188905916,0.0701288333958611
decay_hl7,0.4414899144112854,0.438471290818125,0.4445702648211802,0.140576963276102,0.8938310698802348,0.13877576149557616,0.08724835052087765
expanding,0.4633833509242072,0.45838470077703336,0.4686684173048668,0.15154257546551694,0.7983513189856138,0.025047120899133864,0.1091417870337996
decay_hl3,0.4936918854069776,0.4900195143725933,0.49737801861936387,0.16059146071857208,0.8778557663396019,0.15759762571903135,0.13945032151656994
decay_hl1,0.554193866712075,0.550509235606111,0.5579505480802867,0.1845155897313356,0.8262281777522102,0.1637108165853326,0.19995230282166745
rolling_1,0.674405156409638,0.6676789310872667,0.6814783425320268,0.19215031359777449,0.7500356696880293,0.1414633207638025,0.3201635925192302
