day,mean_alpha
4,0.10871428571428572
5,0.10871428571428574
6,0.1084656640176633
7,0.10809835541606042
8,0.10749483017190194
9,0.10696822068830762
10,0.1064802001616943
11,0.1057979124032921
12,0.10473518494325874
13,0.10395742904599642
14,0.10298610289826897
15,0.1022318053699147
16,0.10131840557998888
17,0.10031211421506658
18,0.09951320357358757
19,0.09870688049949981
20,0.09787363687035597
21,0.09699589690749706
22,0.09599708726848127
23,0.09517661761939114
24,0.09415852865867955
25,0.0932851823447125
26,0.09208894738943872
27,0.09112918854308091
28,0.09011621294450542
29,0.08897839173747335
30,0.08834432224578302
31,0.08763282154223387
32,0.08657742538386379
33,0.0854624151789795
34,0.08461141627787275
35,0.08373342702741657
36,0.08282979770802232
37,0.08208710972261464
38,0.08124684273879502
39,0.08046696010364199
40,0.07980259237447708
41,0.07901070101312281
42,0.07814887480893785
43,0.07778105183508428
44,0.07704780385780348
45,0.0763538070567107
46,0.07550144324872979
47,0.07473495195927454
48,0.07413295570657852
49,0.0733324354600837
50,0.07257595693353654
51,0.07231563121064352
52,0.07163891296743488
53,0.07129909022641957
54,0.07064720737129206
55,0.07011430852770137
56,0.06966852320600986
57,0.069140673564723
58,0.06881298852924435
59,0.06840179524497167
60,0.06785428420187024
61,0.0674595467971371
62,0.06696494119031955
63,0.06617682434210544
64,0.06579858682050226
65,0.06546654668720149
66,0.06501479454656288
67,0.06446276622773514
68,0.06397135703804613
69,0.06350957863616642
70,0.06302758706495802
71,0.06250395085332411
72,0.061948503792175105
73,0.06150824451926923
74,0.060978010195871124
75,0.060296923670831976
76,0.05959854595698518
77,0.05864016102090015
78,0.05809959198393401
79,0.057438739719142165
80,0.05685535941345296
81,0.056052333138133056
82,0.05544672967268863
83,0.05492635773717429
84,0.05404747629871529
85,0.05338076551451895
86,0.052713180175831355
87,0.05197144406167808
88,0.05119486924592502
89,0.05034557631459635
90,0.04968298782363068
91,0.04903150506676444
92,0.04819842319256633
93,0.04760898718537572
94,0.04656485831138327
95,0.04588730733135709
96,0.0453489131788305
97,0.0445536796249824
98,0.04393274916842187
99,0.043333978186813844
100,0.04251968941135147
101,0.04183200837319857
102,0.04106135404300344
103,0.04039908411524502
104,0.0396806178955306
105,0.03899177480218472
106,0.03852123609921658
107,0.03769343374099451
108,0.03712990531123443
109,0.036481609382677756
110,0.03588757006881262
111,0.03519214174080889
112,0.03458427456015943
113,0.033948301184328546
114,0.033346189535503605
115,0.03278127832147054
116,0.032363051282823435
117,0.03176155101522771
118,0.03115384925324179
119,0.03064491798364773
