day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.2084963172674179,0.012526131235063076,0.2114439606666565,0.20551306009292603
6,0.5014682412147522,0.02901967242360115,0.501940906047821,0.5009716153144836
7,0.8498345017433167,0.029032178223133087,0.8447040915489197,0.8548967838287354
8,0.9251689314842224,0.019065484404563904,0.9201192855834961,0.9299372434616089
9,0.8932112455368042,0.022775426506996155,0.8862242102622986,0.9008415341377258
10,0.6474167704582214,0.020314335823059082,0.6365814208984375,0.6578829288482666
11,0.4089323878288269,0.01722678169608116,0.39846616983413696,0.4194125533103943
12,0.7143001556396484,0.025807593017816544,0.7002367973327637,0.7284953594207764
13,0.9148751497268677,0.020096393302083015,0.9073452949523926,0.9223452210426331
14,0.9566944241523743,0.013356298208236694,0.9522202610969543,0.9610917568206787
15,0.9677083492279053,0.011033979244530201,0.964046835899353,0.9715911746025085
16,0.9645535349845886,0.011911489069461823,0.9603978991508484,0.9689134955406189
17,0.9509225487709045,0.01460712868720293,0.9459276795387268,0.9558315277099609
18,0.9303295016288757,0.01799505017697811,0.9237163662910461,0.9372034072875977
19,0.8906152248382568,0.02167366072535515,0.8814420700073242,0.8999115228652954
20,0.7952626347541809,0.024210724979639053,0.7827284336090088,0.8068944811820984
21,0.5454971790313721,0.014874189160764217,0.5335590839385986,0.5581737756729126
22,0.20684415102005005,0.023148877546191216,0.2036760300397873,0.20985977351665497
23,0.07866661250591278,0.017386052757501602,0.07940920442342758,0.07796072214841843
24,0.05561501532793045,0.014859224669635296,0.05667993798851967,0.05459048971533775
25,0.04579327255487442,0.013373875059187412,0.046729572117328644,0.04482394456863403
26,0.056583743542432785,0.014630954712629318,0.057863205671310425,0.055257368832826614
27,0.08340531587600708,0.017399124801158905,0.08518999069929123,0.08168144524097443
28,0.1062176376581192,0.018274817615747452,0.1076238602399826,0.10488267987966537
29,0.14539290964603424,0.019171305000782013,0.14881688356399536,0.1418100893497467
30,0.20964118838310242,0.017960062250494957,0.21394512057304382,0.20558258891105652
31,0.31768590211868286,0.01173955388367176,0.32100340723991394,0.314292311668396
32,0.4174017012119293,0.009460602886974812,0.42050784826278687,0.41438934206962585
33,0.4761981666088104,0.011949438601732254,0.47913286089897156,0.4731600284576416
34,0.5033040642738342,0.012666890397667885,0.5054545998573303,0.5012044310569763
35,0.5022920370101929,0.011095583438873291,0.50352543592453,0.5010569095611572
36,0.5109550952911377,0.00967379380017519,0.5118182301521301,0.5100908875465393
37,0.5263608694076538,0.008884572423994541,0.5274365544319153,0.5252735614776611
38,0.6254041194915771,0.01715174689888954,0.6251504421234131,0.6256677508354187
39,0.8578852415084839,0.024272684007883072,0.8551983833312988,0.8606153726577759
40,0.9442672729492188,0.015217444859445095,0.9425469636917114,0.9459852576255798
41,0.9697338342666626,0.009912576526403427,0.9686158299446106,0.9709020256996155
42,0.9752787947654724,0.008755791001021862,0.9739168882369995,0.9765411019325256
43,0.9744282364845276,0.008619816042482853,0.9729939103126526,0.9759209156036377
44,0.9696717262268066,0.009579863399267197,0.9676690697669983,0.9717423915863037
45,0.9556975960731506,0.01228880975395441,0.9533039331436157,0.9583012461662292
46,0.9271745085716248,0.015460733324289322,0.9232361316680908,0.9311977624893188
47,0.8611196279525757,0.018310826271772385,0.8549274206161499,0.8674116134643555
48,0.8101779222488403,0.016801584511995316,0.802405834197998,0.8177758455276489
49,0.8301565051078796,0.01540510356426239,0.8223299980163574,0.8379621505737305
50,0.840018630027771,0.015249519608914852,0.8313830494880676,0.8486427068710327
51,0.8412617444992065,0.014613292180001736,0.8328922986984253,0.8495202660560608
52,0.8421682119369507,0.014572812244296074,0.8338951468467712,0.850631058216095
53,0.8312548995018005,0.014426135458052158,0.8234968185424805,0.8391908407211304
54,0.7922898530960083,0.01457279920578003,0.7838449478149414,0.8004796504974365
55,0.7736459970474243,0.014250446110963821,0.7649499177932739,0.782435417175293
56,0.83522629737854,0.015566506423056126,0.8275697827339172,0.8429546356201172
57,0.8980690240859985,0.015250003896653652,0.8918645977973938,0.9044665694236755
58,0.9217798709869385,0.014036830514669418,0.9163768291473389,0.9270829558372498
59,0.9262145161628723,0.013680478557944298,0.9211357831954956,0.9313138127326965
60,0.9115226864814758,0.015289869159460068,0.9059972763061523,0.917174756526947
61,0.8843491077423096,0.016626344993710518,0.8785356283187866,0.8901009559631348
62,0.8510993123054504,0.017024226486682892,0.8447803258895874,0.8576849699020386
63,0.8463208675384521,0.01605675183236599,0.8400622606277466,0.8525296449661255
64,0.8463602066040039,0.016078265383839607,0.8396317958831787,0.8531697988510132
65,0.8305813670158386,0.015820739790797234,0.8239152431488037,0.8373548984527588
66,0.7940377593040466,0.015203366987407207,0.7878574132919312,0.8004787564277649
67,0.7505797743797302,0.013012867420911789,0.744883120059967,0.7564616203308105
68,0.6893636584281921,0.010418429970741272,0.6839855313301086,0.6950213313102722
69,0.6622117757797241,0.008967813104391098,0.6566662788391113,0.6674621105194092
70,0.5721035003662109,0.006442563608288765,0.5669749975204468,0.5773495435714722
71,0.326847642660141,0.018964188173413277,0.3250976502895355,0.32858139276504517
72,0.17866915464401245,0.02121460624039173,0.17832714319229126,0.17899999022483826
73,0.17075476050376892,0.021597186103463173,0.170521542429924,0.1709837019443512
74,0.23395991325378418,0.02026461623609066,0.2346133291721344,0.23327715694904327
75,0.3170279562473297,0.015656938776373863,0.31711360812187195,0.3169419765472412
76,0.6144566535949707,0.009984622709453106,0.6110071539878845,0.6180373430252075
77,0.8950455188751221,0.016632067039608955,0.8908689022064209,0.8994861841201782
78,0.9549367427825928,0.010795489884912968,0.9522423148155212,0.9577152132987976
79,0.966002345085144,0.009328356944024563,0.9632096290588379,0.968772828578949
80,0.9672124981880188,0.009207735769450665,0.9646517634391785,0.9698458909988403
81,0.9575455784797668,0.01092738937586546,0.954918384552002,0.960200846195221
82,0.9410591721534729,0.012807667255401611,0.9381074905395508,0.944115161895752
83,0.9084057807922363,0.014914552681148052,0.904349684715271,0.9127069115638733
84,0.8695390820503235,0.016258716583251953,0.8642835021018982,0.8747386932373047
85,0.8945794105529785,0.013872576877474785,0.8901687264442444,0.8990077972412109
86,0.9069430232048035,0.012934088706970215,0.902722179889679,0.9112260937690735
87,0.8939692974090576,0.012635480612516403,0.8898587226867676,0.8979082703590393
88,0.8533313870429993,0.013130638748407364,0.8485984802246094,0.8581987023353577
89,0.8170870542526245,0.01341334916651249,0.8110824823379517,0.8231077194213867
90,0.8711610436439514,0.013465890660881996,0.8649682402610779,0.8771506547927856
91,0.9376808404922485,0.010838446207344532,0.9332857728004456,0.942230761051178
92,0.9654289484024048,0.0077086216770112514,0.9623878598213196,0.9684098362922668
93,0.9723348617553711,0.006997308228164911,0.9695601463317871,0.975117027759552
94,0.9690379500389099,0.007663012947887182,0.966283917427063,0.9719160199165344
95,0.954078197479248,0.010020027868449688,0.9506583213806152,0.9575717449188232
96,0.9281617999076843,0.01254309806972742,0.9232627153396606,0.9331864714622498
97,0.8954962491989136,0.013776722364127636,0.8896830677986145,0.9013717770576477
98,0.876946210861206,0.014524204656481743,0.8705206513404846,0.8833460211753845
99,0.8862443566322327,0.013773015700280666,0.8802158832550049,0.8921299576759338
100,0.8886145949363708,0.013405042700469494,0.8833944201469421,0.8939686417579651
101,0.8746587634086609,0.013834412209689617,0.8699244856834412,0.8793055415153503
102,0.8481664061546326,0.014428968541324139,0.8438197374343872,0.8522928357124329
103,0.8308138251304626,0.013611294329166412,0.8267490267753601,0.8351242542266846
104,0.8436145782470703,0.014086496084928513,0.839613676071167,0.8478685617446899
105,0.8520321249961853,0.013971439562737942,0.84778892993927,0.8562527894973755
106,0.8181807398796082,0.014185921289026737,0.8136687874794006,0.8228083252906799
107,0.6706351041793823,0.009004345163702965,0.6655796766281128,0.6759249567985535
108,0.5449972152709961,0.005766807124018669,0.5409591794013977,0.5491113662719727
109,0.5867509245872498,0.007943312637507915,0.5834925770759583,0.5898317098617554
110,0.6190754175186157,0.013136587105691433,0.6165294647216797,0.6215314269065857
111,0.8356876373291016,0.01847618818283081,0.832229495048523,0.839063823223114
112,0.9413292407989502,0.012169930152595043,0.938751220703125,0.9439523816108704
113,0.9641570448875427,0.00890417117625475,0.9621405005455017,0.9661845564842224
114,0.9645696878433228,0.008762780576944351,0.9623256921768188,0.9668804407119751
115,0.9526879191398621,0.01047937199473381,0.9499278664588928,0.9555566310882568
116,0.931673526763916,0.012045546434819698,0.9284960627555847,0.9349498152732849
117,0.8958852291107178,0.013612257316708565,0.8911609053611755,0.9002520442008972
118,0.8593476414680481,0.0133126862347126,0.8543933629989624,0.864210307598114
119,0.8626047968864441,0.012284627184271812,0.8579977750778198,0.8672735095024109
