day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.2593231499195099,0.01044173538684845,0.25562024116516113,0.2630607783794403
6,0.5615056753158569,0.02809433825314045,0.5500339269638062,0.5724835395812988
7,0.8194301128387451,0.03287274017930031,0.8085129857063293,0.830159604549408
8,0.7889736890792847,0.035820964723825455,0.7749810218811035,0.8022571802139282
9,0.45769003033638,0.023691534996032715,0.4458111524581909,0.4702700674533844
10,0.23668713867664337,0.01276293396949768,0.23145639896392822,0.24216777086257935
11,0.4515419006347656,0.023909112438559532,0.4435569643974304,0.4595268666744232
12,0.7084835767745972,0.038456905633211136,0.6994539499282837,0.7175251245498657
13,0.6232808232307434,0.033718571066856384,0.6167653203010559,0.6298049688339233
14,0.2315800040960312,0.011413397267460823,0.23212090134620667,0.23104625940322876
15,0.053912729024887085,0.010058652609586716,0.05572288855910301,0.05210498720407486
16,0.023017164319753647,0.006588743533939123,0.02437867783010006,0.021710779517889023
17,0.01358501985669136,0.004881840664893389,0.014626058749854565,0.012641865760087967
18,0.011358024552464485,0.004352145828306675,0.012128257192671299,0.010560617782175541
19,0.013119636103510857,0.004968663211911917,0.014004006050527096,0.012200397439301014
20,0.01374692004173994,0.004941694438457489,0.014802231453359127,0.012693013995885849
21,0.02249891683459282,0.006932922173291445,0.024140924215316772,0.020940124988555908
22,0.0357322096824646,0.009251551702618599,0.038132622838020325,0.03314216434955597
23,0.0664917379617691,0.013310262002050877,0.07077403366565704,0.062249232083559036
24,0.10815111547708511,0.014572733081877232,0.11370886862277985,0.10283973067998886
25,0.2445434182882309,0.01234751008450985,0.2521989643573761,0.23683665692806244
26,0.49070462584495544,0.02512086182832718,0.49728575348854065,0.48412349820137024
27,0.6485317945480347,0.034552671015262604,0.6522841453552246,0.6446729898452759
28,0.6487563252449036,0.03474880009889603,0.6530822515487671,0.6447739005088806
29,0.5420054793357849,0.02769446186721325,0.5479801893234253,0.5359585285186768
30,0.5085107684135437,0.022952668368816376,0.5154907703399658,0.5019372701644897
31,0.5819442868232727,0.02553916908800602,0.5869946479797363,0.5767849683761597
32,0.6976375579833984,0.030982455238699913,0.7016322016716003,0.6934463977813721
33,0.7853976488113403,0.03009774163365364,0.7886117100715637,0.7822512984275818
34,0.8039312362670898,0.026930905878543854,0.8066217303276062,0.8010588884353638
35,0.7590452432632446,0.024079304188489914,0.7623985409736633,0.7559747695922852
36,0.7155940532684326,0.02016737312078476,0.7190338969230652,0.7123931646347046
37,0.6731656789779663,0.015504039824008942,0.6765504479408264,0.6696474552154541
38,0.6029295921325684,0.010188794694840908,0.6075543761253357,0.5983964204788208
39,0.6248718500137329,0.01059836894273758,0.6274508237838745,0.6222231388092041
40,0.7402102947235107,0.016444576904177666,0.7377570867538452,0.7425453662872314
41,0.9106955528259277,0.01556949783116579,0.9069977402687073,0.9145085215568542
42,0.9709093570709229,0.00813300721347332,0.9686040878295898,0.9731871485710144
43,0.9831674098968506,0.0058009023778140545,0.9813275337219238,0.9851211905479431
44,0.985505223274231,0.005455439910292625,0.9837180972099304,0.9873283505439758
45,0.9827949404716492,0.0061004566960036755,0.9810038208961487,0.9846567511558533
46,0.9756129384040833,0.0077329371124506,0.9732403755187988,0.9778773784637451
47,0.9641638994216919,0.009399302303791046,0.9606848359107971,0.9675332903862
48,0.9406660199165344,0.011793729849159718,0.9355248212814331,0.9455465078353882
49,0.8905434608459473,0.015184351243078709,0.8829206824302673,0.8983100056648254
50,0.8363255262374878,0.016113638877868652,0.826841413974762,0.8458856344223022
51,0.7948630452156067,0.014911196194589138,0.7851106524467468,0.8048791289329529
52,0.7553731203079224,0.013454018160700798,0.7457571029663086,0.7644531726837158
53,0.7327573299407959,0.011169726960361004,0.7248183488845825,0.7408782839775085
54,0.7727321982383728,0.012324667535722256,0.7652624249458313,0.7802518606185913
55,0.8340135216712952,0.014103098772466183,0.8275091052055359,0.8405526876449585
56,0.8236051201820374,0.014461377635598183,0.8165514469146729,0.8305191993713379
57,0.6790183782577515,0.011037779040634632,0.670842707157135,0.6874037981033325
58,0.43945837020874023,0.015732357278466225,0.4330841600894928,0.44577333331108093
59,0.43184977769851685,0.013898798264563084,0.4257952868938446,0.43808451294898987
60,0.6559121012687683,0.01494175847619772,0.6502513289451599,0.6613653898239136
61,0.8098276257514954,0.021480700001120567,0.8068220019340515,0.8128092885017395
62,0.8626225590705872,0.02084881253540516,0.8611370921134949,0.8641138076782227
63,0.896080732345581,0.01827067881822586,0.8949115872383118,0.8973141312599182
64,0.9260190725326538,0.01485217735171318,0.9251840710639954,0.926886796951294
65,0.9406006932258606,0.013251223601400852,0.9389774203300476,0.9422412514686584
66,0.933735191822052,0.013767654076218605,0.9326565265655518,0.9348428249359131
67,0.9029476642608643,0.016005337238311768,0.9020264744758606,0.9039182066917419
68,0.840173602104187,0.01673295721411705,0.8378002047538757,0.8425819873809814
69,0.8367255926132202,0.015580061823129654,0.832740306854248,0.8409013152122498
70,0.9171038269996643,0.012659487314522266,0.9129834771156311,0.9211535453796387
71,0.9611009359359741,0.00894204806536436,0.9579969644546509,0.9642423391342163
72,0.972650408744812,0.007169635035097599,0.9702495336532593,0.975089967250824
73,0.9740275740623474,0.006990290712565184,0.971578061580658,0.9764510989189148
74,0.967336893081665,0.008041176944971085,0.9648101925849915,0.9698704481124878
75,0.9558932185173035,0.009184561669826508,0.9525229334831238,0.9591967463493347
76,0.933480978012085,0.011022815480828285,0.929533064365387,0.9375790953636169
77,0.90743488073349,0.012532874010503292,0.9019460082054138,0.9130796790122986
78,0.8918864130973816,0.012717136181890965,0.8860844373703003,0.8972852230072021
79,0.889244794845581,0.013161786831915379,0.8834632635116577,0.8949422240257263
80,0.8648719191551208,0.013961587101221085,0.8592468500137329,0.8704076409339905
81,0.8220009207725525,0.014375275000929832,0.8162490129470825,0.8278612494468689
82,0.7908288836479187,0.01371752843260765,0.7851917147636414,0.7966726422309875
83,0.8215150833129883,0.01569298654794693,0.8155204653739929,0.8277793526649475
84,0.8552355170249939,0.016397671774029732,0.8487688899040222,0.8618947267532349
85,0.8159224987030029,0.016821518540382385,0.8085643649101257,0.8233892917633057
86,0.686652421951294,0.014484032988548279,0.6775808930397034,0.6956638097763062
87,0.6123049259185791,0.013518004678189754,0.6029542684555054,0.6216182112693787
88,0.7189887762069702,0.02008410170674324,0.7116305232048035,0.726220428943634
89,0.803816556930542,0.022563450038433075,0.7991629838943481,0.8086021542549133
90,0.82224041223526,0.022401902824640274,0.8188530802726746,0.8253713846206665
91,0.8430166840553284,0.02166285365819931,0.8402682542800903,0.8457251191139221
92,0.8732319474220276,0.01905924640595913,0.871001124382019,0.8754807710647583
93,0.8689408898353577,0.018497632816433907,0.8661744594573975,0.871609628200531
94,0.8478091359138489,0.01753576099872589,0.8461204767227173,0.8494381308555603
95,0.8009396195411682,0.015995755791664124,0.7992688417434692,0.8025449514389038
96,0.7486059665679932,0.013838102109730244,0.7462800741195679,0.7508465647697449
97,0.8205161094665527,0.016127100214362144,0.8160517811775208,0.8249154090881348
98,0.9226964712142944,0.012660491280257702,0.9191480875015259,0.9262542128562927
99,0.9581973552703857,0.009127916768193245,0.9552900791168213,0.9612031579017639
100,0.9638903737068176,0.008408112451434135,0.9610621333122253,0.9666404724121094
101,0.958246648311615,0.009156392887234688,0.9550718665122986,0.9614003896713257
102,0.9441295862197876,0.010568240657448769,0.9401548504829407,0.948244571685791
103,0.9127534031867981,0.012594806961715221,0.9076489806175232,0.9178646802902222
104,0.8790886402130127,0.013421866111457348,0.8734735250473022,0.8846811652183533
105,0.864693284034729,0.01371886394917965,0.8586423397064209,0.8709743618965149
106,0.8749182224273682,0.013110492378473282,0.8693108558654785,0.8805480599403381
107,0.8584209084510803,0.01321707759052515,0.8538708090782166,0.8631377220153809
108,0.8243512511253357,0.013537906110286713,0.8194198608398438,0.8292433023452759
109,0.7514210343360901,0.012103833258152008,0.7465084791183472,0.756446123123169
110,0.7392861247062683,0.012685836292803288,0.7336472272872925,0.7450313568115234
111,0.891640305519104,0.014178268611431122,0.8867358565330505,0.8965513110160828
112,0.9439020752906799,0.010806319303810596,0.9397655129432678,0.9480111598968506
113,0.9460273385047913,0.010798592120409012,0.9419025182723999,0.9497942328453064
114,0.9237421751022339,0.013014884665608406,0.9183305501937866,0.9294731020927429
115,0.8729686737060547,0.015882102772593498,0.8654583096504211,0.8806410431861877
116,0.8140779733657837,0.017019230872392654,0.8053255677223206,0.8225321769714355
117,0.7355765104293823,0.015053567476570606,0.7269970178604126,0.7439412474632263
118,0.6177574992179871,0.00879364088177681,0.6115530729293823,0.6241466403007507
119,0.3657330870628357,0.01510610245168209,0.36416885256767273,0.3673056662082672
