day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,oracle_horizon_A,oracle_horizon_loss_A,oracle_horizon_B,oracle_horizon_loss_B,m5b_low_loss,m5b_high_loss,oracle_persistence
4,expanding,0.41687911591698157,60,expanding,0.40628161523352907,expanding,0.42746249601324754,0.41951064795971954,0.41951064795971954,low
5,expanding,0.49305014230215466,60,expanding,0.5211401444197691,expanding,0.4672590661890509,0.4914218024334284,0.49220034576607985,low
6,expanding,0.5708352535654739,60,expanding,0.5596068918625103,expanding,0.5820486540936167,0.5475626326531977,0.516840370537826,high
7,rolling_3,0.48113637861601144,3,rolling_3,0.4786920539872425,rolling_3,0.483426059078467,0.46667509116647093,0.4570320752059484,high
8,rolling_3,0.404914788200382,3,rolling_3,0.40045276156796217,rolling_3,0.40913374723414864,0.4328837043425874,0.3978397703392162,high
9,expanding,0.375423684534834,60,expanding,0.37612093210771586,expanding,0.3747338348141843,0.40689394710159393,0.4042699938379555,high
10,expanding,0.4144992644979687,60,expanding,0.3903018623578505,expanding,0.43866442492970575,0.4551430519696983,0.4619367447804597,low
11,expanding,0.4992710887864123,60,expanding,0.5028005808593978,expanding,0.4957415967134266,0.5120499792962442,0.510528068593957,high
12,expanding,0.44341411068983916,60,expanding,0.4480587397244698,expanding,0.43874464406678787,0.44452764810650736,0.4300224956949311,high
13,expanding,0.3673911342566033,60,expanding,0.38113182852194777,expanding,0.3535215922218584,0.36746419395457636,0.37572072846790017,low
14,expanding,0.3974438769047052,60,expanding,0.41283261238557084,expanding,0.38155469474153486,0.3974869811485285,0.41564066723829207,low
15,expanding,0.4648116542459873,60,expanding,0.4603858260153956,expanding,0.4689574752676713,0.4670004188946213,0.4659954679880655,high
16,rolling_3,0.4564744536653594,3,rolling_3,0.47130546186414674,rolling_3,0.4420529802097339,0.47242998555489485,0.4470222552717061,high
17,rolling_14,0.39234341435530473,14,rolling_14,0.3845551015629198,rolling_14,0.40026790477553237,0.39980167769593433,0.3810620259148591,high
18,expanding,0.3324043718128696,60,expanding,0.3417108126915134,expanding,0.322808089173618,0.33397072803939615,0.3456212790345259,low
19,expanding,0.41621237672010997,60,expanding,0.4275548434965048,expanding,0.40558750952027206,0.4464354886988939,0.4553019715715604,low
20,expanding,0.4709883833109689,60,expanding,0.4605828978933062,expanding,0.481449513035678,0.49226174216569796,0.4894965873914545,high
21,expanding,0.43544207420104475,60,expanding,0.4337863369670399,rolling_3,0.4366508094645245,0.43633825324698666,0.4241605230480926,high
22,expanding,0.3600155575986526,60,expanding,0.3640518905287989,expanding,0.3560326860318195,0.35996587989649215,0.3673679669448124,low
23,expanding,0.3670239630674783,60,expanding,0.3670586774527119,expanding,0.36698826287820147,0.3671628232072721,0.3915187284399671,low
24,expanding,0.4331051645094104,60,expanding,0.4245922111812355,expanding,0.4420011136928405,0.4331869580415308,0.4408323372305848,low
25,expanding,0.45963952622165927,60,expanding,0.4666204805367701,expanding,0.4526305921297344,0.4595662407114863,0.4394933991274605,high
26,rolling_14,0.39537112738364794,14,rolling_3,0.3785013376891293,rolling_14,0.4042144450866246,0.39965294435268395,0.3800619705624284,high
27,expanding,0.3425620340607046,60,expanding,0.3386896394746168,rolling_14,0.34349427873263155,0.3425624733889729,0.3590743043898212,low
28,expanding,0.3988577200399818,60,expanding,0.40606818265976086,expanding,0.39152118342685094,0.39962303360952595,0.43239801346625684,low
29,expanding,0.4536799425134833,60,expanding,0.4558118196525809,expanding,0.45161245562284197,0.454358296418876,0.46643865538663143,low
30,expanding,0.43450253915348996,60,expanding,0.4405958880495169,expanding,0.42841730930995614,0.4328539402659862,0.4209291669971129,high
31,expanding,0.3570133517305555,60,expanding,0.36349568194123233,expanding,0.3506254035613312,0.3563567561690449,0.36485415826376266,low
32,expanding,0.3742984118094223,60,expanding,0.3709805785271477,expanding,0.3774355070918841,0.38046822373695,0.4019381395030243,low
33,expanding,0.43199836652876156,60,expanding,0.42072584869838275,expanding,0.4429888858880707,0.4339593193509314,0.44423183860583343,low
34,expanding,0.45030549694369193,60,expanding,0.43839356300453036,rolling_3,0.4584966670181082,0.44333375144353454,0.43468377514578066,high
35,rolling_14,0.39911469058220755,14,rolling_14,0.40878539967212885,rolling_14,0.3899829840728004,0.39279850547891604,0.38546667279242747,high
36,expanding,0.34214531005221255,60,expanding,0.3442908294765967,expanding,0.34008667645690194,0.3567553563521554,0.3530162147117206,high
37,expanding,0.4172782130584021,60,expanding,0.4173080893540701,expanding,0.4172481769964471,0.4405907671505263,0.4489864410815573,low
38,expanding,0.46940934815301427,60,expanding,0.47576294824653553,expanding,0.46270760558861507,0.46814355712660644,0.48327591762765587,low
39,expanding,0.4420190717920206,60,expanding,0.45583745735509335,expanding,0.42788387900767705,0.44023777622276966,0.4347712979691297,high
40,expanding,0.35298437120564546,60,expanding,0.35092747050828627,expanding,0.3551453119929599,0.3526662191414518,0.3525695673977741,high
41,expanding,0.37011782455826914,60,expanding,0.37405410306130615,expanding,0.36613933395332293,0.3706104404757852,0.38914191358205974,low
42,expanding,0.43030167140929326,60,expanding,0.4339392341744077,expanding,0.4266930932080444,0.4305294417784525,0.4424739231248171,low
43,expanding,0.4650562528495946,60,expanding,0.4818578967216789,expanding,0.4476618779860934,0.4643953473104413,0.4555665638497696,high
44,rolling_14,0.3832486459326584,14,rolling_3,0.37626381025386285,expanding,0.3850553200777387,0.38438269432816774,0.37170060687668227,high
45,expanding,0.3438741787331252,60,expanding,0.3396438676852248,expanding,0.3481498550469547,0.343996863204831,0.35482313456444764,low
46,expanding,0.38458160348758447,60,expanding,0.3980534383186423,expanding,0.37105577332654244,0.38712109622108243,0.40715744940987436,low
47,expanding,0.47497072944788005,60,expanding,0.4742421915530856,expanding,0.4757169646194711,0.4764562667521477,0.4835762353181811,low
48,expanding,0.43996503004109294,60,expanding,0.44350889709917696,expanding,0.43629124524971863,0.4371156666143373,0.43037388279805605,high
49,expanding,0.3441253840296776,60,expanding,0.35056644048650637,expanding,0.33756296177150885,0.3429777112012047,0.3441858273272826,low
50,expanding,0.34977876797484303,60,expanding,0.35203284279284575,expanding,0.34757521296159455,0.35875406201691584,0.364142043446596,low
51,expanding,0.43672233582532466,60,expanding,0.4365255923462838,expanding,0.43692385849818843,0.43888696291525925,0.4432684923590567,low
52,expanding,0.45218088893741953,60,expanding,0.43375991717643136,expanding,0.4715336118332765,0.4432779838697056,0.4384611494593464,high
53,expanding,0.3884941513856191,60,rolling_3,0.37967185456254327,expanding,0.3847922431495375,0.37783884938740087,0.372794574951293,high
54,expanding,0.34355491434692614,60,expanding,0.337244845814512,expanding,0.3500010490471552,0.3650165314989619,0.35293882663941933,high
55,expanding,0.4131948653984454,60,expanding,0.4154082823558957,expanding,0.4110568728720484,0.4269060638910699,0.4326009699120711,low
56,expanding,0.49396318749460383,60,expanding,0.5154971366627061,expanding,0.4718472397003365,0.49236739946262803,0.4920283748884257,high
57,expanding,0.43918015484776923,60,expanding,0.450637535500095,rolling_3,0.4271382657139533,0.4381194341870478,0.42314760415420033,high
58,expanding,0.35419145974670035,60,expanding,0.35178768877461686,expanding,0.3565539233524427,0.353895013019783,0.3544521611981743,low
59,expanding,0.3648700461082911,60,expanding,0.36597529116829497,expanding,0.36369015320825926,0.36523044198825955,0.3805910371556596,low
60,expanding,0.4221488129228748,60,expanding,0.4171491808316948,expanding,0.42708880725551185,0.4225791612085863,0.42775015378967285,low
61,expanding,0.4514677696868509,60,rolling_3,0.4461998456085201,expanding,0.4561248741551951,0.45118955906054137,0.43574836620251306,high
62,rolling_14,0.38347028358779,14,expanding,0.3666903130777062,rolling_14,0.3952138836933426,0.3831212623092259,0.37156974894487604,high
63,expanding,0.339030069589522,60,expanding,0.3416414816312648,expanding,0.33647036867731855,0.3388492675342285,0.34230270450990025,low
64,expanding,0.40917046707542915,60,expanding,0.4038348821517335,expanding,0.41456327006801164,0.41256714564724944,0.4258673242976901,low
65,expanding,0.46792531448218094,60,expanding,0.4824838547896143,expanding,0.45346350866184026,0.4697634314868266,0.46484665583293977,high
66,rolling_3,0.412765752738269,3,rolling_3,0.3991595595531544,expanding,0.41855742948231617,0.41581009819375186,0.4009997563118217,high
67,expanding,0.36165101979075764,60,expanding,0.37492023763538324,expanding,0.34888514703114726,0.3592377022661146,0.36117067319365226,low
68,expanding,0.36460112487122803,60,expanding,0.365444558469673,expanding,0.3637655267541223,0.37523832957053727,0.37972771331590827,low
