method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
rolling_14,0.3315571096274103,0.3292478969820935,0.33392848984380974,0.10387593482125708,0.9154015425029431,0.0385037180284541,0.0
han_arw,0.3325756168018297,0.33019605682422504,0.33507378980195907,0.10426849674139192,0.9144955611221042,0.037347990076360416,0.0010185071744193983
m5b_smooth0.01,0.33283598897472816,0.33054565527581314,0.33513531841674704,0.10413405028717043,0.9152580849570293,0.04063885727436203,0.001278879347317858
m5b_smooth0.001,0.3328964254755416,0.3305778110820947,0.33520632360106184,0.10415355452194693,0.915229884548189,0.040589189931575134,0.0013393158481313124
m5b_smooth0,0.332904681797492,0.33057990127928427,0.33519583653566065,0.10415584577383728,0.9152242914506115,0.04055199695440977,0.0013475721700816933
ensemble3,0.33387078660077074,0.33154198049487765,0.3362158087754026,0.10440302536454314,0.9149194497261395,0.04124381008017531,0.0023136769733604554
m5b_smooth0.1,0.3386081046995956,0.3357000000973623,0.341589556328425,0.10627124357130703,0.9108742835098582,0.036610584408503406,0.007050995072185413
rolling_7,0.34731392226768276,0.34456718714921,0.35009013743845696,0.11005107873451381,0.9022190341334642,0.023973049704060678,0.01575681264027246
validation_selected(h=rolling_7),0.34731392226768276,0.34456718714921,0.35009013743845696,0.11005107873451381,0.9022190341334642,0.023973049704060678,0.01575681264027246
m5b_smooth0.3,0.3478574382701696,0.3451613278638424,0.35049054116683825,0.109851859680112,0.903257015125322,0.029236739832002666,0.016300328642759356
adamoe,0.372270878515519,0.36977556330397754,0.37463246431833236,0.11698944573302732,0.894853154054781,0.05375937104426544,0.040713768888108744
uniform5,0.3752000347372423,0.37269546872965664,0.3776464132446277,0.11801296676844394,0.8929906015864478,0.05389351846811986,0.04364292510983199
m2_context_gate,0.39302160501667194,0.3896336000467446,0.39624809521063004,0.1259380246326678,0.8708046067472632,0.0249998035742393,0.06146449538926161
m1_global_mix,0.3931145970542609,0.38973554720366854,0.39636461679843005,0.12615896934148962,0.8704719240249492,0.023728385944733282,0.0615574874268507
rolling_3,0.4019320561145472,0.3977316159936761,0.40599461895131644,0.12892516603570844,0.8665872617529099,0.03486553488759775,0.07037494648713695
diff_forgetting,0.40682380503839766,0.4032125231372073,0.41029817435049215,0.12649154714716246,0.9122045211052219,0.13020204164911744,0.07526669541098731
decay_hl7,0.43445787868577507,0.4324324419307008,0.4365137415550159,0.13671191636185787,0.9142824742215995,0.15788754160981341,0.10290076905836477
decay_hl3,0.49388333260341094,0.4912677421429691,0.496488742658744,0.16021980274693695,0.8965136836179097,0.18104659844642673,0.1623262229760007
expanding,0.5276675643662063,0.5163408951670162,0.5387705614177045,0.175931792233756,0.7344296457976434,0.04256647166417869,0.19611045473879607
decay_hl1,0.5618864140725786,0.5599494074189171,0.56373811623595,0.187955492530347,0.8449905159647881,0.19238028963464018,0.23032930444516841
rolling_1,0.6413242873706426,0.6334060422985409,0.648617429444299,0.18549320550466872,0.7709385697421199,0.1311567266904559,0.3097671777432324
