day,beta,q_expanding,q_rolling_1,q_rolling_3,q_rolling_7,q_rolling_14,m_expanding,m_rolling_1,m_rolling_3,m_rolling_7,m_rolling_14
4,0.2689414322376251,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
5,0.2956790626049042,0.29003220796585083,0.039897795766592026,0.09000582993030548,0.29003220796585083,0.29003220796585083,0.21901339292526245,0.16619476675987244,0.17676511406898499,0.21901339292526245,0.21901339292526245
6,0.25431522727012634,0.3205006420612335,0.010876864194869995,0.027621714398264885,0.32050061225891113,0.32050061225891113,0.24156790971755981,0.1316489279270172,0.14364737272262573,0.24156790971755981,0.24156790971755981
7,0.20370306074619293,0.32061144709587097,0.007924431934952736,0.030240831896662712,0.32061144709587097,0.3206114172935486,0.2604401111602783,0.10213703662157059,0.11654258519411087,0.2604401111602783,0.2604401111602783
8,0.19655945897102356,0.315188467502594,0.01071950700134039,0.043715231120586395,0.315188467502594,0.3151884973049164,0.27390235662460327,0.07969959825277328,0.09859327226877213,0.27390235662460327,0.27390238642692566
9,0.22302033007144928,0.32553231716156006,0.016172626987099648,0.07423210144042969,0.2585305869579315,0.32553237676620483,0.28606757521629333,0.06483376026153564,0.09300051629543304,0.27003049850463867,0.2860676050186157
10,0.26052558422088623,0.36545220017433167,0.022070450708270073,0.07231806218624115,0.17470718920230865,0.36545225977897644,0.3030725419521332,0.05547194927930832,0.08874697238206863,0.24963587522506714,0.30307260155677795
11,0.3238953649997711,0.4087575674057007,0.02602190338075161,0.044603705406188965,0.11185970902442932,0.4087577164173126,0.3248521685600281,0.04938492551445961,0.07958019524812698,0.221330463886261,0.32485222816467285
12,0.3810882568359375,0.4166114032268524,0.028121858835220337,0.04373937472701073,0.09491593390703201,0.41661152243614197,0.34200581908226013,0.04538903012871742,0.07284089922904968,0.19775837659835815,0.3420058786869049
13,0.4156869649887085,0.4087628126144409,0.027415212243795395,0.05775371193885803,0.09730498492717743,0.4087628722190857,0.3536720275878906,0.04226170480251312,0.0701853334903717,0.18020886182785034,0.3536720871925354
14,0.4355325698852539,0.3952100872993469,0.029503265395760536,0.07881708443164825,0.10125935822725296,0.39520999789237976,0.36071065068244934,0.040077969431877136,0.07167841494083405,0.16682228446006775,0.36071068048477173
15,0.43827059864997864,0.40871578454971313,0.027473533526062965,0.07234588265419006,0.08274805545806885,0.4087156057357788,0.3684374690055847,0.03820442780852318,0.07202842086553574,0.15289220213890076,0.3684374690055847
16,0.42296212911605835,0.4790351092815399,0.02172829397022724,0.043700795620679855,0.06322874128818512,0.39230650663375854,0.3874291777610779,0.03540381044149399,0.06718827784061432,0.1374436914920807,0.3725350499153137
17,0.39152267575263977,0.5767217874526978,0.020875997841358185,0.03175131604075432,0.06206154450774193,0.3085891306400299,0.4230780601501465,0.03254526108503342,0.06046757474541664,0.12329303473234177,0.3606160879135132
18,0.36337411403656006,0.6168943047523499,0.024942880496382713,0.033344827592372894,0.07585375756025314,0.24896463751792908,0.4599043130874634,0.031133435666561127,0.055327385663986206,0.11429391801357269,0.3393409848213196
19,0.3464509844779968,0.7075583338737488,0.02622700296342373,0.03954222798347473,0.07618628442287445,0.15048642456531525,0.508323073387146,0.03020002879202366,0.052261482924222946,0.10686387121677399,0.30235156416893005
20,0.35831892490386963,0.7183124423027039,0.027109911665320396,0.06480690836906433,0.07950258255004883,0.11026827991008759,0.5497013330459595,0.0294841006398201,0.05449303239583969,0.10137864947319031,0.26494288444519043
21,0.3848128616809845,0.7536467909812927,0.022773239761590958,0.061697255820035934,0.07393252104520798,0.08795014768838882,0.5866467356681824,0.028343219310045242,0.05598609149456024,0.09649653732776642,0.2325274497270584
22,0.41077327728271484,0.8006819486618042,0.018657991662621498,0.039283450692892075,0.0627252385020256,0.07865256071090698,0.6243039965629578,0.02665688283741474,0.0530778244137764,0.09056830406188965,0.2053930163383484
