method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.3,0.4677077175307318,0.4463743592640803,0.4910304814435489,0.1533612025161999,0.8177816581528823,0.053148996789116006,0.036989783462705025
adamoe,0.47160112603822585,0.4472538904749762,0.500910243031785,0.1549333522887482,0.8108624105717286,0.04543690826347065,0.04088319197019905
amgtp_uniform_q,0.47240556096305997,0.4485053393708105,0.5006713282804061,0.15527912963676369,0.8098967004155905,0.04520581470369968,0.04168762689503316
uniform5,0.47240556112500676,0.44850533985026486,0.5006713279600052,0.15527912969753233,0.8098967004155905,0.0452058156993004,0.04168762705698
learn_alpha,0.4730582750355622,0.44835450708499813,0.5003553533098545,0.15546773481507978,0.8108423743046225,0.05169192096189155,0.04234034096753536
m5b_smooth0.1,0.4740735264722417,0.4553727012613359,0.4964996656674358,0.15578603895388543,0.8112163868762265,0.045364555611355446,0.043355592404214945
amgtp_hidden8,0.47669824005064915,0.4533033012752162,0.505955606964978,0.15660651978249884,0.8087135682423149,0.0486752272093308,0.045980305982622385
fixed_share,0.47683626664047984,0.4562075122512394,0.4982224770468636,0.15705709527422687,0.8070101311886536,0.04652464319688524,0.04611833257245305
amgtp_fixed_beta0,0.4778165172512625,0.45167991651131506,0.5131145852339222,0.1563678409586945,0.8114325542250987,0.05120429729159163,0.047098583183235725
m5b_smooth0,0.4778165172512625,0.45167991651131506,0.5131145852339222,0.1563678409586945,0.8114325542250987,0.05120429729159163,0.047098583183235725
ensemble3,0.4780236184964273,0.45096577460494996,0.5133332365315671,0.15645877373095882,0.8098298752751945,0.04972849217502943,0.04730568442840049
m1_global_mix,0.478151434096519,0.4428088199915174,0.5224090301900647,0.1563335047718613,0.81145318009511,0.05572985223761575,0.047433500028492254
amgtp_no_state,0.4790864296154995,0.45435597344237855,0.5091793951905185,0.15744753818714255,0.8064467766359724,0.04810560623854701,0.04836849554747267
amgtp,0.4805467935645464,0.45240560330952856,0.515763410777012,0.15745503805731997,0.8087166119454556,0.05450298353228705,0.04982885949651952
amgtp_fixed_beta_hi,0.4807986356290564,0.4486227424480657,0.5185720260677325,0.15793021572595017,0.8070620931414645,0.05552366139203615,0.050080701561029506
diff_forgetting,0.48191342918175084,0.46679599863628973,0.49429360416808343,0.1582551749302313,0.8077628230364985,0.04704379551789064,0.051195495113724024
m2_context_gate,0.48348648754365553,0.4582456498931598,0.5166734215432518,0.1588767673498157,0.8033201056779887,0.04726797348384853,0.05276855347562883
expanding,0.48413024256915344,0.46672194858031835,0.5001970166520603,0.15938887595683374,0.8008064354816129,0.044871194065835854,0.05341230850112661
m5b_smooth0.01,0.4843984073688569,0.4553565605639598,0.519742080062197,0.15878902411114937,0.8035085136815854,0.053022861759645164,0.05368047330083012
m5b_smooth0.001,0.4862619356190072,0.45668209958038425,0.5224331416190012,0.15944211166829364,0.8023532029118857,0.05468159072466411,0.05554400155098041
amgtp_global_q,0.48997448026588347,0.44708551294147497,0.5380986234829634,0.16001810783458434,0.8018951817695049,0.061581258645547705,0.059256546197856724
amgtp_hidden16,0.4970017132711169,0.45373007415621375,0.545864436551621,0.16245541103179623,0.7962377419549475,0.06468949480093779,0.06628377920309012
han_arw,0.49930441677215354,0.4498521355110589,0.5621290515224493,0.15967846399148214,0.8065131807196988,0.06275139804073822,0.06858648270412673
validation_selected(h=rolling_14),0.5143781261614833,0.4906556887320637,0.5376146880671256,0.1704355510018443,0.770673240311901,0.050475068137796605,0.08366019209345642
rolling_14,0.5143781261614833,0.4906556887320637,0.5376146880671256,0.1704355510018443,0.770673240311901,0.050475068137796605,0.08366019209345642
decay_hl7,0.5192154460348504,0.5045579013622397,0.5316109350128273,0.17186548758925188,0.7933062095729795,0.0911127890851398,0.0884975119668236
rolling_3,0.5343302269881745,0.4753937636864161,0.6074192919700024,0.1695910735688911,0.787071299274689,0.07965973445924453,0.10361229292014768
rolling_7,0.5407242093579118,0.4854403703681713,0.5968181608906836,0.1761952356414178,0.7604522984985363,0.07265380875398295,0.11000627528988488
decay_hl3,0.5472364685377474,0.5340483239434627,0.5591919469911586,0.18298708462014568,0.7879025127063883,0.12311225977687396,0.11651853446972071
decay_hl1,0.5848001635524332,0.5766163802163251,0.5923530704806311,0.19840376862742765,0.7786747194586224,0.12724057009911835,0.15408222948440656
rolling_1,0.7594837583967655,0.6991871476727284,0.8349766223264254,0.2129472176264996,0.730359836725692,0.16076805497326943,0.3287658243287389
