day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,oracle_horizon_A,oracle_horizon_loss_A,oracle_horizon_B,oracle_horizon_loss_B,m5b_low_loss,m5b_high_loss,oracle_persistence
4,expanding,0.43947752439971055,60,expanding,0.4620208086287855,expanding,0.41696427785781626,0.4301639423721364,0.4301639423721364,low
5,expanding,0.3940945517479089,60,expanding,0.40196700333027824,expanding,0.38580180500919137,0.3938654261349302,0.4049391781893484,low
6,expanding,0.39475811728553767,60,expanding,0.42949733527877004,expanding,0.36129206434964883,0.3987538595161444,0.40700183401248446,low
7,expanding,0.46416870487756523,60,expanding,0.47327454135718033,expanding,0.4546912016028639,0.46437585722311353,0.4652971454697993,low
8,expanding,0.547234962007448,60,expanding,0.554940758588046,expanding,0.5396210834775133,0.5533766829404793,0.5241999565104156,high
9,rolling_3,0.5025919813809462,3,rolling_3,0.5029007635898447,rolling_3,0.5022933231788966,0.5623734974060393,0.48996280979182155,high
10,rolling_3,0.4453111191927522,3,rolling_3,0.42685339289959573,rolling_3,0.46411663575253614,0.544649835694034,0.46443928624790426,high
11,rolling_3,0.42621396957645175,3,rolling_3,0.43925360462744256,rolling_3,0.41324369428637037,0.4555305603945153,0.44973034096295034,high
12,rolling_3,0.40490917523990505,3,rolling_3,0.3903380127744221,rolling_3,0.4195778036750569,0.41019409770567244,0.40016826529430705,high
13,rolling_7,0.3646512945027179,7,rolling_7,0.38590597268571836,rolling_7,0.343537843417279,0.40833986079826307,0.3766489048183746,high
14,expanding,0.3794858306221283,60,expanding,0.37747943914818993,expanding,0.38148954868970564,0.500400961187295,0.40880837892857375,high
15,expanding,0.40413343660750617,60,expanding,0.4132828049091206,expanding,0.39505697163897235,0.572858861797031,0.44950073234694066,high
16,expanding,0.4726016080077427,60,expanding,0.48982003011204694,expanding,0.45512878342775365,0.5754387525002553,0.48956853710018805,high
17,expanding,0.4910509283109251,60,expanding,0.5083263843943661,expanding,0.4733794064777626,0.5109151805634602,0.47592957513697076,high
18,rolling_3,0.43432403698248995,3,rolling_3,0.4561246609246185,rolling_3,0.4118744093506092,0.4272565842929392,0.44045461972656524,low
19,rolling_3,0.42748724456133746,3,rolling_3,0.433679603492532,rolling_3,0.42097298461867183,0.4075665068351233,0.40955019678200527,low
20,rolling_7,0.388306083016651,7,expanding,0.39544779236424193,rolling_7,0.37998324958702356,0.39565691031451167,0.3932142777140592,high
21,rolling_14,0.36373290616505755,14,rolling_14,0.37450332825051574,expanding,0.35281639329073283,0.38076710770176486,0.4016708832353317,low
22,rolling_14,0.3966825357500775,14,rolling_14,0.3931825242663668,rolling_14,0.4002295272537038,0.4244702052745115,0.4460338803060222,low
23,rolling_14,0.4471904667981459,14,rolling_14,0.44895585730038134,rolling_14,0.44541800058247466,0.4731215602042833,0.4619885138915576,high
24,rolling_3,0.43707659188192355,3,rolling_3,0.4363559808646065,rolling_3,0.4378020230398245,0.48093632511036305,0.4357715514812557,high
25,rolling_3,0.40024748632854257,3,rolling_3,0.4054700768695593,rolling_3,0.3949122792799027,0.45926061222688697,0.4061273543922099,high
26,rolling_3,0.3802034459600302,3,rolling_3,0.3839113000542184,rolling_3,0.37634939503547965,0.4330776813502636,0.3678962770287356,high
