day,beta,q_expanding,q_rolling_1,q_rolling_3,q_rolling_7,q_rolling_14,m_expanding,m_rolling_1,m_rolling_3,m_rolling_7,m_rolling_14
4,0.2689414322376251,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
5,0.29920125007629395,0.21631021797657013,0.04912503436207771,0.3019450306892395,0.21631021797657013,0.21631021797657013,0.20347529649734497,0.1683523952960968,0.2212217152118683,0.20347529649734497,0.20347529649734497
6,0.28043168783187866,0.11966808885335922,0.029048077762126923,0.6119478344917297,0.11966808885335922,0.11966808885335922,0.184823676943779,0.13807685673236847,0.30745211243629456,0.184823676943779,0.184823676943779
7,0.3448438346385956,0.18275567889213562,0.02918327786028385,0.4225500226020813,0.18275567889213562,0.18275567889213562,0.18452800810337067,0.11644752323627472,0.3299684524536133,0.18452800810337067,0.18452800810337067
8,0.34523487091064453,0.29065072536468506,0.01815979555249214,0.10988689959049225,0.29065072536468506,0.29065075516700745,0.20552507042884827,0.09697791934013367,0.28644680976867676,0.20552507042884827,0.20552508533000946
9,0.2895810306072235,0.3243409991264343,0.01423494890332222,0.03054898791015148,0.30653446912765503,0.3243410885334015,0.23069363832473755,0.07943438738584518,0.23224730789661407,0.22693097591400146,0.23069363832473755
10,0.23811587691307068,0.40493515133857727,0.016915325075387955,0.013279316015541553,0.15993382036685944,0.40493518114089966,0.27047279477119446,0.06516078114509583,0.18196362257003784,0.21192996203899384,0.27047279477119446
11,0.19381049275398254,0.45901423692703247,0.02416294626891613,0.007516042795032263,0.05029362440109253,0.459014356136322,0.3148292303085327,0.05558089166879654,0.14077752828598022,0.17398308217525482,0.3148292303085327
12,0.2341686636209488,0.43118786811828613,0.0989348441362381,0.010276343673467636,0.028414160013198853,0.4311878979206085,0.3411438465118408,0.06545557826757431,0.11118431389331818,0.1410723477602005,0.3411438465118408
13,0.3268384039402008,0.1936505138874054,0.5757771730422974,0.01786305569112301,0.019058050587773323,0.1936505138874054,0.3135562241077423,0.16284051537513733,0.09294135868549347,0.11710561066865921,0.3135562241077423
14,0.503284752368927,0.19307352602481842,0.5544333457946777,0.04051829129457474,0.01890048012137413,0.19307354092597961,0.2957502007484436,0.22095507383346558,0.08516094088554382,0.10238351672887802,0.2957502007484436
15,0.6632514595985413,0.19282926619052887,0.4180665612220764,0.16491001844406128,0.03136433660984039,0.19282926619052887,0.2859916090965271,0.23969632387161255,0.0926896259188652,0.09563076496124268,0.2859916090965271
16,0.6594499349594116,0.060653604567050934,0.17981426417827606,0.6605273485183716,0.04032256081700325,0.058682870119810104,0.2633510231971741,0.23366409540176392,0.14981892704963684,0.09001047164201736,0.26315543055534363
17,0.5344846248626709,0.007945029996335506,0.024990443140268326,0.9384767413139343,0.02107243798673153,0.0075154961086809635,0.22724080085754395,0.20402702689170837,0.2616187632083893,0.08009669929742813,0.22701667249202728
18,0.35473185777664185,0.002143590012565255,0.006084614433348179,0.9744683504104614,0.01529811229556799,0.0020046948920935392,0.18387854099273682,0.16581116616725922,0.3993167281150818,0.06731894612312317,0.18367455899715424
