method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
amgtp,0.43416410875437916,0.4071044792037159,0.46578221541281944,0.1400312000121361,0.8456324139150446,0.057733947814203566,0.04233628613843317
han_arw,0.43589373756052124,0.39447937698928903,0.48882234655735407,0.13954424345619623,0.844001880198575,0.04137520274168784,0.04406591494457526
learn_alpha,0.43632125353681184,0.4071025808098649,0.4704352335188705,0.1407094479160988,0.8443302483547498,0.06282884049521752,0.04449343092086587
m1_global_mix,0.437495436064737,0.41285814886787053,0.46738890155198126,0.14248443902831492,0.8383076644710001,0.037394101699443856,0.0456676134487911
fixed_share,0.4375453786099881,0.40745468067696544,0.47247384542085225,0.14117026154837636,0.8429918647708352,0.06246732664314127,0.045717555994042036
adamoe,0.439374383364183,0.4106850798122571,0.47293834072839686,0.14197201596693418,0.8406163130186491,0.05716644415745855,0.047546560748236974
amgtp_global_q,0.440724534704213,0.4035166088478805,0.48367565671663987,0.14216717899092987,0.8381624825588487,0.05800190894937576,0.048896712088266986
amgtp_no_state,0.4409445961852922,0.405462601494517,0.48324001171517766,0.14233070648896434,0.8391148853606243,0.052065090428811224,0.0491167735693461
amgtp_uniform_q,0.4413489173347638,0.4128447690922052,0.4745373221753195,0.1427224677281041,0.8389430780087909,0.0573263440979431,0.049521094718817736
uniform5,0.4413489176156686,0.4128447706311244,0.4745373214274478,0.14272246792055515,0.8389430780087909,0.05732634535473753,0.04952109499972265
amgtp_hidden16,0.44260448184796747,0.4067797660289548,0.4868292785162344,0.14271749461112904,0.8380661540826885,0.05032878514232416,0.05077665923202141
m5b_smooth0.3,0.4426506496122282,0.4166308731096864,0.47567480786710575,0.14319540104928621,0.8401530355215215,0.053185737342789086,0.050822826996282204
amgtp_fixed_beta_hi,0.4490239081961594,0.41997131120783154,0.484924495030469,0.1455342380548583,0.8339108363551645,0.06049896801241364,0.05719608558021335
amgtp_hidden8,0.4508355865875858,0.40587907362376885,0.5026084970046032,0.14508061318391727,0.8294602516413185,0.048928050005538466,0.05900776397163988
m5b_smooth0.1,0.46024195945348434,0.44318706276535935,0.4805475652552369,0.1501460243467215,0.8243603131136172,0.048896637017366046,0.06841413683753832
rolling_7,0.46034907737193365,0.4080126901773049,0.5219311318329862,0.14753315706836628,0.8212227061701383,0.05494899668265664,0.06852125475598765
m2_context_gate,0.464071835268457,0.43151374148002153,0.5049226678899308,0.15104695630287984,0.823721354631468,0.05259183064465143,0.07224401265251094
ensemble3,0.4650694244592191,0.4373392325121031,0.4998531333366898,0.1515414885495233,0.821082325570578,0.05166898760179972,0.07324160184327311
rolling_3,0.47215681622709715,0.4265769839864866,0.5287247413004378,0.15015560312032789,0.8266663382745552,0.058014603998577566,0.08032899361115109
m5b_smooth0.01,0.4744568773240905,0.4292463591145594,0.5255139171475263,0.15311214416811988,0.8131090527178287,0.05716905676730351,0.08262905470814454
validation_selected(h=expanding),0.48634360572760327,0.47992842786202544,0.49288172772298433,0.16059465293044362,0.7955466661561408,0.03257778565366311,0.09451578311165733
expanding,0.48634360572760327,0.47992842786202544,0.49288172772298433,0.16059465293044362,0.7955466661561408,0.03257778565366311,0.09451578311165733
m5b_smooth0.001,0.4877732785651501,0.44979114634937795,0.5288095972945268,0.1594290798756269,0.799072391818218,0.0499479300677772,0.09594545594920409
diff_forgetting,0.4901794983287937,0.48097843454976924,0.500146925777644,0.16161839087885732,0.7989424533684162,0.04955133040634169,0.09835167571284771
amgtp_fixed_beta0,0.49096074096941184,0.4563549426849851,0.5309893837843948,0.1609431708924967,0.7975776378887286,0.04878929222891439,0.09913291835346591
m5b_smooth0,0.49096074096941184,0.4563549426849851,0.5309893837843948,0.1609431708924967,0.7975776378887286,0.04878929222891439,0.09913291835346591
decay_hl7,0.5137225337535382,0.49979728902005827,0.5283697206959124,0.16927780882423762,0.8058302545322754,0.11271584801650987,0.12189471113759211
rolling_14,0.521682581664298,0.46494804670865864,0.5827401869800891,0.1685952978244368,0.770753245919555,0.08253998202090179,0.129854759048352
decay_hl3,0.5342372431249339,0.5226939746681024,0.5461252261285944,0.1771726658833514,0.822868854340397,0.1529896797725451,0.14240942050898794
decay_hl1,0.5784279930759564,0.5722158082741297,0.584856217492653,0.19545247494408496,0.8121001302194285,0.1515151506158001,0.18660017046001043
rolling_1,0.7017065352785057,0.6589853245808378,0.7621637970238518,0.20010297112109793,0.7537195217300152,0.14622353586724224,0.3098787126625596
