day,block,R,S,L,L_R,L_S,L_L
16,20,0.4128301412589901,0.30638459706570587,0.2807852616753041,0.6205798724711798,0.6194286220712908,0.6194669390364844
16,21,0.3863441936059332,0.31954259401581875,0.2941132123782481,0.6093886017733794,0.6083847227944855,0.60838155947584
16,22,0.33414065269159815,0.3481929054575409,0.31766644185086096,0.622587755895636,0.6202596217922716,0.6203886468295731
16,23,0.34277803000909257,0.34121656539606865,0.3160054045948388,0.6116946167102885,0.6121541883426305,0.6120387515837038
16,24,0.31480526207663584,0.3554132421900511,0.32978149573331306,0.6183619788099294,0.6170494932869193,0.617062658247439
16,25,0.28405197983610314,0.37143002614821335,0.3445179940156835,0.6154372953952983,0.6138461156869633,0.6138806934028764
16,26,0.287566070081324,0.369923729812918,0.342510200105758,0.6116257746231444,0.6116749550356196,0.6117246092748045
16,27,0.28660644903354343,0.369791648572362,0.3436019023940945,0.6115976407727783,0.6114517869187573,0.6114467255901482
16,28,0.2612548558915922,0.3835346573685922,0.35521048673981565,0.6253444056424164,0.6238726830489706,0.6239358699477145
16,29,0.25736694292246404,0.38540884653252855,0.3572242105450074,0.6148279661758266,0.6144380969349418,0.6144603904769796
16,30,0.25412593411102524,0.38593799303763116,0.3599360728513436,0.6194555272637617,0.6191159567637292,0.619081544832797
16,31,0.2534460966538668,0.3844881317001315,0.3620657716460016,0.6144291127326784,0.6142406952802588,0.6141677220377607
16,32,0.25971711633256567,0.38089364338710235,0.359389240280332,0.6154285902300197,0.6155855188730459,0.615588872921485
16,33,0.27014499499221906,0.3754987838860894,0.3543562211216915,0.6137791411825148,0.6141617574606041,0.61418350228482
16,34,0.26784686794131546,0.3777515356102998,0.35440159644838487,0.6043368872460877,0.6040308781832093,0.6041150516758093
16,35,0.26320192991429997,0.38014621177557134,0.3566518583101288,0.6087242359229489,0.6083130605951699,0.6083384268767452
16,36,0.26353340169391803,0.38295322280662636,0.3535133754994556,0.6059649791506039,0.6057288363629797,0.6059227542439709
16,37,0.2571828859643323,0.3883495209582302,0.3544675930774375,0.604007082666806,0.6034287424086131,0.6035778784446599
16,38,0.24841037683366377,0.39319608145573925,0.35839354171059695,0.6016970724169467,0.601006299435023,0.6010564477902808
16,39,0.24257534540358947,0.39600886365811433,0.3614157909382962,0.6037843660029908,0.6032385250521308,0.6032613172964771
16,40,0.23726917652246618,0.3991695853572713,0.36356123812026264,0.6040650213657472,0.6035107168378885,0.6035670410295659
16,41,0.23185448324018015,0.40196096089078776,0.3661845558690322,0.6007950465110544,0.6002235207724872,0.6002569748740227
16,42,0.2218606935031672,0.4074258001047556,0.3707135063920771,0.5976611488468052,0.5967803531890994,0.5968281193968122
16,43,0.21965993146096197,0.40838031781984835,0.37195975071918974,0.6018322270564338,0.601396322846874,0.6014213229212042
16,44,0.21287612873611145,0.41226006814378546,0.37486380312010315,0.5973366387988465,0.5965902606247961,0.5966425186280029
16,45,0.21288652321350007,0.41072830700679,0.37638516977971,0.6009761593286854,0.6006771088050724,0.6006319489557209
16,46,0.2162264004313472,0.40826899174227793,0.3755046078263749,0.603394246022232,0.6032863307112091,0.6032810315363102
16,47,0.21782579368845628,0.4075360113934886,0.3746381949180551,0.599659730786903,0.5994335350504433,0.599470260141304
16,48,0.21209389673983567,0.40989583741127933,0.37801026584888514,0.5968176201897551,0.5961545199040235,0.5961528177584358
16,49,0.21865051727701812,0.40594034379530436,0.3754091389276776,0.6059940700289146,0.6060816614812559,0.6060831192077262
16,50,0.22591857323344658,0.400891929767833,0.3731894969987205,0.6060138718100682,0.6061789311105944,0.6061402504450054
16,51,0.23707405617311106,0.39252314694411233,0.3704027968827766,0.6095481881228325,0.6099931907972761,0.6098795088918352
16,52,0.23061725119076118,0.3954104303564031,0.37397231845283574,0.5917788819045848,0.5911610317944739,0.5911596828541836
16,53,0.23370739712426672,0.3936349061319995,0.37265769674373384,0.6062348230930974,0.6061548013753492,0.6061659958332637
16,54,0.2394978552749744,0.3902603552607232,0.37024178946430236,0.6126465624101136,0.6127380441642203,0.6127373227676052
16,55,0.2484841514162862,0.38289397535330244,0.36862187323041135,0.6098107711515355,0.6101601989644693,0.6100283370933122
16,56,0.2553363093876089,0.3790899579470177,0.3655737326653734,0.6119445541791115,0.6121269630633973,0.6121244782575005
16,57,0.2585849773418231,0.37699957932969624,0.36441544332848075,0.6013738499809613,0.6013756167066269,0.6013655145887857
16,58,0.26144616777859375,0.37731870138152573,0.36123513083988057,0.612329789004469,0.6122574072217154,0.6123708631389047
16,59,0.2684584088841839,0.3726060518580276,0.35893553925778854,0.6087897680880634,0.6090260056273413,0.6089792094970146
16,60,0.27268910728129186,0.3704511641339794,0.3568597285847288,0.6017341048830509,0.6018052566372476,0.6018203732606265
16,61,0.28289752721778566,0.36133573255716134,0.35576674022505306,0.5984928165661264,0.5989959835561237,0.5987838910684984
16,62,0.2877147367011992,0.3588326421746765,0.3534526211241244,0.6001166108949354,0.6002531145485883,0.6002551011575411
16,63,0.28708971521368637,0.3596425779689697,0.35326770681734393,0.5979021237410646,0.5977539243467013,0.5977890871089997
16,64,0.29358992890164076,0.35300847963316107,0.3534015914651983,0.6105607896112958,0.6108861083093519,0.6106956690432241
16,65,0.3044859497231475,0.34324444138198085,0.3522696088948716,0.612298212270125,0.6128883044953409,0.6126288993495074
16,66,0.3058557383437562,0.34225382328892945,0.3518904383673144,0.6004879774855932,0.6005103786483839,0.6004804580163622
16,67,0.3082084271133559,0.33989765601501215,0.35189391687163213,0.6017456547434847,0.6018466589614849,0.6017627012433143
16,68,0.31024819302076456,0.33774621227483925,0.35200559470439635,0.6038845945337931,0.6039752749743995,0.6038909292136383
16,69,0.3099931985555664,0.33843250607690717,0.35157429536752643,0.6068112018948308,0.6067426212752415,0.6067589046088097
16,70,0.3116838205219055,0.3363432846811981,0.3519728947968965,0.6043487800674583,0.6044303317172266,0.604337619463341
16,71,0.312317244820316,0.3361303072027298,0.35155244797695423,0.6075044720794364,0.6074975882115901,0.6074839715290438
16,72,0.3101473206421168,0.33912839390132976,0.3507242854565535,0.6149238515746918,0.614724616328779,0.6148226333973784
16,73,0.3086795037343763,0.34097182688163397,0.35034866938398984,0.6089275623598137,0.6087805759007354,0.6088339361748617
16,74,0.309935583993608,0.3397966146680304,0.35026780133836155,0.6054998604557671,0.6055330989616216,0.6054879168879909
16,75,0.30352266745688283,0.3442119012988163,0.352265431244301,0.6124005650236124,0.6120048197985277,0.612067268903947
16,76,0.2987452904530578,0.34732767545353604,0.35392703409340626,0.6141254780991464,0.6138075030430249,0.6138426512436971
16,77,0.2990895040501688,0.3468728514840012,0.3540376444658299,0.6103442332421083,0.6103007660578262,0.6102759462048742
16,78,0.3007028184662326,0.3457908960413353,0.35350628549243224,0.608076540500418,0.6080974802490215,0.6080719639955628
16,79,0.29266962904189964,0.35186839136558007,0.35546197959252035,0.6241019811863049,0.6235719722994695,0.6236868023525257
16,80,0.2957300080018482,0.35054742752915835,0.3537225644689935,0.6061228647637626,0.6061863289091276,0.6061940007906192
16,81,0.2941935481124573,0.3505603144603794,0.3552461374271634,0.6156650837444669,0.6155318163942007,0.6154836646650825
16,82,0.28543655235504994,0.35693581299541866,0.3576276346495314,0.616674432651503,0.6160882166559797,0.6162008369202215
16,83,0.28483273427086736,0.355462468480935,0.3597047972481977,0.6207373725522581,0.6206543605639601,0.620550201977134
16,84,0.28486528585163806,0.35554396973672947,0.3595907444116326,0.6143844500039047,0.6142800665686128,0.6142808730904199
16,85,0.2845960758277777,0.35520843892463205,0.3601954852475904,0.6182284942236117,0.6181251444702089,0.6180931644641663
16,86,0.28872257990739614,0.35224645908156027,0.3590309610110436,0.6134019852071574,0.6135372894202226,0.6134780402464289
16,87,0.28728183787773154,0.35302271568114807,0.3596954464411204,0.612361045197786,0.6121931197049914,0.6121889090538607
16,88,0.28270608339471265,0.3552506821770319,0.36204323442825553,0.6247763640612086,0.624446012074819,0.6244360956437212
16,89,0.2789693314352075,0.35540711575657025,0.3656235528082223,0.6275099603376849,0.6272583858565691,0.6271528177875995
16,90,0.2754343739329108,0.3580146168237639,0.36655100924332534,0.6272921013731548,0.6269674989029607,0.6270056973004562
16,91,0.2723701746128074,0.3602480761851365,0.3673817492020562,0.6157613343013161,0.6154546573338876,0.6154862848324836
16,92,0.2810957762392407,0.35211303133252814,0.36679119242823127,0.6234969437547186,0.6239344821035108,0.6237054442573295
16,93,0.2785006311039683,0.35342641898174687,0.36807294991428485,0.6253254427277107,0.6250827709240847,0.6250685568751075
16,94,0.2732225544341999,0.356037025334882,0.37074042023091813,0.6308475273440812,0.6304565213531647,0.6304415262180754
16,95,0.27367480105050496,0.35472030454970255,0.37160489439979255,0.6248921719970069,0.624822122240489,0.6247429449384958
17,0,0.2733632302194516,0.3549638987144224,0.371672871066126,0.6287191865862255,0.628576385516675,0.6285627980219393
17,1,0.27972613051586276,0.3515093793881698,0.3687644900959675,0.6140495174640027,0.6142693341483577,0.6142305148813835
17,2,0.29612491102687377,0.3431003890330135,0.36077469994011285,0.601291727313275,0.6020351825372582,0.601991071217279
17,3,0.30010300974702797,0.34336130127769293,0.35653568897527915,0.6183608759019906,0.6184246517054744,0.6185345977668126
17,4,0.23122270881687684,0.3739397924057217,0.39483749877740143,0.6404634784542549,0.6367575017536463,0.6365694510542869
17,5,0.29970106393927326,0.3456686721313053,0.35463026392942154,0.6222747849084305,0.6255893729923273,0.6258664516472369
17,6,0.33180165329315303,0.3344040652283423,0.3337942814785046,0.6236157239497345,0.624961087640748,0.6252360955119249
17,7,0.3755892092286097,0.31839729462302785,0.3060134961483623,0.6208575141726399,0.6226580788334849,0.623055348741001
17,8,0.4096330789824001,0.3077226584760471,0.2826442625415529,0.6336517157477317,0.6349794276115469,0.6354756198192517
17,9,0.4601423729424612,0.2903888952702847,0.24946873178725407,0.6234577999605859,0.6253872841120799,0.6261403255143492
17,10,0.48282713525538523,0.28815195391416754,0.22902091083044712,0.6002567031991044,0.6010210737555103,0.6019329988483001
17,11,0.49070053657731594,0.28856789303745084,0.2207315703852332,0.618561914834571,0.6189191497444526,0.619461758312126
17,12,0.4934020622191132,0.29039171257205104,0.2162062252088357,0.6245346133970819,0.6247348089206576,0.6251820450032157
17,13,0.4985566143205648,0.2944152140491441,0.20702817163029116,0.6196240880543552,0.6197947678051294,0.6205812761942255
17,14,0.4629425171370777,0.31326919422637645,0.22378828863654587,0.6101071830559571,0.6088969096038929,0.6089298796031509
17,15,0.4625229586015602,0.32081522567675896,0.21666181572168086,0.6160309325786991,0.6159240362860291,0.6167096989205497
17,16,0.45269976617892765,0.3351662693923784,0.2121339644286939,0.6036544091589799,0.6031157672165911,0.604023204579375
17,17,0.4280787478554394,0.3538274138423084,0.21809383830225212,0.6066573844275032,0.6056282412937924,0.6061553231190853
17,18,0.38502717109545165,0.3827363778394506,0.23223645106509783,0.6067134705475736,0.6048704469541639,0.6052791114336914
17,19,0.3724297952709217,0.38606933174417885,0.2415008729848995,0.63156067432044,0.631127390390658,0.6310530073084538
17,20,0.3760436703364122,0.37846060277713783,0.24549572688645002,0.6298450834233713,0.6301382071838517,0.6299874238311386
17,21,0.36082138941791253,0.3834828160153012,0.2556957945667862,0.622022915153373,0.621453805058492,0.6213716172628881
17,22,0.3113285131120172,0.4100945864396254,0.2785769004483575,0.6115323345598467,0.6092721884871866,0.6092559958817669
17,23,0.2826598241486944,0.42783111886387637,0.2895090569874293,0.6135565239535796,0.6119900683994576,0.6121931111299445
17,24,0.2832021753934306,0.4219716787896882,0.29482614581688127,0.6323018580140357,0.6322876796162401,0.6321183479930235
17,25,0.29387440920359803,0.41293014114403187,0.2931954496523702,0.6276502397892252,0.6280921471535026,0.6280767882267794
17,26,0.3052005828706709,0.4047791165736859,0.29002030055564315,0.6253573691448253,0.625816169189477,0.6258698675730725
17,27,0.29890496058423366,0.4053817955426395,0.29571324387312686,0.6256819378233481,0.6253291188512466,0.6252844672187765
17,28,0.30318933789497093,0.40124704525432736,0.2955636168507018,0.623517852827787,0.6236439188150833,0.6236778542957168
17,29,0.31083674062481403,0.39434115043115653,0.2948221089440294,0.6299470075433545,0.6302693640735181,0.6302471367103992
17,30,0.30627396945349805,0.3947317125277006,0.2989943180188013,0.6276695019574279,0.6274039026042341,0.6273928845805353
17,31,0.30415720931074225,0.3954272093712874,0.30041558131797047,0.6189534482768128,0.6187546487374822,0.6188427436723981
17,32,0.3038443374176152,0.3946861521553452,0.3014695104270397,0.6197452817766731,0.6196421000480643,0.6197038123939685
17,33,0.3093493078930993,0.3905328918276369,0.3001178002792639,0.6224030373096961,0.6225893587608492,0.6226422668153254
17,34,0.30815229954381407,0.3914291029939655,0.30041859746222055,0.6197806339623597,0.6196172018966626,0.6197442281169465
17,35,0.30434232607910666,0.39550556751106436,0.3001521064098291,0.6147806117135852,0.6144409777794355,0.6146718768259943
17,36,0.29187862502275996,0.4058027329928212,0.3023186419844189,0.607658841669873,0.6068418339700434,0.607151213073868
17,37,0.28793036147146817,0.4100024153239512,0.3020672232045806,0.613021074094716,0.6126294125827285,0.6128690727843084
17,38,0.2906854796978705,0.40907547268618266,0.3002390476159468,0.6193618820730813,0.6193329391903304,0.6195015729963949
17,39,0.29169923795294606,0.4143365373909863,0.2939642246560676,0.6143023932492655,0.6140598431503064,0.6145444942064773
17,40,0.291966076450923,0.41783088859512735,0.2902030349539497,0.6137394357097034,0.6135125338672801,0.6138804426972023
17,41,0.2837399484797101,0.4252317437676019,0.291028307752688,0.6083169943180304,0.6076827127513766,0.6079896835318827
17,42,0.27779195185006716,0.434906595392775,0.2873014527571579,0.6090590680451164,0.6084304554468601,0.6089583707149909
17,43,0.2744631043959583,0.4403228395427903,0.2852140560612515,0.6131529218628476,0.6127061772694855,0.6130848444777165
17,44,0.276447807920929,0.4347726831441296,0.2887795089349414,0.6170145401619381,0.6170191518114426,0.6169393776754548
17,45,0.269467384870878,0.4455084516731644,0.28502416345595766,0.6065236852852527,0.6058076619811492,0.6063686697821454
17,46,0.27505593778758686,0.43528740579478725,0.28965665641762595,0.616880375889438,0.6171203313341177,0.6168971595602233
17,47,0.2720329964539079,0.43790465122222544,0.29006235232386673,0.6076459913415078,0.6072700946415861,0.6074874815384705
17,48,0.2720000150889153,0.43462459405907855,0.2933753908520062,0.61047055511163,0.6103415399510682,0.6103159209286917
17,49,0.27131548493406543,0.4356838816169234,0.29300063344901134,0.6069529360900197,0.6066982070143694,0.6068999335739766
17,50,0.2742708975374622,0.42988008378119896,0.29584901868133884,0.6150463556215235,0.6150940606123274,0.6150184059008907
17,51,0.27027663787570305,0.4335271195781852,0.2961962425461118,0.6006373578965499,0.6002005421995472,0.60043076081889
17,52,0.2713128811300345,0.43271015598185253,0.29597696288811304,0.610212099771153,0.6100663398210843,0.6102120860475566
17,53,0.27218588470920574,0.42944773016728266,0.2983663851235117,0.6115783875595675,0.611487632164714,0.6114821681682387
17,54,0.2680447028598806,0.4324725310294234,0.299482766110696,0.5992122284738124,0.5987793202845402,0.5989633105901431
17,55,0.27541473287121404,0.4204667506109269,0.3041185165178591,0.618359008778525,0.6187269135418101,0.6184257255398551
17,56,0.2781188521584374,0.41640868478743187,0.30547246305413067,0.6141835103899415,0.614201972278351,0.6141889709505163
17,57,0.28469552682669286,0.4073223772815424,0.3079820958917648,0.6201129988822329,0.6204113126234055,0.6202254806812894
17,58,0.28749373766296926,0.40334035884114455,0.30916590349588624,0.6108737786498697,0.6109224341273412,0.6108970485697269
17,59,0.28986050859990803,0.4000650033008287,0.31007448809926336,0.6171499868882941,0.6171733106023202,0.6171692716743383
17,60,0.2925510439354,0.3972090093573305,0.3102399467072696,0.6176299931595842,0.6176611761368097,0.6176881527328418
17,61,0.2957685952024502,0.3931337822637519,0.31109762253379797,0.6194708934459832,0.6195598924212589,0.6195279734707667
17,62,0.2973455592019122,0.3910853389947413,0.3115691018033466,0.6165031661946087,0.6164896882881098,0.6165184442419488
17,63,0.2976105129030923,0.39101173803739614,0.3113777490595115,0.6182764041015752,0.6181688122231146,0.6182694365228599
17,64,0.2982329139436815,0.38995596089378387,0.3118111251625348,0.6188608103241474,0.6187924143977267,0.61884615528938
17,65,0.298066357905851,0.3904634784117867,0.31147016368236236,0.6200040478300616,0.6198683634677622,0.6199880059769566
17,66,0.3019004974783524,0.384782477715408,0.3133170248062397,0.6167079292502754,0.616877078579064,0.616758744395261
17,67,0.3026174654895054,0.38344225729509485,0.31394027721539985,0.6188015656240946,0.6187574468630491,0.6187877609391661
17,68,0.30413939945226054,0.37873020210449615,0.3171303984432434,0.6087684492775993,0.6088467478956635,0.6086975706059405
17,69,0.30560392066244807,0.3769368487669743,0.3174592305705776,0.6225802534223044,0.6225844170823777,0.6225998368624709
17,70,0.3077415814536874,0.3746694847185469,0.31758893382776576,0.6198785163809981,0.619922942628852,0.619929223560149
17,71,0.30966004945774506,0.3723035099971127,0.3180364405451423,0.6189145150840741,0.6189598702469412,0.6189499940484103
17,72,0.31161691040233197,0.370154682685842,0.31822840691182613,0.6199370037506259,0.6199830362827484,0.6199840996879
17,73,0.3120025793072036,0.3690356450471307,0.31896177564566575,0.6160622483440938,0.6160318386684871,0.6160412520598494
17,74,0.3136815798369444,0.36617411006730216,0.32014431009575356,0.610138989117145,0.6102030972256285,0.6101461332573475
17,75,0.3142017386908054,0.36529036190717923,0.3205078994020154,0.6207793749186842,0.620754455267422,0.6207753307665187
17,76,0.314652054543578,0.3645570519390535,0.3207908935173686,0.6237266762973583,0.6236969244323641,0.6237231773259854
17,77,0.3159208369310501,0.36302260379096873,0.3210565592779812,0.6187763698715639,0.6187982164109639,0.6188008459830441
17,78,0.31533813257009674,0.36238247726405326,0.32227939016585,0.6175906435780871,0.6175291055889102,0.6175240662662028
17,79,0.31699086001278187,0.3597005855085351,0.3233085544786831,0.6168313960580236,0.6169026998326376,0.6168426733145297
17,80,0.31742050023775703,0.3585444046613428,0.3240350951009002,0.6176701475954048,0.6176625841134004,0.6176517379257517
17,81,0.3182874548685956,0.35750986635024395,0.32420267878116044,0.6201793481447846,0.6201846728859367,0.6201929790139457
17,82,0.31862892621181005,0.35665430909868734,0.3247167646895026,0.6170433082740417,0.6170286298025008,0.6170294889765526
17,83,0.31989372653152676,0.3553460832871036,0.3247601901813697,0.6181365609527152,0.618166918562627,0.6181679166726707
17,84,0.3190431567315596,0.35502074774503856,0.3259360955234019,0.6126816199739621,0.612617295491087,0.6126090553070151
17,85,0.3191419083076033,0.3543315722949848,0.326526519397412,0.6175787515504109,0.6175553676424395,0.6175532747947872
17,86,0.32083959879535967,0.3529469587884136,0.3262134424162267,0.6187240689912868,0.6187744481993817,0.618779128565284
17,87,0.3216347874792774,0.35208346456575446,0.3262817479549681,0.6220540868034359,0.6220636695429576,0.6220702037930145
17,88,0.31966864857257593,0.35286604016397777,0.3274653112634463,0.6241774398891206,0.6240504995009499,0.624068907514006
17,89,0.3220138196426521,0.3509594681539161,0.32702671220343194,0.6256631485743491,0.6257526347125196,0.6257426124417501
17,90,0.3219349753279648,0.3509602915377078,0.3271047331343275,0.6198402897006235,0.6197999178956964,0.6198282016631539
17,91,0.32489460575761653,0.34727816952504315,0.3278272247173404,0.6212473869588989,0.6214151010038446,0.6213127691046124
17,92,0.32754097711532404,0.34392156191042483,0.32853746097425124,0.6123242734497883,0.6124810678122349,0.6123823876235437
17,93,0.3302354237123391,0.3405642413567676,0.3292003349308934,0.6097699566384274,0.6099364313869219,0.6098331326467896
17,94,0.3280676887525985,0.342124930127126,0.3298073811202755,0.6282252562117501,0.628095196570337,0.6281386003927889
17,95,0.3277033271416428,0.344663649150598,0.3276330237077592,0.6076007410251022,0.6074935450801943,0.6076558716541502
18,0,0.3264404324082557,0.34561652945988003,0.32794303813186426,0.6227861743813201,0.6226948782120604,0.6227360312719927
18,1,0.32907230249717584,0.3410503309565846,0.32987736654623945,0.6126481077482949,0.6128456583950775,0.6126685023103917
18,2,0.32668676771538224,0.34437773362736207,0.3289354986572558,0.6201151262558972,0.619922078437572,0.6200678717805124
18,3,0.315985674429462,0.34803486997612104,0.335979455594417,0.6208646775925214,0.6203829722186892,0.6202919225910828
18,4,0.3158492384860103,0.34757622930276294,0.33657453221122685,0.6267411533357851,0.6267073571480354,0.6266903377476254
18,5,0.2892220078497262,0.3624062450926514,0.34837174705762236,0.6284706272507649,0.6270688965678769,0.6271585698585094
18,6,0.2856306916104403,0.363502375795132,0.3508669325944278,0.6211882217307256,0.6209221790846797,0.6208955881336681
18,7,0.2959327768412146,0.35739886463987247,0.34666835851891287,0.6048945472158086,0.6053323289424909,0.605296130987466
18,8,0.29347079461291536,0.35553132928891534,0.3509978760981693,0.6188790392955682,0.6187599639323398,0.618588805488951
18,9,0.30122974861230783,0.3505641781918075,0.34820607319588465,0.6164611549174479,0.6167937678219373,0.6167357742056826
18,10,0.2901138726501762,0.35126817434301,0.3586179530068138,0.6132869126055123,0.6128020989718838,0.6125189416878599
18,11,0.27451273430360446,0.3577369260662533,0.36775033963014225,0.6481094049708884,0.6472486912099719,0.6471685109585107
18,12,0.28223985111205924,0.3594663262171403,0.3582938226708005,0.6142391824350631,0.6143559458540538,0.6146660204569626
18,13,0.2697603261318693,0.36880505077319675,0.36143462309493396,0.6195302148759171,0.6186741264186315,0.6188514540414545
18,14,0.25926849880573977,0.376204782074824,0.36452671911943624,0.6203589214457627,0.6195859607795856,0.6197119404868172
18,15,0.2603312044006441,0.36356233105326546,0.3761064645460905,0.6242627811897123,0.6244838403925105,0.623815807728982
18,16,0.25715529878397947,0.3665024076421616,0.37634229357385895,0.6257565836212836,0.6253812853127196,0.6254450796164432
18,17,0.279754457538984,0.34240086824000326,0.37784467422101276,0.6040775416835334,0.6055032188403406,0.6047428460023193
18,18,0.24197083549578535,0.3763088395125451,0.3817203249916696,0.6323481690912419,0.6297339233538795,0.6305706231163832
18,19,0.209193067568789,0.40008090022730075,0.3907260322039104,0.6316964150794063,0.6292884158218542,0.6296765682491516
18,20,0.21959909179053805,0.38486685995232955,0.39553404825713245,0.6273367267552631,0.6279188007865278,0.627398529932248
18,21,0.2279418908796352,0.3772789466317744,0.3947791624885904,0.6347825237881458,0.6350962549576166,0.6348989958254998
18,22,0.19230783579865487,0.3943415452096217,0.41335061899172343,0.6194990938775814,0.6169585113489423,0.6169240615716509
18,23,0.17313406663318628,0.4041886612404991,0.4226772721263147,0.6381866708448938,0.6363941137751609,0.6364017941945986
18,24,0.16664810534403982,0.4072041059183792,0.426147788737581,0.6187918975665091,0.6178028142939284,0.6177793998678093
18,25,0.17297041147493986,0.40163391477815064,0.42539567374690956,0.6244068882023276,0.6244228465762632,0.6242824252080418
18,26,0.1604725566489429,0.40643415627681007,0.43309328707424716,0.6254514820935407,0.6240147178369544,0.6239320429137548
18,27,0.15538775348200068,0.4091527925100601,0.43545945400793923,0.6197617787385026,0.6187710947980644,0.6187616872254192
18,28,0.1595022706718835,0.40635256329107716,0.43414516603703934,0.6276617058884085,0.6274179431986107,0.6273564559162491
18,29,0.16236020510250382,0.40568642794101,0.43195336695648606,0.6282634966483754,0.6279014014928607,0.6279136844813092
18,30,0.16105183869774675,0.40710533753661904,0.43184282376563426,0.620791946183321,0.6201110211440686,0.6201279157982255
18,31,0.16355661309516198,0.40668260196324474,0.42976078494159325,0.6350943633241906,0.6347090756680475,0.6347277018762938
18,32,0.15910158742644273,0.4109956682080475,0.42990274436550985,0.6346616752392721,0.6336997148159016,0.6337862596408298
18,33,0.16773967062410236,0.4063401510982969,0.42592017827760065,0.6304339149449829,0.6305503936875034,0.6305129928190922
18,34,0.1705648485224161,0.39935859661115425,0.4300765548664296,0.6187109518922426,0.6185466681158418,0.6182500785394653
18,35,0.17906206483993659,0.39059121359124505,0.4303467215688183,0.6286834553924245,0.6289380073003996,0.628675125712012
18,36,0.18786565226080554,0.3854757092401721,0.42665863849902236,0.6191633701055803,0.6193666064158132,0.6192841755844626
18,37,0.1879981639036221,0.3922945913051345,0.4197072447912434,0.614893330447493,0.6143104497939507,0.6146256883062716
18,38,0.19544964062511544,0.3908676072999543,0.4136827520749303,0.6163360958555815,0.6163789654855195,0.6164664371664985
18,39,0.20141452833901796,0.39752258094355986,0.40106289071742224,0.6167716245572531,0.6165379201000291,0.6170133064562657
18,40,0.20128493089457508,0.40359756939175695,0.395117499713668,0.6152247102060405,0.6146950761100604,0.6150038828309403
18,41,0.20364752289223484,0.40892496248807103,0.3874275146196942,0.6179624383418896,0.6175804942587292,0.6179280549452699
18,42,0.20136990897601495,0.41667811497753166,0.3819519760464533,0.6128716455538096,0.6121887526049111,0.6125508845428358
18,43,0.20439763003385394,0.41670737763273674,0.37889499233340934,0.6171457199569902,0.616922805840988,0.6170389605853663
18,44,0.20799543425791944,0.4175031512393875,0.3745014145026931,0.616312856170505,0.6161089880945375,0.6162850119103577
18,45,0.2077802240898696,0.418876870880574,0.37334290502955636,0.6117290974190207,0.6113247137453298,0.6114312216245904
18,46,0.20527424178449744,0.42021009163261275,0.37451566658288976,0.6101563264254558,0.6096320047218612,0.6096749712889549
18,47,0.20641469462123085,0.4193290229137536,0.37425628246501563,0.6127151771357862,0.6124251824463917,0.6124532137393471
18,48,0.2067335043157443,0.41880001202136485,0.37446648366289087,0.6132886669692468,0.6129519099027398,0.6129751029000096
18,49,0.21252843250764766,0.4145277859414954,0.372943781550857,0.6187225855383373,0.6187603459738119,0.6187379901894063
18,50,0.21365506535487952,0.41362707333611154,0.3727178613090089,0.6130241097014443,0.612762030087427,0.6127852405875838
18,51,0.21495592897247587,0.4123193117169948,0.3727247593105293,0.6128141856825813,0.6125752590672817,0.6125811808142425
18,52,0.22546428127160714,0.4063150004146379,0.36822071831375497,0.6265433261642467,0.6268740026415448,0.6268862355908423
