method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.01,0.4573377129167482,0.454019501949823,0.4605927427062065,0.1492868995282592,0.8270756708473491,0.031177538705542563,-0.029276787695955563
m5b_smooth0,0.45735882248363385,0.4540350218725508,0.46062207462425087,0.14932470491385072,0.8270817378874877,0.031304094773993145,-0.029255678129069887
amgtp_fixed_beta0,0.45735882248363385,0.4540350218725508,0.46062207462425087,0.14932470491385072,0.8270817378874877,0.031304094773993145,-0.029255678129069887
m5b_smooth0.001,0.4573828230108017,0.4540238440744641,0.46068647456325595,0.14933507702461182,0.8270602137864669,0.031046854611559295,-0.029231677601902088
ensemble3,0.4584125005939482,0.4550461814538389,0.46171128007476225,0.14971792263641476,0.8259715996361034,0.030732579280451408,-0.028202000018755485
amgtp_hidden16,0.45939899322610034,0.4560598309967682,0.46266210673670144,0.1501386156312748,0.8249400150376806,0.03070337193118206,-0.027215507386603357
amgtp,0.45955477792074867,0.45620779433247366,0.46281309402296433,0.15019562685222088,0.8247767101296699,0.03057573861970015,-0.02705972269195513
amgtp_hidden8,0.45969445780384044,0.4563513709478993,0.46296926532308685,0.1502556539750509,0.8246179777356676,0.030570163828448224,-0.026920042808863304
amgtp_no_state,0.4612849536405086,0.4579250633090046,0.46454666167666914,0.15087341328864992,0.822951461433332,0.029654959587123088,-0.025329546972195176
m5b_smooth0.1,0.4649831545982968,0.4617052491263283,0.46820574569293505,0.15226276459375285,0.8187975571734558,0.028529043087546467,-0.021631346014406954
m5b_smooth0.3,0.474410395254962,0.4708606410804192,0.47799981829159705,0.15586996704392223,0.8084203589333837,0.02469016665371224,-0.012204105357741676
amgtp_fixed_beta_hi,0.4788026674179841,0.47546233655698406,0.4821516100712393,0.15782587642864984,0.8033630693013055,0.024072139466988943,-0.00781183319471961
amgtp_global_q,0.4822018745831851,0.47888254359401233,0.4856262341019871,0.15926554517639008,0.799169927286945,0.022742353021305964,-0.004412626029518602
learn_alpha,0.4841090357051727,0.4808058544751888,0.4874017816274134,0.16008790629431094,0.7961746074457127,0.02107262184918614,-0.002505464907530982
fixed_share,0.4842419164838008,0.48094288425725745,0.4875681868650793,0.16015526807648192,0.796035797896881,0.021137611475357414,-0.0023725841289028915
m2_context_gate,0.48575878495495184,0.4821572373182365,0.4892189962134552,0.15923791731589712,0.7976624630467319,0.022123006992069354,-0.0008557156577519558
rolling_14,0.48661450061270367,0.48323999998133255,0.49002578997640506,0.16092934547144871,0.7934523037946819,0.021800595344624654,0.0
validation_selected(h=rolling_14),0.48661450061270367,0.48323999998133255,0.49002578997640506,0.16092934547144871,0.7934523037946819,0.021800595344624654,0.0
han_arw,0.48661450061270367,0.48323999998133255,0.49002578997640506,0.16092934547144871,0.7934523037946819,0.021800595344624654,0.0
diff_forgetting,0.48993717307059687,0.4865453690000117,0.4931996436146577,0.16124264826972048,0.7991003904980405,0.04471598859411306,0.0033226724578931783
m1_global_mix,0.49902413040910004,0.4949208745779419,0.5030183488589757,0.16470992634689546,0.7827060004491513,0.023580569760481156,0.012409629796396347
adamoe,0.49940144931923525,0.4960439127463216,0.5027688764310259,0.1660276064617692,0.7788452655144701,0.02275423527177204,0.012786948706531551
amgtp_uniform_q,0.5017107837456892,0.49835145201093894,0.5050735157501184,0.16695169730727735,0.7762964211451662,0.024153718634990325,0.015096283132985602
uniform5,0.501710783829557,0.4983514520228724,0.505073515825566,0.1669516973127642,0.7762964211451662,0.02415371790632643,0.015096283216853313
rolling_7,0.5074908377553005,0.504016366109315,0.5110366844646747,0.16838631175254362,0.7745276983418755,0.03648504787989132,0.020876337142596853
expanding,0.5158892082562064,0.5098100560834554,0.5216635995312567,0.1689058983944782,0.769946813170066,0.03446313583401913,0.02927470764350273
decay_hl7,0.517549713358922,0.5147591227707405,0.5202595887331315,0.1711009020357726,0.7985752242959484,0.09264467865956909,0.03093521274621838
decay_hl3,0.5515849658659709,0.548880521943987,0.554203478643656,0.18471234230494582,0.7779245325934719,0.11289180750118745,0.06497046525326734
rolling_3,0.5826156274638523,0.5776440473432972,0.5876533850981673,0.19092782606725867,0.7321062885759555,0.09471172082810203,0.09600112685114863
decay_hl1,0.5913474101582715,0.5890674004471692,0.5934115066332857,0.20123302394794979,0.7281206658566873,0.10892862889266648,0.10473290954556781
rolling_1,0.9569594439718048,0.9470426483508906,0.9677982794274533,0.2576199293751138,0.6485465358478893,0.21487126583157812,0.470344943359101
