method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
han_arw,0.3961058583067332,0.36120924269517163,0.4424138384951609,0.12650748231508363,0.8644843940352347,0.04246866166502191,0.025727729223088934
m5b_smooth0.3,0.40225560962087886,0.3727025055177144,0.4419299380462063,0.12871462544285345,0.8632181748494603,0.04025904332967972,0.03187748053723458
validation_selected(h=rolling_7),0.4042927494291377,0.3645920150125489,0.454638442089715,0.12905953106843177,0.8604999237769109,0.040928630850151804,0.03391462034549343
rolling_7,0.4042927494291377,0.3645920150125489,0.454638442089715,0.12905953106843177,0.8604999237769109,0.040928630850151804,0.03391462034549343
m5b_smooth0.1,0.4110905522247988,0.3791712724090569,0.4514911074833281,0.13204645429607192,0.8555742754104241,0.04036628496054394,0.04071242314115447
ensemble3,0.4112051619502222,0.37986377922180725,0.451037074401941,0.13205490870249198,0.8556661827434734,0.03979497511366159,0.04082703286657794
m5b_smooth0.01,0.41631687152609037,0.383970010715846,0.45886711187303547,0.1333128082635326,0.8549486516221525,0.04304436916646302,0.04593874244244608
adamoe,0.4190837701100093,0.3948524546964179,0.45207232219416704,0.13337604503953804,0.8577181412691369,0.06210231367607242,0.048705641026364994
m5b_smooth0,0.4202014953356044,0.38949221082242214,0.46028193452631755,0.13516689067475815,0.8477276175009986,0.0444519259333947,0.0498233662519601
m5b_smooth0.001,0.4203663922753705,0.3898065163561058,0.4605761475160396,0.13494998051746088,0.8513117705703666,0.04334931457386905,0.049988263191726154
uniform5,0.4232956965007525,0.399663338070202,0.45572078305317465,0.1348128222856561,0.8551948206506524,0.06387575044881809,0.05291756741710822
rolling_14,0.4279387800431657,0.378971455684499,0.4843719266593122,0.1368996843107949,0.8396378295649127,0.06145182556692905,0.05756065095952135
m1_global_mix,0.42889018187142985,0.40382976756296657,0.4634734526694092,0.1383020259274396,0.841041359918838,0.03555196238317054,0.05851205278778555
m2_context_gate,0.4350305335035913,0.40947075093192786,0.4679814328539612,0.14100785703130922,0.834025232479706,0.0415014954832567,0.06465240441994703
rolling_3,0.4364543947035037,0.40545818871913136,0.48355816438791255,0.13942739247796646,0.8461146404338246,0.04525997568909746,0.06607626561985955
diff_forgetting,0.4840983748755912,0.46564514404653407,0.5057821566494933,0.15654799996568586,0.8495524958062352,0.1425535000080324,0.11372024579194699
decay_hl7,0.49065876971461786,0.47301609317479665,0.5104418421953032,0.15929178234043143,0.8344437525373548,0.1358625818961309,0.12028064063097353
decay_hl3,0.515014324254897,0.5066427221277943,0.5255554894857524,0.16889453087531736,0.8575516150685109,0.16964520765703997,0.14463619517125262
decay_hl1,0.5699389546505067,0.5660306446574608,0.5745554457054078,0.19156333201757014,0.830141815815193,0.18113423290620617,0.1995608255668625
expanding,0.6047372130895118,0.5847758344759229,0.6237269096400996,0.20586903330489967,0.6115909417551264,0.08256460517046485,0.23435908400586744
rolling_1,0.6717333043456712,0.6425909162467539,0.7217669468506064,0.19342397711843048,0.7616506329552531,0.13868665002087383,0.30135517526202704
