day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,m5b_low_loss,m5b_high_loss,oracle_persistence
13,rolling_7,0.4363593478545278,7,0.43360806642812466,0.43360806642812466,low
14,expanding,0.3773977764328489,60,0.3764648021772891,0.3766311299792216,low
15,rolling_14,0.407189825682741,14,0.40632588302484596,0.40657493508631914,low
16,expanding,0.35914018714039314,60,0.36242069477580957,0.36194061036698183,high
17,rolling_1,0.3465684599470761,1,0.3472245727160932,0.34681136429705534,high
18,rolling_3,0.34459540266509286,3,0.3447856320580826,0.34446385677003133,high
19,rolling_14,0.43370372853982236,14,0.4340072196473056,0.43384825493223544,high
20,expanding,0.41979199776084664,60,0.41935493650446753,0.41944112173442544,low
21,rolling_14,0.4070558015292822,14,0.407180337040447,0.40735522949850356,low
22,rolling_3,0.3934848119020674,3,0.3945480957719784,0.3949192345142432,low
23,rolling_14,0.40175982756516826,14,0.40523733680244767,0.40416429571125206,high
24,rolling_7,0.43878389729794026,7,0.4384273145184529,0.43824648544764055,high
25,expanding,0.4516562928632588,60,0.4516217686324359,0.4510412864188642,high
26,rolling_3,0.4276822057948487,3,0.4293622569177021,0.4276562702392249,high
27,rolling_14,0.4415512638067595,14,0.44084831685362574,0.4409330357771098,low
28,rolling_3,0.4195168662009526,3,0.4190005840818251,0.41915996718523896,low
29,rolling_3,0.45856451351572763,3,0.4581318063202977,0.4580926381548106,high
30,rolling_14,0.46193913025857897,14,0.4638787706999646,0.462742313545734,high
31,rolling_3,0.4225249898071171,3,0.4221089500147621,0.4221265739319204,low
32,rolling_14,0.43712877078116125,14,0.43801974724613923,0.4381865934772008,low
33,rolling_14,0.4173492203557713,14,0.41793331806554385,0.41775883569099764,high
34,rolling_14,0.3664985454661183,14,0.3653820963286063,0.36575188546848597,low
35,rolling_7,0.3943525783442837,7,0.3949647827080431,0.3949184627312623,high
36,rolling_7,0.43169142589148857,7,0.43114722056866367,0.4314805392923719,low
37,rolling_14,0.4428901902395342,14,0.4424264178059332,0.44186354510882053,high
38,rolling_14,0.4156376965873385,14,0.4221567237489704,0.41954789617122,high
39,rolling_14,0.41782041062364583,14,0.417546524237568,0.41750286487727256,high
40,rolling_14,0.41099955272246474,14,0.41014056560298034,0.4096797698445071,high
41,expanding,0.4195951438310665,60,0.4197367479396161,0.42012476601354987,low
42,rolling_14,0.42171799881103816,14,0.4212118205913213,0.4206823733951308,high
43,rolling_14,0.4261380136583408,14,0.4267736064582612,0.42643825931106744,high
44,rolling_14,0.3934039045923299,14,0.39533369101241894,0.3946555356594287,high
45,rolling_14,0.3738766612325953,14,0.37600396117622786,0.3753754504489514,high
46,rolling_14,0.35365516801747876,14,0.35364691732097986,0.35310755513853354,high
47,rolling_3,0.37102923092032497,3,0.37269531363089803,0.3733319348337356,low
48,expanding,0.4412370883260958,60,0.44958168356114697,0.44220991433252005,high
49,rolling_7,0.35659201999718115,7,0.3554172524431247,0.35598812877672764,low
50,rolling_14,0.4378150675939155,14,0.4369302217985759,0.4371241439388548,low
51,expanding,0.4531673748962484,60,0.45140482738518206,0.4517219471929294,low
52,expanding,0.4134457186449687,60,0.4126931811480212,0.41236304037074417,high
53,rolling_14,0.4088813434740013,14,0.407732989342817,0.40754325611400155,high
54,rolling_3,0.4301115554426468,3,0.42850644851338343,0.4287452706232045,low
55,rolling_14,0.42627000961708733,14,0.42594524716756854,0.4256533124408828,high
56,rolling_14,0.43033375084044667,14,0.4310253644622587,0.43042705517533,high
57,rolling_3,0.41028503949632245,3,0.4107014323156046,0.41050891341445306,high
58,rolling_3,0.39389796942692973,3,0.39327297317087007,0.393401104106169,low
59,rolling_14,0.4010384864844879,14,0.4009990573616804,0.4003096253605286,high
60,rolling_14,0.41578311120379663,14,0.4153632217778738,0.4152355663557764,high
61,rolling_14,0.4397970884452527,14,0.44053495151757244,0.43997596232805386,high
62,rolling_14,0.4480247057326831,14,0.4473224498407305,0.447316174929404,high
63,rolling_7,0.43542924546829104,7,0.4344100806389145,0.43507391228014897,low
64,rolling_14,0.42730774560674717,14,0.4264560557435594,0.42652672707704564,low
65,rolling_7,0.4101692649264887,7,0.4096555857528857,0.4099633176262506,low
66,rolling_7,0.42200664207346483,7,0.42236855149171404,0.4227594610058553,low
67,rolling_7,0.4289421193740702,7,0.42820304951319427,0.4284348019220927,low
68,rolling_14,0.4273188514145721,14,0.426761269355206,0.426630233149427,high
69,rolling_3,0.41334399958476964,3,0.41380742018803685,0.41542256896379043,low
70,rolling_3,0.3846832958020465,3,0.3840040074278826,0.3841397045661516,low
71,expanding,0.39869107223768946,60,0.3974901683511792,0.3977297686153141,low
72,rolling_14,0.43949313416873725,14,0.44396391663042745,0.44019131719017224,high
73,rolling_14,0.40297088944066095,14,0.402256996436552,0.4018107601097279,high
74,rolling_14,0.428286933413243,14,0.4295177192836053,0.42819201736146567,high
75,rolling_14,0.4268531046798729,14,0.42653883600252623,0.4262065441298573,high
76,rolling_14,0.4164982149803193,14,0.4166126749216941,0.41666750441206807,low
77,rolling_3,0.3907384365502496,3,0.3896334753783134,0.38990501737784433,low
78,rolling_3,0.4145065572728779,3,0.4144237126836748,0.4144857772262257,low
79,rolling_14,0.46680165712714977,14,0.46574511702518917,0.4655004105488644,high
80,rolling_14,0.42356156541304596,14,0.42431540937714146,0.42399790163412,high
81,rolling_3,0.3929996401647199,3,0.39492333643064303,0.39398853976445275,high
82,rolling_14,0.37689360850448994,14,0.37671630243851606,0.3762381226796476,high
83,rolling_14,0.39930677225943856,14,0.39927158814583275,0.3991966744269128,high
84,expanding,0.4432362585391191,60,0.44363849897485746,0.44281596116963984,high
85,rolling_14,0.36409291703987096,14,0.3640842336369775,0.3637926681059644,high
86,rolling_14,0.42522773565556343,14,0.4260611554919685,0.42627181457728625,low
87,rolling_14,0.3937945534147369,14,0.39416558567865156,0.39352528358283845,high
88,expanding,0.3338965054191692,60,0.3364274934061392,0.33746263694161804,low
89,rolling_7,0.3710254959330387,7,0.3705396003895691,0.37130516553199366,low
90,expanding,0.3685762575836183,60,0.3675897258878289,0.367960445116662,low
91,rolling_7,0.37208656998373135,7,0.3710030146534501,0.3709055222876739,high
92,rolling_3,0.3795529772405102,3,0.37879504171232997,0.37847375401795275,high
93,rolling_3,0.3540605784397712,3,0.35376848580784365,0.35422136245594005,low
94,rolling_3,0.3534488578200634,3,0.3522505483050422,0.35271058519410536,low
95,rolling_3,0.3417963982646574,3,0.34234355286743734,0.34159691410668785,high
96,rolling_14,0.35893157012066956,14,0.35891568656332734,0.35824372926194287,high
97,rolling_14,0.4184754009216186,14,0.41813855891641283,0.41816611145536814,low
98,rolling_14,0.3736169810012968,14,0.3730060653365929,0.37298815647700556,high
99,rolling_14,0.381311240507373,14,0.3808129459097846,0.3809857054136592,low
100,rolling_7,0.3676293689102808,7,0.3669642759770928,0.3668929763039521,high
101,rolling_7,0.37884502262836917,7,0.37763039472199667,0.3777631625215148,low
102,rolling_7,0.3776670995899136,7,0.377250036197673,0.37742744157282165,low
103,rolling_3,0.39641841342908885,3,0.3954011296912485,0.3955028699786749,low
104,rolling_7,0.38678575705651774,7,0.3861146468029058,0.38612194067018757,low
105,rolling_14,0.37177447779297756,14,0.37168257935305365,0.3716149223025193,high
106,rolling_14,0.3811826754011033,14,0.3809781615842918,0.38087183360888116,high
107,expanding,0.4031221883828868,60,0.40145809912445973,0.40130646014452215,high
108,rolling_3,0.44349549272315664,3,0.44334674685238934,0.44343764291783644,low
109,rolling_14,0.39456795799158706,14,0.39377793503237835,0.39358212649270197,high
110,rolling_7,0.32393058285977555,7,0.32286626447714956,0.3228029384406684,high
111,rolling_14,0.4179980565349337,14,0.4174311928913119,0.4171945361836664,high
112,rolling_7,0.4248019864102387,7,0.4235093321069458,0.4235652344126631,low
113,rolling_7,0.3987173595599104,7,0.3989333192806698,0.3988281146909013,high
114,rolling_14,0.39107271633028706,14,0.3902855591889294,0.39038022782104237,low
115,rolling_3,0.41321829223744355,3,0.4126459287701756,0.41265524809446075,low
116,rolling_14,0.4355848291835489,14,0.4353307176275707,0.4354520213871571,low
