day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,oracle_horizon_A,oracle_horizon_loss_A,oracle_horizon_B,oracle_horizon_loss_B,m5b_low_loss,m5b_high_loss,oracle_persistence
4,expanding,0.37155815655475044,60,expanding,0.37334578954238457,expanding,0.36967257107464324,0.379667490588572,0.379667490588572,low
5,expanding,0.352021342988114,60,expanding,0.3559314465513993,expanding,0.3482895503365094,0.3522840194721385,0.3629215257803815,low
6,expanding,0.3435321463114581,60,expanding,0.3352309041892071,expanding,0.3515719319889138,0.3434872213069576,0.35320479209480676,low
7,expanding,0.3578773785005372,60,expanding,0.35308544259829355,expanding,0.36268210995926214,0.35850047382549155,0.36429249832785415,low
8,expanding,0.3344005623543486,60,expanding,0.3282538526488274,expanding,0.3404901692490688,0.33553704660151523,0.3396760454668888,low
9,expanding,0.3386950722961768,60,expanding,0.34598237967118184,expanding,0.3312605465903635,0.3407872648325274,0.34712160176485957,low
10,expanding,0.32255785516067975,60,expanding,0.3191308577933113,expanding,0.3259259616281463,0.323862136963517,0.32909073356079876,low
11,expanding,0.3296600513135534,60,expanding,0.3345467267335242,expanding,0.3247863896763256,0.3302974808652595,0.3351248576531675,low
12,expanding,0.3333230477393951,60,expanding,0.34524967594440625,expanding,0.3214281815269405,0.3344041103954131,0.3378306257879397,low
13,expanding,0.3276095979189527,60,expanding,0.3299337930083007,expanding,0.3254670503638139,0.329469397610212,0.33402221257228076,low
14,expanding,0.32669432590447894,60,expanding,0.3354569432613727,expanding,0.3178377394606479,0.3270352616714145,0.3307515889798043,low
15,expanding,0.3282705984828298,60,expanding,0.33600253229461147,expanding,0.3207119578481084,0.32998308304794305,0.33689365346251743,low
16,expanding,0.32581419945513596,60,expanding,0.33671749606942347,rolling_14,0.31446285141387414,0.32673114531989755,0.3308629587027995,low
17,expanding,0.32965087199743215,60,expanding,0.35080893370204835,expanding,0.3093225382028009,0.3318680723477601,0.3372032667195283,low
18,expanding,0.3217676417636613,60,expanding,0.32241816333526135,expanding,0.32114512699162134,0.32441162566611803,0.3291172081573378,low
19,expanding,0.33136908451192393,60,expanding,0.3218193342821107,expanding,0.34120313041840283,0.3332245298403025,0.3391096291432691,low
20,expanding,0.32239767720230883,60,expanding,0.31294840070274665,expanding,0.33205071168568906,0.3226907737995851,0.3267767477639253,low
21,expanding,0.3345437140491044,60,expanding,0.3345061925826296,expanding,0.3345813859022183,0.3365066817182759,0.34353861350080706,low
22,expanding,0.32368289411578255,60,expanding,0.32558580176207197,expanding,0.3217926303741197,0.32502246545857555,0.3305600596136735,low
