method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.01,0.4906211655563881,0.4866074512565403,0.49484190496019165,0.16202157113113239,0.7863726859998392,0.022069936797246656,-0.0005824604359709424
m5b_smooth0.001,0.49072986806829755,0.48639494953969414,0.4953543430136741,0.16209630205430145,0.7865473077938724,0.022926830916943114,-0.00047375792406136876
amgtp_hidden16,0.4908840125584038,0.4868875324606682,0.49504543809542667,0.1621110537131412,0.7861120069787559,0.021281632557713998,-0.0003196134339552126
amgtp_hidden8,0.4911022600023663,0.48699665045148305,0.4953379568283535,0.1621910236109852,0.7858854632812088,0.021252395431897844,-0.0001013659899927918
amgtp_no_state,0.4913238031740439,0.48719022883848967,0.49568009368796745,0.16226644756125685,0.7857369275715979,0.022144180507001517,0.00012017718168484879
ensemble3,0.4914736327217415,0.4872021419291528,0.496055182333956,0.16231634980773793,0.7854770073738819,0.022392729512161067,0.0002700067293824739
amgtp_global_q,0.4917357589931995,0.48754978444662156,0.49612110636659634,0.16242023696609761,0.7852269646664464,0.02170339379934937,0.0005321330008405083
m5b_smooth0,0.4922700075313402,0.48749197052338455,0.49732586632828835,0.1626391781518925,0.7853754028636037,0.02523727115734483,0.0010663815389811981
amgtp_fixed_beta0,0.4922700075313402,0.48749197052338455,0.49732586632828835,0.1626391781518925,0.7853754028636037,0.02523727115734483,0.0010663815389811981
learn_alpha,0.4929673581883418,0.48819665345861013,0.4981073838371736,0.16286710387029224,0.7833484790588618,0.02095250225328268,0.001763732195982813
fixed_share,0.4933169870250363,0.4886351120038953,0.498350061109119,0.16301564547436517,0.7829773073982619,0.021650637383513607,0.0021133610326772648
validation_selected(h=rolling_14),0.49353735710654556,0.4875152597555822,0.5003496100690328,0.16310231265641983,0.7825340134300547,0.02342826602758735,0.0023337311141865386
han_arw,0.49353735710654556,0.4875152597555822,0.5003496100690328,0.16310231265641983,0.7825340134300547,0.02342826602758735,0.0023337311141865386
rolling_14,0.49353735710654556,0.4875152597555822,0.5003496100690328,0.16310231265641983,0.7825340134300547,0.02342826602758735,0.0023337311141865386
amgtp,0.49561264942190403,0.4906060235381417,0.5006480948075859,0.16391223157855825,0.7807148250971945,0.0234519408994844,0.0044090234295448985
amgtp_fixed_beta_hi,0.49677575942798924,0.49109813352043385,0.5026203531988651,0.16426060097420322,0.7793541655769398,0.022916010775390537,0.0055721334356302315
m5b_smooth0.1,0.49762152831324424,0.4928573676447797,0.5026461459030582,0.1644705407122675,0.7775663813095017,0.02221619595593738,0.006417902320885196
m5b_smooth0.3,0.498844128777313,0.4943636082944544,0.5034334801447171,0.16488867291977266,0.7763394336944819,0.0210037231280816,0.007640502784953935
rolling_7,0.510021253574685,0.5063186315840508,0.5137736151223141,0.16890693797263365,0.7694726401990486,0.03771678836412361,0.01881762758232592
adamoe,0.5128756881078945,0.5089465238309661,0.5166515266617958,0.1705101352500865,0.7591952586309831,0.022318273299516432,0.02167206211553545
amgtp_uniform_q,0.5145020308996284,0.510611809123943,0.5182918307342923,0.17117450436391432,0.7571628560811849,0.023026505899659013,0.023298404907269428
uniform5,0.5145020313077676,0.5106118095204382,0.5182918313052339,0.17117450447850344,0.7571628560811849,0.02302650482353613,0.023298405315408617
diff_forgetting,0.5167343867937918,0.5119462445426051,0.5214773888702079,0.17090976796754728,0.7777961339068595,0.06885333939251992,0.025530760801432732
decay_hl7,0.5246312269015215,0.5213296997101257,0.5279943824788682,0.1738641747396807,0.7836392846693756,0.0887952011961353,0.0334276009091626
m2_context_gate,0.5354856915577483,0.5312747228984188,0.5397383264250893,0.1785714794439423,0.7336167135483265,0.033286529388623774,0.04428206556538924
m1_global_mix,0.5362053289519101,0.5322268551244281,0.540111587735574,0.17889367826896965,0.7323966028009206,0.03411554582541868,0.04500170295955107
decay_hl3,0.5513582573889888,0.5491733746988748,0.553744759273678,0.18460531772666508,0.7724793706098837,0.10946861595501728,0.06015463139662983
rolling_3,0.5854064844101164,0.5810007700993736,0.5900778090949864,0.19121841916823643,0.7282570544689777,0.09491988109538266,0.09420285841775747
decay_hl1,0.588902657030113,0.5869376453996942,0.5910207488796558,0.20010611002186765,0.7254700738995257,0.11212709320407939,0.09769903103775403
expanding,0.6142992165507414,0.6040413092016298,0.6244146201309333,0.20823119252823863,0.6346746073799613,0.08270497690021529,0.12309559055838236
rolling_1,0.9525046785871771,0.941050855003849,0.9634231863088167,0.25542341528957874,0.648786280697716,0.21272517870438834,0.4613010525948183
