day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.2292880117893219,0.011309497058391571,0.22931404411792755,0.22926150262355804
6,0.4930640161037445,0.028125479817390442,0.487212598323822,0.4990575313568115
7,0.8126052021980286,0.038888223469257355,0.8052821159362793,0.8194467425346375
8,0.897563636302948,0.02848990261554718,0.890600860118866,0.9041208624839783
9,0.8125600814819336,0.036832984536886215,0.8033549785614014,0.8220139145851135
10,0.4360071122646332,0.024104183539748192,0.423843115568161,0.44807425141334534
11,0.2584294378757477,0.01699329912662506,0.2494456171989441,0.2672588527202606
12,0.5569724440574646,0.02874615602195263,0.5415806770324707,0.5735137462615967
13,0.84389328956604,0.031128598377108574,0.8316792249679565,0.8558177351951599
14,0.9054262638092041,0.02416825294494629,0.8964595198631287,0.9146475195884705
15,0.8887549042701721,0.025507941842079163,0.8782325387001038,0.8983007073402405
16,0.8125318884849548,0.029981020838022232,0.7984330058097839,0.8259162902832031
17,0.6581961512565613,0.027976468205451965,0.641650915145874,0.6754165887832642
18,0.5255742073059082,0.01995116099715233,0.5099853873252869,0.5409770607948303
19,0.40361669659614563,0.016480877995491028,0.39219048619270325,0.41555696725845337
20,0.2789286971092224,0.019635630771517754,0.2728213667869568,0.28491511940956116
21,0.19002506136894226,0.021253254264593124,0.1887749582529068,0.19122932851314545
22,0.14676137268543243,0.02038416638970375,0.14761434495449066,0.1458434760570526
23,0.13458935916423798,0.02109053172171116,0.13663709163665771,0.13254977762699127
24,0.14262264966964722,0.021752743050456047,0.1442127227783203,0.14106407761573792
25,0.13743853569030762,0.021173669025301933,0.14025896787643433,0.13461057841777802
26,0.17010849714279175,0.02044796012341976,0.17298586666584015,0.1671096384525299
27,0.20990189909934998,0.01916404254734516,0.21337273716926575,0.206407830119133
28,0.24105900526046753,0.017252115532755852,0.24539630115032196,0.23671594262123108
29,0.26524317264556885,0.014370236545801163,0.27001991868019104,0.26033079624176025
30,0.3514872193336487,0.009003927931189537,0.3559606373310089,0.3470078706741333
31,0.5406683087348938,0.015506160445511341,0.5425835251808167,0.5388404726982117
32,0.7613118290901184,0.029462043195962906,0.7604645490646362,0.7621855139732361
33,0.8815054297447205,0.02481173351407051,0.8810369372367859,0.8819490671157837
34,0.9205563068389893,0.01984299160540104,0.920243501663208,0.9208579659461975
35,0.936559796333313,0.016407720744609833,0.9351239204406738,0.9379466772079468
36,0.9392468929290771,0.014896664768457413,0.9373990297317505,0.9410222768783569
37,0.9287937879562378,0.01623419113457203,0.9270941615104675,0.9304375052452087
38,0.8866113424301147,0.020031139254570007,0.8839821219444275,0.8893515467643738
39,0.7719946503639221,0.020128639414906502,0.768695592880249,0.7752155065536499
40,0.6917701959609985,0.015927590429782867,0.6860237121582031,0.6976015567779541
41,0.7870703339576721,0.018625278025865555,0.7791267037391663,0.7950990796089172
42,0.8832668662071228,0.01699068956077099,0.8753216862678528,0.8918054103851318
43,0.8953211903572083,0.016410643234848976,0.8868493437767029,0.9033961296081543
44,0.8628020882606506,0.017734283581376076,0.8522404432296753,0.8729495406150818
45,0.7617167234420776,0.019963975995779037,0.747261106967926,0.7760189175605774
46,0.6067742705345154,0.021368304267525673,0.5899935364723206,0.6225774884223938
47,0.4472513794898987,0.02305009216070175,0.43328967690467834,0.46102821826934814
48,0.2971775233745575,0.024273840710520744,0.2884783446788788,0.3060287833213806
49,0.19469119608402252,0.023448845371603966,0.19029812514781952,0.1991254836320877
50,0.13068990409374237,0.020536210387945175,0.12907572090625763,0.13227003812789917
51,0.11435632407665253,0.019436528906226158,0.11403235048055649,0.11468993127346039
52,0.1375335305929184,0.019387785345315933,0.1378469616174698,0.13723400235176086
53,0.1805543750524521,0.019369615241885185,0.18122923374176025,0.1799187958240509
54,0.25982606410980225,0.015735166147351265,0.26029109954833984,0.2593628764152527
55,0.40682315826416016,0.007577613927423954,0.4059966504573822,0.40763869881629944
56,0.5280479192733765,0.011988367885351181,0.5247205495834351,0.5312963724136353
57,0.540526807308197,0.012609191238880157,0.5374848246574402,0.5436469316482544
58,0.4985748827457428,0.009006272070109844,0.4956279397010803,0.5015415549278259
59,0.5209967494010925,0.010919791646301746,0.5173577070236206,0.5245258808135986
60,0.6154845952987671,0.018533825874328613,0.611576497554779,0.6194083094596863
61,0.7114908695220947,0.02259998954832554,0.7080149054527283,0.7149027585983276
62,0.761724591255188,0.023348938673734665,0.7587347626686096,0.7646434307098389
63,0.8340734243392944,0.021930692717432976,0.8312634825706482,0.8368535041809082
64,0.8957280516624451,0.01836577244102955,0.8929900527000427,0.8986119627952576
65,0.9221574664115906,0.016457336023449898,0.9200667142868042,0.9241798520088196
66,0.9144654870033264,0.01650460995733738,0.9126083850860596,0.9163855314254761
67,0.8586604595184326,0.018763652071356773,0.8559404015541077,0.8615447878837585
68,0.7851754426956177,0.017803728580474854,0.7804388999938965,0.7897995710372925
69,0.813914954662323,0.017217548564076424,0.806758463382721,0.8209766149520874
70,0.9313082695007324,0.012460076250135899,0.9270532727241516,0.9357726573944092
71,0.9752267003059387,0.0066910102032125,0.9729840159416199,0.9774814248085022
72,0.985163152217865,0.004761779215186834,0.9837391972541809,0.9866471290588379
73,0.9868052005767822,0.004318770486861467,0.9853941202163696,0.9882447719573975
74,0.9838552474975586,0.00492432527244091,0.9821716547012329,0.9854114055633545
75,0.9773457050323486,0.006113255396485329,0.9754237532615662,0.9792322516441345
76,0.9663790464401245,0.007575505413115025,0.9633921980857849,0.9692373275756836
77,0.9426290392875671,0.010022183880209923,0.9386452436447144,0.9466556906700134
78,0.9177266955375671,0.011633587069809437,0.9123937487602234,0.9230241775512695
79,0.8974796533584595,0.012392381206154823,0.8921772241592407,0.9029255509376526
80,0.8518333435058594,0.013518146239221096,0.8459725975990295,0.8577254414558411
81,0.7599195837974548,0.011965116485953331,0.75281822681427,0.767174243927002
82,0.7298923134803772,0.011214571073651314,0.7220287919044495,0.7378296256065369
83,0.8614882826805115,0.01512841321527958,0.8546014428138733,0.8681669235229492
84,0.9419205188751221,0.01118586864322424,0.9378122091293335,0.9459207653999329
85,0.9587140083312988,0.00959844421595335,0.95548415184021,0.9620712399482727
86,0.9598477482795715,0.009538364596664906,0.9565873146057129,0.9630864858627319
87,0.9498427510261536,0.010922187007963657,0.9463501572608948,0.9534586071968079
88,0.9351833462715149,0.013034581206738949,0.9308165311813354,0.9394521713256836
89,0.90948486328125,0.014635034836828709,0.9046109318733215,0.9145984053611755
90,0.8693535923957825,0.015434090979397297,0.8630092144012451,0.875664234161377
91,0.832370936870575,0.01471300981938839,0.8263497352600098,0.8384727835655212
92,0.8217831254005432,0.01377076469361782,0.8165184259414673,0.8272847533226013
93,0.7736620903015137,0.013457287102937698,0.7680738568305969,0.779052734375
94,0.7357240319252014,0.011789298616349697,0.7316248416900635,0.7399508357048035
95,0.7158253788948059,0.011080576106905937,0.7131301164627075,0.7185313105583191
96,0.6808538436889648,0.009053518995642662,0.6778798699378967,0.6838080286979675
97,0.807992696762085,0.014314547181129456,0.8039305210113525,0.811947762966156
98,0.862684428691864,0.015607059933245182,0.8576360940933228,0.8679179549217224
99,0.7975811958312988,0.015848612412810326,0.7912507653236389,0.8036231398582458
100,0.5889086127281189,0.011004647240042686,0.5804494023323059,0.5976428985595703
101,0.4633035957813263,0.010686849243938923,0.45552533864974976,0.47098907828330994
102,0.5917601585388184,0.016427895054221153,0.5849515199661255,0.5983896851539612
103,0.7441772222518921,0.025075852870941162,0.7414684891700745,0.7469297051429749
104,0.8181905150413513,0.025274453684687614,0.8170716762542725,0.8192770481109619
105,0.8747876882553101,0.02138606645166874,0.8740634322166443,0.8755465149879456
106,0.9136258959770203,0.016887830570340157,0.9128078818321228,0.9144107699394226
107,0.9267407059669495,0.014783360995352268,0.9258347749710083,0.9276612997055054
108,0.9220108985900879,0.014113174751400948,0.9215679168701172,0.9224362969398499
109,0.8855736255645752,0.015544534660875797,0.8847918510437012,0.8863648772239685
110,0.837164044380188,0.014025301672518253,0.8360751271247864,0.8382214903831482
111,0.8625613451004028,0.012431271374225616,0.8596705794334412,0.8654636740684509
112,0.9325873255729675,0.010140735656023026,0.9297702312469482,0.9353339076042175
113,0.964323103427887,0.006996972486376762,0.9620581269264221,0.9665729999542236
114,0.974022626876831,0.005972683895379305,0.9719111919403076,0.9760729074478149
115,0.9711583852767944,0.006490124389529228,0.9692257642745972,0.9731564521789551
116,0.9629099369049072,0.007593464106321335,0.9603176712989807,0.9655159711837769
117,0.9507083296775818,0.008580428548157215,0.9477948546409607,0.9534631967544556
118,0.9300532937049866,0.009919260628521442,0.9264320135116577,0.9336939454078674
119,0.917212724685669,0.010727410204708576,0.9129981398582458,0.9211871027946472
