day,mean_alpha
4,0.10871428571428572
5,0.10871428571428574
6,0.10853909915184651
7,0.10812687588569457
8,0.10757318260620771
9,0.10690113665120031
10,0.106146468749438
11,0.10539176208020413
12,0.10458940927611532
13,0.10377964878179513
14,0.10273881362224242
15,0.1017079709224404
16,0.10076082606907281
17,0.09974583471903234
18,0.10051065792254396
19,0.1121508110438414
20,0.12421474563603231
21,0.1328414295563187
22,0.13847546093809604
23,0.14002669711207996
24,0.13885056995850845
25,0.13614364647632732
26,0.13347869604545254
27,0.13055288303720106
28,0.12812187391989405
29,0.12544862525908565
30,0.14596136374258858
31,0.1624099072881457
32,0.17038844273176532
33,0.17263404486197875
34,0.17278687667774056
35,0.17776730755635556
36,0.18502224550786972
37,0.19046446940978823
38,0.1939852754929898
39,0.19561799425058582
40,0.19620158862588127
41,0.1959813643224929
42,0.1948079229295761
43,0.19378995276529332
44,0.19229837005246353
45,0.1904776668135362
46,0.18860465803721166
47,0.1992976224677183
48,0.20913442968447132
49,0.21425998524692147
50,0.21552913069741586
51,0.21549748327622809
52,0.2147081318430161
53,0.2137119439215041
54,0.2125105961754931
55,0.21092401976793712
56,0.20976069922001422
57,0.20846478946068198
58,0.20728412078075792
59,0.206121687502709
60,0.20536541013129947
61,0.20453700364183544
62,0.20415072915315052
63,0.20292477357490699
64,0.21188375334040288
65,0.22127705458074895
66,0.22640615027676889
67,0.2278738253453807
68,0.22745171168961642
69,0.22885781955264828
70,0.2326075259240393
71,0.2351997848897337
72,0.2368007153961686
73,0.2377586450976097
74,0.23863419926913726
75,0.23920081896188952
76,0.2404006537604181
77,0.24097233764000087
78,0.24117658502424597
79,0.24114109801334976
80,0.24081480807644476
81,0.2408282069348573
82,0.24081370343538105
83,0.2406326153374399
84,0.24024709110092665
85,0.23979972348535364
86,0.23884734346105913
87,0.23827547378393807
88,0.2398534329985266
89,0.245554430459131
90,0.2503844613533499
91,0.2542980280653142
92,0.25630560109655726
93,0.2573309718687001
94,0.2574892785419694
95,0.25665992464814197
96,0.2551170666807009
97,0.25346633419050396
98,0.25153044032723076
99,0.24965686246660995
100,0.24807538907663754
101,0.24639624607022537
102,0.258518553496874
103,0.2677810242247634
104,0.271027367806813
105,0.27149181881564854
106,0.2708497559117749
107,0.269848724553913
108,0.2684809277990639
109,0.2674721149319198
110,0.26630324055791227
111,0.2651755834770438
112,0.26415099482947807
113,0.26338950070788986
114,0.2627120855907308
115,0.2621133113542832
116,0.2614822412544362
117,0.2607765444054735
118,0.26471595104210544
119,0.2692731422521539
