variant,hidden,lr,weight_decay,dropout,delta_max,dev_imp_wt_ll,seconds,mlp_hidden,rank,cross_dim
v1_transformer,32,0.0003,0.0001,0.1,1.0,0.4173441414551491,96.65554213523865,,,
v1_transformer,32,0.0003,0.0001,0.1,2.0,0.4173522558673823,45.80012488365173,,,
v1_transformer,32,0.001,1e-05,0.0,1.0,0.4170402853022374,84.44051480293274,,,
v1_transformer,32,0.001,1e-05,0.0,2.0,0.4173527799306497,20.672586917877197,,,
v1_transformer,32,0.001,1e-05,0.1,1.0,0.4170436957059531,96.76405191421509,,,
v1_transformer,32,0.001,1e-05,0.1,2.0,0.4173527563789599,23.805492162704468,,,
v1_transformer,32,0.001,0.0001,0.0,1.0,0.4173513574187055,29.046478271484375,,,
v1_transformer,32,0.001,0.0001,0.0,2.0,0.4173534922315118,20.595157146453857,,,
v1_transformer,32,0.001,0.0001,0.1,1.0,0.41735125328210676,33.21343374252319,,,
v1_transformer,32,0.001,0.0001,0.1,2.0,0.41735349489702916,23.740852117538452,,,
v1_transformer,64,0.0003,1e-05,0.0,1.0,0.417337458032148,149.22998046875,,,
v1_transformer,64,0.0003,1e-05,0.0,2.0,0.41729028548743546,144.65310430526733,,,
v1_transformer,64,0.0003,1e-05,0.1,1.0,0.4173373083841945,157.42882823944092,,,
v1_transformer,64,0.0003,1e-05,0.1,2.0,0.41729048596955753,157.0393226146698,,,
v1_transformer,64,0.0003,0.0001,0.0,1.0,0.4173445901982722,144.63887214660645,,,
v1_transformer,64,0.0003,0.0001,0.0,2.0,0.41732580955380194,144.77881050109863,,,
v1_transformer,64,0.0003,0.0001,0.1,1.0,0.4173437106487325,157.3287172317505,,,
v1_transformer,64,0.0003,0.0001,0.1,2.0,0.4173258416788595,157.21825075149536,,,
v1_transformer,64,0.001,1e-05,0.0,1.0,0.4170165304593829,144.54867696762085,,,
v1_transformer,64,0.001,1e-05,0.0,2.0,0.41682168097589845,144.87857580184937,,,
v1_transformer,64,0.001,1e-05,0.1,1.0,0.41702151637722956,157.22403240203857,,,
v1_transformer,64,0.001,1e-05,0.1,2.0,0.4168326957872275,157.03894090652466,,,
v1_transformer,64,0.001,0.0001,0.0,1.0,0.41715239804177634,144.62442016601562,,,
v1_transformer,64,0.001,0.0001,0.0,2.0,0.41735311677641923,40.1853461265564,,,
v1_transformer,64,0.001,0.0001,0.1,1.0,0.41715353992926635,157.24911975860596,,,
v1_transformer,64,0.001,0.0001,0.1,2.0,0.41735328506127695,43.74432849884033,,,
v2_gru,16,0.0003,1e-05,0.0,1.0,0.4173610857727595,8.717390775680542,,,
v2_gru,16,0.0003,1e-05,0.0,2.0,0.417366060015567,1.9156749248504639,,,
v2_gru,16,0.0003,1e-05,0.1,1.0,0.41736291139845216,9.421652555465698,,,
v2_gru,16,0.0003,1e-05,0.1,2.0,0.41736600948498337,4.284998655319214,,,
v2_gru,16,0.0003,0.0001,0.0,1.0,0.41736560012586443,3.342313289642334,,,
v2_gru,16,0.0003,0.0001,0.0,2.0,0.41736585481384897,2.2081925868988037,,,
v2_gru,16,0.0003,0.0001,0.1,1.0,0.41736555180497237,7.576770305633545,,,
v2_gru,16,0.0003,0.0001,0.1,2.0,0.417366394368697,4.298379898071289,,,
v2_gru,16,0.001,1e-05,0.0,1.0,0.41736451228761323,1.729189395904541,,,
v2_gru,16,0.001,1e-05,0.0,2.0,0.4173665715860722,1.072563648223877,,,
v2_gru,16,0.001,1e-05,0.1,1.0,0.4173644249398468,3.9330878257751465,,,
v2_gru,16,0.001,1e-05,0.1,2.0,0.4173664699869077,2.46334171295166,,,
v2_gru,16,0.001,0.0001,0.0,1.0,0.4173658897799559,1.5822196006774902,,,
v2_gru,16,0.001,0.0001,0.0,2.0,0.41736675777467025,1.0730986595153809,,,
v2_gru,16,0.001,0.0001,0.1,1.0,0.4173654480408722,3.927004814147949,,,
v2_gru,16,0.001,0.0001,0.1,2.0,0.4173666518809487,2.4451146125793457,,,
v2_gru,32,0.0003,1e-05,0.0,1.0,0.4173322766872281,6.363192081451416,,,
v2_gru,32,0.0003,1e-05,0.0,2.0,0.41727373806194457,6.329130172729492,,,
v2_gru,32,0.0003,1e-05,0.1,1.0,0.4173321726541283,12.429582834243774,,,
v2_gru,32,0.0003,1e-05,0.1,2.0,0.4172736124955098,12.462354183197021,,,
v2_gru,32,0.0003,0.0001,0.0,1.0,0.41733685223103295,6.270636796951294,,,
v2_gru,32,0.0003,0.0001,0.0,2.0,0.4173048083870544,6.2974536418914795,,,
v2_gru,32,0.0003,0.0001,0.1,1.0,0.4173369266361287,12.428479433059692,,,
v2_gru,32,0.0003,0.0001,0.1,2.0,0.4173048320745473,12.468344926834106,,,
v2_gru,32,0.001,1e-05,0.0,1.0,0.41734524834121967,2.1593692302703857,,,
v2_gru,32,0.001,1e-05,0.0,2.0,0.4173460318838955,1.5256249904632568,,,
v2_gru,32,0.001,1e-05,0.1,1.0,0.41698796688412193,12.420913457870483,,,
v2_gru,32,0.001,1e-05,0.1,2.0,0.4167936123215736,12.418288230895996,,,
v2_gru,32,0.001,0.0001,0.0,1.0,0.4171062953716191,6.378016471862793,,,
v2_gru,32,0.001,0.0001,0.0,2.0,0.41734450014327945,1.758946418762207,,,
v2_gru,32,0.001,0.0001,0.1,1.0,0.41710782303564037,12.50227403640747,,,
v2_gru,32,0.001,0.0001,0.1,2.0,0.41734435856474006,3.519885301589966,,,
v2_gru,64,0.0003,1e-05,0.0,1.0,0.41735454145952017,7.478384256362915,,,
v2_gru,64,0.0003,1e-05,0.0,2.0,0.4173549705208677,4.240872621536255,,,
v2_gru,64,0.0003,1e-05,0.1,1.0,0.41734682610581114,14.542248964309692,,,
v2_gru,64,0.0003,1e-05,0.1,2.0,0.41735484443950815,7.4164955615997314,,,
v2_gru,64,0.0003,0.0001,0.0,1.0,0.4173468986119847,8.3548583984375,,,
v2_gru,64,0.0003,0.0001,0.0,2.0,0.41731972944939205,8.416864395141602,,,
v2_gru,64,0.0003,0.0001,0.1,1.0,0.41734696059744103,14.564884185791016,,,
v2_gru,64,0.0003,0.0001,0.1,2.0,0.41731997744896815,14.589622497558594,,,
v2_gru,64,0.001,1e-05,0.0,1.0,0.4173568683039092,2.577582836151123,,,
v2_gru,64,0.001,1e-05,0.0,2.0,0.4173564682988691,2.0043671131134033,,,
v2_gru,64,0.001,1e-05,0.1,1.0,0.417356849242442,4.589524507522583,,,
v2_gru,64,0.001,1e-05,0.1,2.0,0.41735633999012145,3.6397705078125,,,
v2_gru,64,0.001,0.0001,0.0,1.0,0.4171251551083146,8.385840892791748,,,
v2_gru,64,0.001,0.0001,0.0,2.0,0.41735508244869546,2.3291449546813965,,,
v2_gru,64,0.001,0.0001,0.1,1.0,0.41712778871901623,14.569315671920776,,,
v2_gru,64,0.001,0.0001,0.1,2.0,0.4173550335056342,4.062543630599976,,,
v3_mlp,,0.0003,1e-05,0.0,1.0,0.4173727738689573,1.3398492336273193,"(16, 16)",,
v3_mlp,,0.0003,1e-05,0.0,2.0,0.4173727738689573,1.3459513187408447,"(16, 16)",,
v3_mlp,,0.0003,1e-05,0.1,1.0,0.4173727738689573,2.295297861099243,"(16, 16)",,
v3_mlp,,0.0003,1e-05,0.1,2.0,0.4173727738689573,2.2984867095947266,"(16, 16)",,
v3_mlp,,0.0003,0.0001,0.0,1.0,0.4173727738689573,1.3427672386169434,"(16, 16)",,
v3_mlp,,0.0003,0.0001,0.0,2.0,0.4173727738689573,1.3472206592559814,"(16, 16)",,
v3_mlp,,0.0003,0.0001,0.1,1.0,0.4173727738689573,2.3087966442108154,"(16, 16)",,
v3_mlp,,0.0003,0.0001,0.1,2.0,0.4173727738689573,2.3126039505004883,"(16, 16)",,
v3_mlp,,0.001,1e-05,0.0,1.0,0.4173727738689573,1.336817741394043,"(16, 16)",,
v3_mlp,,0.001,1e-05,0.0,2.0,0.4173727738689573,1.3491041660308838,"(16, 16)",,
v3_mlp,,0.001,1e-05,0.1,1.0,0.4173727738689573,2.29630708694458,"(16, 16)",,
v3_mlp,,0.001,1e-05,0.1,2.0,0.4173727738689573,2.3015658855438232,"(16, 16)",,
v3_mlp,,0.001,0.0001,0.0,1.0,0.4173727738689573,1.3582000732421875,"(16, 16)",,
v3_mlp,,0.001,0.0001,0.0,2.0,0.4173727738689573,1.3497231006622314,"(16, 16)",,
v3_mlp,,0.001,0.0001,0.1,1.0,0.4173727738689573,2.3116700649261475,"(16, 16)",,
v3_mlp,,0.001,0.0001,0.1,2.0,0.4173727738689573,2.311873435974121,"(16, 16)",,
v3_mlp,,0.0003,1e-05,0.0,1.0,0.4173727738689573,1.4646422863006592,"(32, 16)",,
v3_mlp,,0.0003,1e-05,0.0,2.0,0.4173727738689573,1.4612224102020264,"(32, 16)",,
v3_mlp,,0.0003,1e-05,0.1,1.0,0.4173727738689573,2.8884780406951904,"(32, 16)",,
v3_mlp,,0.0003,1e-05,0.1,2.0,0.4173727738689573,2.8848752975463867,"(32, 16)",,
v3_mlp,,0.0003,0.0001,0.0,1.0,0.4173727738689573,1.4638965129852295,"(32, 16)",,
v3_mlp,,0.0003,0.0001,0.0,2.0,0.4173727738689573,1.4651155471801758,"(32, 16)",,
v3_mlp,,0.0003,0.0001,0.1,1.0,0.4173727738689573,2.88618803024292,"(32, 16)",,
v3_mlp,,0.0003,0.0001,0.1,2.0,0.4173727738689573,2.8902323246002197,"(32, 16)",,
v3_mlp,,0.001,1e-05,0.0,1.0,0.4173727738689573,1.4638988971710205,"(32, 16)",,
v3_mlp,,0.001,1e-05,0.0,2.0,0.4173727738689573,1.4713454246520996,"(32, 16)",,
v3_mlp,,0.001,1e-05,0.1,1.0,0.4173727738689573,2.914106845855713,"(32, 16)",,
v3_mlp,,0.001,1e-05,0.1,2.0,0.4173727738689573,2.888120412826538,"(32, 16)",,
v3_mlp,,0.001,0.0001,0.0,1.0,0.4173727738689573,1.4686193466186523,"(32, 16)",,
v3_mlp,,0.001,0.0001,0.0,2.0,0.4173727738689573,1.4604697227478027,"(32, 16)",,
v3_mlp,,0.001,0.0001,0.1,1.0,0.4173727738689573,2.881566286087036,"(32, 16)",,
v3_mlp,,0.001,0.0001,0.1,2.0,0.4173727738689573,2.8789005279541016,"(32, 16)",,
v3_mlp,,0.0003,1e-05,0.0,1.0,0.4173727738689573,1.8022596836090088,"(64, 32)",,
v3_mlp,,0.0003,1e-05,0.0,2.0,0.4173727738689573,1.801001787185669,"(64, 32)",,
v3_mlp,,0.0003,1e-05,0.1,1.0,0.4173727738689573,4.697281837463379,"(64, 32)",,
v3_mlp,,0.0003,1e-05,0.1,2.0,0.4173727738689573,4.710689544677734,"(64, 32)",,
v3_mlp,,0.0003,0.0001,0.0,1.0,0.4173727738689573,1.8075087070465088,"(64, 32)",,
v3_mlp,,0.0003,0.0001,0.0,2.0,0.4173727738689573,1.789398193359375,"(64, 32)",,
v3_mlp,,0.0003,0.0001,0.1,1.0,0.4173727738689573,4.685525894165039,"(64, 32)",,
v3_mlp,,0.0003,0.0001,0.1,2.0,0.4173727738689573,4.691125154495239,"(64, 32)",,
v3_mlp,,0.001,1e-05,0.0,1.0,0.4173727738689573,1.7954082489013672,"(64, 32)",,
v3_mlp,,0.001,1e-05,0.0,2.0,0.4173727738689573,1.8042981624603271,"(64, 32)",,
v3_mlp,,0.001,1e-05,0.1,1.0,0.4173727738689573,4.688061714172363,"(64, 32)",,
v3_mlp,,0.001,1e-05,0.1,2.0,0.4173727738689573,4.698174953460693,"(64, 32)",,
v3_mlp,,0.001,0.0001,0.0,1.0,0.4173727738689573,1.8073139190673828,"(64, 32)",,
v3_mlp,,0.001,0.0001,0.0,2.0,0.4173727738689573,1.7994320392608643,"(64, 32)",,
v3_mlp,,0.001,0.0001,0.1,1.0,0.4173727738689573,4.70402979850769,"(64, 32)",,
v3_mlp,,0.001,0.0001,0.1,2.0,0.4173727738689573,4.690790176391602,"(64, 32)",,
v4_bilinear,,0.0003,1e-05,,,0.4173727738689573,3.226266384124756,,4,
v4_bilinear,,0.0003,0.0001,,,0.4173727738689573,0.7848482131958008,,4,
v4_bilinear,,0.001,1e-05,,,0.4172831901504051,1.7469346523284912,,4,
v4_bilinear,,0.001,0.0001,,,0.4172832587335085,1.7514252662658691,,4,
v4_bilinear,,0.0003,1e-05,,,0.4173727738689573,0.799464225769043,,8,
v4_bilinear,,0.0003,0.0001,,,0.4173727738689573,0.8030610084533691,,8,
v4_bilinear,,0.001,1e-05,,,0.4172831901504051,1.7967426776885986,,8,
v4_bilinear,,0.001,0.0001,,,0.4172832587335085,1.7881619930267334,,8,
v5_linear,,0.0003,1e-05,,,0.4173727738689573,3.3702118396759033,,,16
v5_linear,,0.0003,0.0001,,,0.4173727738689573,1.4125311374664307,,,16
v5_linear,,0.001,1e-05,,,0.4173727738689573,1.4105143547058105,,,16
v5_linear,,0.001,0.0001,,,0.4173727738689573,1.4048571586608887,,,16
v5_linear,,0.0003,1e-05,,,0.4170402762687571,3.3906586170196533,,,32
v5_linear,,0.0003,0.0001,,,0.417040280449068,3.4136886596679688,,,32
v5_linear,,0.001,1e-05,,,0.4173727738689573,1.5336861610412598,,,32
v5_linear,,0.001,0.0001,,,0.4173727738689573,1.5244102478027344,,,32
v5_linear,,0.0003,1e-05,,,0.4173727738689573,1.7186307907104492,,,64
v5_linear,,0.0003,0.0001,,,0.4173727738689573,1.7199699878692627,,,64
v5_linear,,0.001,1e-05,,,0.4173727738689573,1.7306509017944336,,,64
v5_linear,,0.001,0.0001,,,0.4173727738689573,1.7281379699707031,,,64
