day,beta,q_expanding,q_rolling_1,q_rolling_3,q_rolling_7,q_rolling_14,m_expanding,m_rolling_1,m_rolling_3,m_rolling_7,m_rolling_14
4,0.2689414322376251,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
5,0.2966914474964142,0.2771109938621521,0.040101308375597,0.1285666972398758,0.2771109938621521,0.2771109938621521,0.21631896495819092,0.16621293127536774,0.1848301887512207,0.21631896495819092,0.21631896495819092
6,0.2604244351387024,0.3179440200328827,0.012182220816612244,0.033984869718551636,0.3179440200328827,0.3179440200328827,0.23897981643676758,0.13193745911121368,0.1511230766773224,0.23897981643676758,0.23897981643676758
7,0.2190619856119156,0.32216504216194153,0.009255558252334595,0.024248603731393814,0.32216504216194153,0.32216504216194153,0.25835269689559937,0.10334598273038864,0.12159591913223267,0.25835269689559937,0.25835269689559937
8,0.218588724732399,0.3176781237125397,0.013382656499743462,0.03358287736773491,0.3176781237125397,0.31767815351486206,0.2723301351070404,0.08214185386896133,0.10086772590875626,0.2723301351070404,0.2723301351070404
9,0.2459346354007721,0.3309869170188904,0.021700149402022362,0.05930613726377487,0.25701993703842163,0.3309869170188904,0.2857343554496765,0.0683615431189537,0.09135833382606506,0.2688114047050476,0.2857343554496765
10,0.2996051013469696,0.37042850255966187,0.029607584699988365,0.07782577723264694,0.15170980989933014,0.37042850255966187,0.30413684248924255,0.06002962589263916,0.08826687932014465,0.2434297800064087,0.30413684248924255
11,0.35656386613845825,0.4120209515094757,0.027493750676512718,0.05497364699840546,0.09349127113819122,0.4120209813117981,0.32508522272109985,0.05374791473150253,0.08176006376743317,0.21432152390480042,0.32508522272109985
12,0.3895379602909088,0.43282604217529297,0.02291196957230568,0.03506201505661011,0.07637429237365723,0.43282604217529297,0.3443840742111206,0.04828385263681412,0.07347860932350159,0.1894693374633789,0.344384104013443
13,0.39651164412498474,0.43009433150291443,0.025125524029135704,0.03753122314810753,0.07715502381324768,0.43009433150291443,0.36000505089759827,0.04399685934185982,0.06686419248580933,0.16912877559661865,0.36000511050224304
14,0.39437931776046753,0.41702112555503845,0.030987825244665146,0.05206034332513809,0.08290963619947433,0.41702112555503845,0.3701310157775879,0.04180563986301422,0.06435316056013107,0.15357908606529236,0.37013110518455505
15,0.3997349143028259,0.40537381172180176,0.034384917467832565,0.06573355942964554,0.08913486450910568,0.4053739011287689,0.3764697313308716,0.040503885596990585,0.06462300568819046,0.14193356037139893,0.37646979093551636
16,0.4166136682033539,0.4193750023841858,0.03452403098344803,0.06633249670267105,0.08905261009931564,0.39071521162986755,0.38441723585128784,0.03926221281290054,0.06471458077430725,0.13242220878601074,0.37918370962142944
17,0.4272821247577667,0.4750983417034149,0.026985066011548042,0.05526573210954666,0.08196086436510086,0.3606897294521332,0.39927801489830017,0.03735894709825516,0.063365139067173,0.1240653246641159,0.3759325444698334
18,0.4242103099822998,0.5507652759552002,0.020002583041787148,0.03530615195631981,0.07633752375841141,0.31758907437324524,0.425107479095459,0.03442075103521347,0.05859193950891495,0.11597378551959991,0.3659060001373291
19,0.40662190318107605,0.6102297902107239,0.019376063719391823,0.03307277336716652,0.09640425443649292,0.24091672897338867,0.458649218082428,0.03164234384894371,0.05392022803425789,0.11231283098459244,0.343475341796875
20,0.38748103380203247,0.6835778951644897,0.023705365136265755,0.039271410554647446,0.11093193292617798,0.14251339435577393,0.5009655356407166,0.030058540403842926,0.051043521612882614,0.11172323673963547,0.30620914697647095
21,0.37105196714401245,0.7827945351600647,0.024580873548984528,0.03677477687597275,0.0787789523601532,0.07707146555185318,0.5539298057556152,0.02905229851603508,0.04838472604751587,0.10558050870895386,0.26305264234542847
22,0.34799110889434814,0.8523641228675842,0.02181997336447239,0.0303436741232872,0.0468013659119606,0.04867148399353027,0.6116999387741089,0.02770059183239937,0.04495301470160484,0.09424042701721191,0.22140604257583618
23,0.3457500636577606,0.8228049874305725,0.029187016189098358,0.041243232786655426,0.04673651605844498,0.06002892926335335,0.6529226303100586,0.028041981160640717,0.04428189992904663,0.08496956527233124,0.18978390097618103
24,0.3627421259880066,0.7748161554336548,0.03267965838313103,0.05306847766041756,0.05452164262533188,0.0849139541387558,0.6764737367630005,0.02890716679394245,0.045918241143226624,0.07909836620092392,0.16960246860980988
25,0.3969525396823883,0.7212317585945129,0.030173132196068764,0.05557854101061821,0.07114972174167633,0.12186691164970398,0.685221791267395,0.029018927365541458,0.047503042966127396,0.0774812251329422,0.16077500581741333
26,0.4424695372581482,0.6505944132804871,0.03118182346224785,0.057069916278123856,0.09438256174325943,0.1667715311050415,0.6794195771217346,0.029365194961428642,0.049095023423433304,0.08030445873737335,0.16181571781635284
27,0.4821893572807312,0.6445841789245605,0.02747061662375927,0.053654011338949203,0.09228774905204773,0.1820032149553299,0.6739585399627686,0.02908727340400219,0.04984015226364136,0.08220629394054413,0.16490770876407623
