method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
rolling_14,0.343266737063137,0.34065998035915124,0.34589589085806804,0.10790586996614719,0.9173565565963616,0.04120431391190977,0.0
m5b_smooth0.01,0.34442281801077174,0.34187595162418116,0.34699072905968387,0.10814100127975447,0.9172891707341013,0.043173738845023936,0.0011560809476347776
m5b_smooth0.001,0.3445803759479077,0.3419924712203556,0.3471798024309817,0.10818466607906732,0.9172388587317508,0.04321085276147906,0.0013136388847706387
m5b_smooth0,0.34466874191592395,0.3421150589189895,0.3472465875613766,0.10820175592899985,0.9172478650883829,0.04356212546173197,0.0014020048527869644
amgtp_fixed_beta0,0.34466874191592395,0.3421150589189895,0.3472465875613766,0.10820175592899985,0.9172478650883829,0.04356212546173197,0.0014020048527869644
amgtp_no_state,0.34513457455061886,0.34258098641429197,0.3477213652868947,0.10832553161792663,0.9171306895228816,0.04396509587510846,0.0018678374874818715
amgtp,0.3453969530953618,0.3428202031813731,0.3480310192369955,0.10839737547410101,0.9170696069628831,0.04383730556426057,0.002130216032224784
ensemble3,0.3456109101635437,0.3430430299357351,0.348199995834671,0.10847918601527355,0.9168584324137022,0.043597378077281625,0.002344173100406732
amgtp_hidden16,0.3458274511714885,0.34327569972845856,0.34837845470419826,0.10849464361614683,0.9170399419421978,0.04440393595831199,0.002560714108351541
han_arw,0.34584822737773135,0.3426731958143718,0.3488446149394369,0.10895468291908005,0.9153169365035457,0.03835403548004206,0.002581490314594448
amgtp_hidden8,0.3458562935694415,0.3432956886858238,0.34840786261801454,0.1085032491954601,0.91703021501079,0.04447796291223743,0.002589556506304474
amgtp_global_q,0.3463115624386398,0.34377501179071007,0.3489061558428303,0.10860901149080945,0.9168926769808345,0.044983952562163455,0.0030448253755028225
amgtp_fixed_beta_hi,0.35036408733036034,0.3478576475161013,0.35287150713885684,0.10979135886552947,0.9156463033843408,0.04815349749736549,0.007097350267223414
fixed_share,0.35215245379560145,0.34974584983300827,0.35461073543222477,0.11084888947857822,0.9129673739272341,0.04234523781644378,0.008885716732464452
learn_alpha,0.3531078990453272,0.35071484748917536,0.35554510253189275,0.11101488388390587,0.9130462980499705,0.04436987466377384,0.009841161982190254
m5b_smooth0.3,0.3560041301846864,0.35355719117068823,0.35858920562035523,0.11254959190135999,0.9090032572481026,0.036643728916241736,0.012737393121549406
m5b_smooth0.1,0.3586944176837476,0.3562667364537571,0.36123737550756124,0.11389521456413987,0.9059737143649254,0.02959465027099204,0.015427680620610625
validation_selected(h=rolling_7),0.3590553094260657,0.3565288806919697,0.36173431336583817,0.1142868414646368,0.904864560606119,0.026009593327833397,0.015788572362928775
rolling_7,0.3590553094260657,0.3565288806919697,0.36173431336583817,0.1142868414646368,0.904864560606119,0.026009593327833397,0.015788572362928775
adamoe,0.38598712888239906,0.38342466164170963,0.3885240930240589,0.1220392910476913,0.8973135672720158,0.055573926230340874,0.042720391819262134
amgtp_uniform_q,0.3893262213773637,0.3866940179180606,0.3919244188321577,0.12325060244279691,0.8953262543558126,0.05616455613394681,0.04605948431422678
uniform5,0.3893262248886802,0.38669402141403014,0.3919244224009533,0.12325060382265238,0.8953262543558126,0.05616456029363622,0.04605948782554317
m1_global_mix,0.40556287853477774,0.4024399652203258,0.40870655689003177,0.1309051791846428,0.8746746357223985,0.025538631970581066,0.06229614147164064
m2_context_gate,0.4057004416704851,0.4026249277847507,0.40884612232224593,0.1308351273312133,0.8747880778396444,0.025954841593345046,0.062433704607348095
rolling_3,0.41284060926922683,0.40927668702873216,0.4165577993461971,0.1332606765789824,0.8714672382257265,0.03320125954710512,0.06957387220608989
diff_forgetting,0.42324444550849455,0.419929658207619,0.4264303477182985,0.13275753991008526,0.9144632145438887,0.13652460216693912,0.07997770844535754
decay_hl7,0.45217909117881117,0.4494280343977893,0.4547807683117314,0.14302343448663082,0.916527299882615,0.16656223077620644,0.10891235411567417
decay_hl3,0.5151673982993891,0.5117548917445761,0.5184081367642631,0.1685547574722741,0.9001933193421545,0.19692104929842455,0.1719006612362521
expanding,0.5495555568907129,0.538017661902024,0.5615116572188179,0.18513838331567353,0.7378051877265325,0.044532674608361654,0.20628881982757602
decay_hl1,0.5877451147922326,0.5852619494148682,0.5901532893185071,0.19969303886187875,0.8499208252968473,0.15056866032109648,0.2444783777290957
rolling_1,0.6691801312025881,0.6599746236993372,0.6784754499236316,0.19660166265870274,0.7747296083364131,0.13915555881798244,0.32591339413945125
