method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.1,0.4264744874337781,0.4166075838871352,0.43713505543600734,0.13789733977276872,0.8425894501738963,0.03940939420083935,0.0016820894908432258
amgtp,0.4295357974695026,0.4198363724973291,0.44011766434914734,0.13898639732467685,0.8395920438365991,0.03772115001516339,0.004743399526567666
ensemble3,0.4305685313001876,0.42045751839309686,0.44208780628592614,0.13952163736608988,0.8384447567465575,0.038916152810381036,0.005776133357252755
amgtp_global_q,0.43076483121008086,0.42095918199712756,0.4409334620200062,0.1395041664791152,0.8379528633454797,0.037505051279929306,0.005972433267145989
amgtp_no_state,0.4310872658714838,0.421510265319104,0.4415489382058976,0.13959812083045287,0.8380220571245497,0.03771031546701594,0.00629486792854894
amgtp_fixed_beta_hi,0.4323131947569789,0.4225463509346512,0.4432438715604851,0.14011846564558533,0.8368771190253856,0.037230269032712295,0.007520796814044018
m5b_smooth0.3,0.4324077941966178,0.42304583318259686,0.44233830564268223,0.14015483963125536,0.8351501237821526,0.03355421453322117,0.007615396253682884
m2_context_gate,0.4327700868993178,0.42255979115064307,0.44388192508327795,0.14038108783511175,0.8369179090053367,0.039040827421221926,0.007977688956382872
m1_global_mix,0.4328232856869662,0.42118105815509727,0.444848550789094,0.14063964002630172,0.8343135584644898,0.03316385486103125,0.008030887744031297
han_arw,0.43469458189832944,0.4213689739873493,0.44913860801690475,0.14060563101548923,0.8355537438876373,0.03894301808958369,0.009902183955394614
expanding,0.43469458189832944,0.4213689739873493,0.44913860801690475,0.14060563101548923,0.8355537438876373,0.03894301808958369,0.009902183955394614
validation_selected(h=expanding),0.43469458189832944,0.4213689739873493,0.44913860801690475,0.14060563101548923,0.8355537438876373,0.03894301808958369,0.009902183955394614
m5b_smooth0.001,0.4354937670164974,0.42314348202174634,0.44901050432884093,0.14111529321687652,0.8341732762380183,0.037755467653042815,0.010701369073562464
m5b_smooth0.01,0.43599429268493295,0.42358131702064933,0.4491961566554741,0.14137649713313322,0.8336318203641392,0.03706379003781918,0.011201894741998052
adamoe,0.4386137912229822,0.4279799488740087,0.4500135227292173,0.14259127574465957,0.8279142487616855,0.03334579109653284,0.013821393280047348
diff_forgetting,0.4387544941485574,0.42630362405185424,0.45226062714272774,0.14177618083489613,0.8347474921961854,0.04596792596905335,0.013962096205622452
amgtp_uniform_q,0.43941936141479154,0.42866104281551787,0.45096361359886716,0.14288492981347592,0.8271053759030271,0.033307119508218797,0.0146269634718567
uniform5,0.43941936200944054,0.42866104325931803,0.4509636141284284,0.14288493005072123,0.8271053759030271,0.033307120063390705,0.014626964066505646
amgtp_fixed_beta0,0.4412729507457263,0.42923498715625524,0.4537366979739393,0.14342325473153034,0.8270881420022632,0.03429912815708883,0.016480552802791433
m5b_smooth0,0.4412729507457263,0.42923498715625524,0.4537366979739393,0.14342325473153034,0.8270881420022632,0.03429912815708883,0.016480552802791433
rolling_14,0.44966278388189135,0.4367732561647183,0.46366818816895505,0.14645518842452926,0.817917771136779,0.03370373321727793,0.02487038593895651
decay_hl7,0.4892064287837978,0.4806060295084891,0.49877412031294305,0.15937622679071856,0.81917507871538,0.09977587038447494,0.06441403084086297
rolling_3,0.4997166138632327,0.48138178777726826,0.5185006868195856,0.15986643323634875,0.7976021813443628,0.07567035460260173,0.07492421592029785
rolling_7,0.5169604001589807,0.48819088755996626,0.5470745519421646,0.16820095357314038,0.7654630265250015,0.06931151232879229,0.09216800221604576
decay_hl3,0.5238687356956804,0.5170517420370406,0.5317372757478286,0.17285620583558162,0.804899566390628,0.12183658181123723,0.0990763377527456
decay_hl1,0.564318143833588,0.5596094625872624,0.5695443168316575,0.1889583767396605,0.7882023778223146,0.1437591654696397,0.13952574589065325
rolling_1,0.7082678707005666,0.6937096287534097,0.7233770899013579,0.19976370679237793,0.7387095526784606,0.15015817623559102,0.28347547275763213
