day,beta,q_expanding,q_rolling_1,q_rolling_3,q_rolling_7,q_rolling_14,m_expanding,m_rolling_1,m_rolling_3,m_rolling_7,m_rolling_14
13,0.2689414322376251,0.2000969648361206,0.2000969648361206,0.2000969648361206,0.2000969648361206,0.2000969648361206,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
14,0.2992994785308838,0.21556584537029266,0.26250794529914856,0.21651408076286316,0.08983875811100006,0.21556589007377625,0.20349445939064026,0.21269845962524414,0.20329254865646362,0.17702007293701172,0.20349447429180145
15,0.31994542479515076,0.28769105672836304,0.12251931428909302,0.11960837990045547,0.1824917197227478,0.28769105672836304,0.22127681970596313,0.1939505636692047,0.18567033112049103,0.177825465798378,0.22127683460712433
16,0.36091288924217224,0.15423806011676788,0.19560402631759644,0.18940167129039764,0.2716008424758911,0.1891602724790573,0.20942296087741852,0.19341039657592773,0.18518377840518951,0.19572803378105164,0.2162548452615738
17,0.41951388120651245,0.2759145200252533,0.22972559928894043,0.10151900351047516,0.11322730034589767,0.27960988879203796,0.22140046954154968,0.19993028044700623,0.17042936384677887,0.18081927299499512,0.2274206578731537
18,0.4252557158470154,0.32350462675094604,0.27821651101112366,0.09396791458129883,0.08529162406921387,0.21900857985019684,0.23918253183364868,0.21354016661643982,0.15712876617908478,0.16420629620552063,0.22594228386878967
19,0.43998804688453674,0.19727763533592224,0.3590411841869354,0.18431173264980316,0.1296403408050537,0.1297304779291153,0.23273415863513947,0.23802343010902405,0.16110111773014069,0.15828347206115723,0.20985783636569977
20,0.48847609758377075,0.13148002326488495,0.1835179477930069,0.3076047897338867,0.21791590750217438,0.1594824641942978,0.2176828682422638,0.2303469479084015,0.1830528974533081,0.1665363609790802,0.2023809254169464
21,0.5375950336456299,0.14391176402568817,0.17458857595920563,0.2258426398038864,0.23026682436466217,0.22538572549819946,0.20740629732608795,0.2225472629070282,0.1889100819826126,0.17552736401557922,0.20560896396636963
22,0.5309704542160034,0.16604405641555786,0.3236389458179474,0.16273793578147888,0.17575938999652863,0.17181657254695892,0.20158272981643677,0.23686392605304718,0.18527373671531677,0.1755586415529251,0.20072098076343536
23,0.4923946261405945,0.1196199581027031,0.52341228723526,0.14620153605937958,0.11586610972881317,0.09490320086479187,0.18915757536888123,0.28044432401657104,0.1792192906141281,0.16648313403129578,0.18469569087028503
24,0.5096432566642761,0.1546078622341156,0.2775558531284332,0.29661309719085693,0.13530395925045013,0.1359172761440277,0.1842619627714157,0.2796292006969452,0.19652342796325684,0.1619330644607544,0.17765232920646667
25,0.5541709661483765,0.216892808675766,0.12015213072299957,0.23903395235538483,0.18131591379642487,0.24261246621608734,0.18832077085971832,0.2589798867702484,0.20201435685157776,0.16464897990226746,0.18603599071502686
26,0.5285045504570007,0.226070374250412,0.052916184067726135,0.05068502947688103,0.3053288459777832,0.3649953007698059,0.1935802847146988,0.23010706901550293,0.18066748976707458,0.18454194068908691,0.2111031860113144
27,0.5056812167167664,0.32784804701805115,0.06726838648319244,0.03070652298629284,0.2785787582397461,0.29559698700904846,0.2139357179403305,0.20603424310684204,0.15845730900764465,0.19822141528129578,0.22335129976272583
28,0.5090934634208679,0.4252249598503113,0.1416725516319275,0.05403020232915878,0.15597859025001526,0.22309304773807526,0.24507391452789307,0.19648003578186035,0.14308330416679382,0.19195297360420227,0.2234097421169281
29,0.5269139409065247,0.19472624361515045,0.27189549803733826,0.15827758610248566,0.1436186581850052,0.23148222267627716,0.23778709769248962,0.2075374275445938,0.14519235491752625,0.18495391309261322,0.2245292067527771
30,0.5312164425849915,0.08778023719787598,0.21582986414432526,0.34759002923965454,0.1438559889793396,0.20494650304317474,0.21677029132843018,0.20890097320079803,0.17317453026771545,0.17924192547798157,0.22191229462623596
31,0.5240269303321838,0.09005144983530045,0.11191024631261826,0.3381541669368744,0.1551005244255066,0.304779589176178,0.19840915501117706,0.194889634847641,0.19809381663799286,0.17548814415931702,0.23311924934387207
32,0.5016017556190491,0.1539899706840515,0.08919607847929001,0.2470952719449997,0.1869315654039383,0.32278934121131897,0.19191721081733704,0.1791163831949234,0.2037009298801422,0.17725855112075806,0.2480069249868393
33,0.49267640709877014,0.25546884536743164,0.1312265545129776,0.17496097087860107,0.21990714967250824,0.21843811869621277,0.20135439932346344,0.1719275563955307,0.1995415985584259,0.18371888995170593,0.24345752596855164
34,0.49803343415260315,0.18644198775291443,0.3349825143814087,0.14481553435325623,0.19350634515285492,0.14025598764419556,0.19892022013664246,0.19666796922683716,0.19123859703540802,0.18529118597507477,0.2278819978237152
35,0.4964730441570282,0.08835799247026443,0.5014861822128296,0.15236084163188934,0.13996240496635437,0.1178327426314354,0.18194295465946198,0.24386478960514069,0.18506819009780884,0.178223118185997,0.2109009325504303
36,0.511646032333374,0.08535991609096527,0.28886592388153076,0.23920172452926636,0.18957364559173584,0.19699783623218536,0.16785871982574463,0.2498825490474701,0.19329583644866943,0.17992454767227173,0.20903833210468292
37,0.5215668082237244,0.12124460935592651,0.10120724141597748,0.18278412520885468,0.2392139881849289,0.3555501401424408,0.16134844720363617,0.2289872169494629,0.1915578842163086,0.1884119063615799,0.22969453036785126
38,0.5231156349182129,0.250186949968338,0.07556331902742386,0.10286316275596619,0.188838392496109,0.38254719972610474,0.17404569685459137,0.20699018239974976,0.1787632405757904,0.18856708705425262,0.25163376331329346
39,0.41956979036331177,0.3493267893791199,0.0467984713613987,0.035537734627723694,0.1420145034790039,0.42632192373275757,0.20447206497192383,0.17847159504890442,0.1532594859600067,0.17986486852169037,0.2839319705963135
40,0.35031992197036743,0.3349059820175171,0.05821245536208153,0.03283874690532684,0.18594563007354736,0.3880934417247772,0.22921478748321533,0.15507686138153076,0.1299706995487213,0.18079927563667297,0.30493831634521484
41,0.38968735933303833,0.28500106930732727,0.1370536834001541,0.08100640773773193,0.25118982791900635,0.2457471638917923,0.23957529664039612,0.15197384357452393,0.12101691216230392,0.19380958378314972,0.2936243414878845
42,0.45836761593818665,0.24179700016975403,0.2370750606060028,0.21045053005218506,0.17314006388187408,0.13753779232501984,0.24003830552101135,0.16570354998111725,0.13530482351779938,0.1904871016740799,0.26846620440483093
43,0.5255191326141357,0.24635900557041168,0.19408707320690155,0.3200259804725647,0.12001723051071167,0.11951668560504913,0.24094852805137634,0.16976067423820496,0.1616532802581787,0.18043780326843262,0.24719971418380737
44,0.5573315024375916,0.2482764720916748,0.17800244688987732,0.25817763805389404,0.14182645082473755,0.17371857166290283,0.24199867248535156,0.17078527808189392,0.1744241714477539,0.17530100047588348,0.23749086260795593
45,0.5384102463722229,0.20026732981204987,0.20246967673301697,0.19172053039073944,0.16762694716453552,0.23791635036468506,0.23626317083835602,0.17504258453845978,0.176693394780159,0.17415505647659302,0.2378457933664322
46,0.5013495683670044,0.10371094942092896,0.2731882631778717,0.17030853033065796,0.19067250192165375,0.26212143898010254,0.21625562012195587,0.1897098273038864,0.17568601667881012,0.17651984095573425,0.24182868003845215
47,0.48353272676467896,0.10107334703207016,0.1303354650735855,0.30650871992111206,0.1432856172323227,0.3187972903251648,0.19836507737636566,0.18025660514831543,0.19608211517333984,0.17133477330207825,0.253961443901062
48,0.48787859082221985,0.14559130370616913,0.08395736664533615,0.41204553842544556,0.11068309098482132,0.24772165715694427,0.1905655860900879,0.16588225960731506,0.2280758172273636,0.16241538524627686,0.2530609667301178
49,0.504468560218811,0.38936224579811096,0.062396857887506485,0.1321554332971573,0.15265929698944092,0.26342499256134033,0.21882447600364685,0.15099379420280457,0.21473778784275055,0.16101668775081635,0.2544272840023041
50,0.5132011771202087,0.47049975395202637,0.05085598677396774,0.05930093675851822,0.20593054592609406,0.2134127914905548,0.2566342055797577,0.1361394077539444,0.19162902235984802,0.16782324016094208,0.2477741539478302
